label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EWJ.avg,exposure.EWJ.min,exposure.GLD.avg,exposure.GLD.min,exposure.HYG.avg,exposure.HYG.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VGK.avg,exposure.VGK.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.01066068,0.05222360,0.00504339,0.02118668,51966.30054307,40000.00000000,11966.30054307,0.29915751,0.09561088,0.08483893,0.96637208,0.09986193,1.35403295,0.69956964,-0.13667099,185,2020,0.16829547,2024,0.00622209,1315268.27581399,183.12915749,4.24950360,0.00457823,0.01627810,0.00000000,0.28921216,0.00000000,0.12447767,0.00000000,0.03912282,0.00000000,0.04492099,0.00000000,0.00000000,0.00000000,0.03781191,0.00000000,0.02587373,0.00000000,0.06144890,0.00000000,0.07328489,0.00000000,0.06601132,0.00000000,0.05972627,0.00000000,0.07627455,0.00000000,0.02942122,0.00000000,0.01934292,0.00000000,0.02608732,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00982491,0.03625349,0.00466357,0.01402867,45604.86013883,40000.00000000,5604.86013883,0.14012150,0.06213392,0.04237139,0.66818135,0.09753597,0.91987797,0.49078617,-0.12660080,,2020,0.16194991,2024,-0.03234122,1724675.07421642,235.25868426,5.91544298,0.00588147,0.01629112,0.00000000,0.28366596,0.00000000,0.12283600,0.00000000,0.03529237,0.00000000,0.03725395,0.00000000,0.01086486,0.00000000,0.04869832,0.00000000,0.02957438,0.00000000,0.08655663,0.00000000,0.04763002,0.00000000,0.04986728,0.00000000,0.07052524,0.00000000,0.07785884,0.00000000,0.03804838,0.00000000,0.01616865,0.00000000,0.01898132,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.01177595,0.04552628,0.00520896,0.01846182,51572.31808295,40000.00000000,11572.31808295,0.28930795,0.09460208,0.08235493,0.96829693,0.09857806,1.35677162,0.70551141,-0.13409008,185,2020,0.17387204,2024,0.00200912,1326397.35298926,185.42026646,4.28195434,0.00463551,0.01622922,0.00000000,0.28914730,0.00000000,0.12279716,0.00000000,0.04341842,0.00000000,0.03972097,0.00000000,0.00544203,0.00000000,0.03776787,0.00000000,0.03203948,0.00000000,0.06216757,0.00000000,0.06051228,0.00000000,0.05992809,0.00000000,0.05980013,0.00000000,0.07516108,0.00000000,0.03800857,0.00000000,0.02161931,0.00000000,0.02441909,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.01086078,0.04864298,0.00466245,0.01373361,45364.99742229,40000.00000000,5364.99742229,0.13412494,0.06077456,0.04066267,0.66637112,0.09559232,0.91740882,0.49040776,-0.12392660,,2020,0.15895796,2024,-0.03595006,1699446.51986130,235.23643217,5.83485368,0.00588091,0.01630066,0.00000000,0.28360650,0.00000000,0.12400253,0.00000000,0.03952192,0.00000000,0.03179796,0.00000000,0.01856552,0.00000000,0.04873481,0.00000000,0.02528085,0.00000000,0.09647527,0.00000000,0.04032764,0.00000000,0.04448997,0.00000000,0.07049530,0.00000000,0.07522864,0.00000000,0.03254071,0.00000000,0.01609785,0.00000000,0.02561161,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.01173052,0.04864298,0.00506195,0.01541318,50755.16981512,40000.00000000,10755.16981512,0.26887925,0.08969718,0.07714570,0.94117892,0.09641131,1.31261003,0.63681869,-0.14085200,185,2020,0.15406702,2024,-0.00768721,1278310.20202395,180.52998753,4.15165552,0.00451325,0.01631415,0.00000000,0.28905893,0.00000000,0.12401104,0.00000000,0.04644022,0.00000000,0.03416493,0.00000000,0.01625056,0.00000000,0.03776047,0.00000000,0.02974330,0.00000000,0.07410584,0.00000000,0.05120153,0.00000000,0.05098015,0.00000000,0.05985081,0.00000000,0.07239104,0.00000000,0.03722732,0.00000000,0.02078037,0.00000000,0.02794413,0.00000000
EW-12,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.03288473,0.07054104,0.00931713,0.02016357,49100.34194462,40000.00000000,9100.34194462,0.22750855,0.06657834,0.06635051,0.55256224,0.13297687,0.75416109,0.28648323,-0.23239875,161,2023,0.14581679,2022,-0.15785214,58045.69133577,8.81049723,0.20734082,0.00022026,,,,,0.08297199,0.08213346,0.08211039,0.07845840,0.07970149,0.07218107,0.08215186,0.07890649,,,0.07968768,0.06999088,0.08109428,0.07578016,0.07681914,0.07025373,0.07531631,0.06316976,,,0.08055816,0.07292269,0.08227276,0.07978500,0.08196767,0.07792600,0.08246007,0.08027052
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00481556,0.01882444,0.00483048,0.01882524,64306.34861974,40000.00000000,24306.34861974,0.60765872,0.16103316,0.15492286,1.29567925,0.12118795,1.81896849,1.21599878,-0.13242871,107,2021,0.28247682,2022,-0.00646818,845181.37803927,71.61706414,2.43769770,0.00179043,,,0.32759922,0.00000000,,,,,,,,,0.03269102,0.00000000,,,,,,,0.63487928,0.00000000,,,,,,,,,,
SPY benchmark,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00648914,0.01882444,0.00649037,0.01882524,63889.29601020,40000.00000000,23889.29601020,0.59723240,0.14498274,0.15276562,0.76045722,0.20664864,1.06215380,0.43559571,-0.33283784,173,2021,0.28279000,2022,-0.18309715,39924.31580107,2.79470211,0.12473889,0.00006987,,,,,,,,,,,,,,,,,,,,,0.99350963,0.98117476,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.01056233,0.05481137,0.00522367,0.02120002,44892.02455334,40000.00000000,4892.02455334,0.12230061,0.05564699,0.03723695,0.58194151,0.10225517,0.79367839,0.42515801,-0.13088543,,2020,0.16591056,2024,-0.01496685,1806566.15661200,238.77998687,6.34258792,0.00596950,0.02173002,0.00000000,0.29998839,0.00000000,0.12444696,0.00000000,0.02941547,0.00000000,0.04826176,0.00000000,0.00000000,0.00000000,0.03234553,0.00000000,0.03847756,0.00000000,0.07154730,0.00000000,0.06029422,0.00000000,0.06256767,0.00000000,0.07582247,0.00000000,0.05278189,0.00000000,0.02603570,0.00000000,0.02281939,0.00000000,0.02283926,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.01118516,0.06541035,0.00553685,0.02701364,50400.56386056,40000.00000000,10400.56386056,0.26001410,0.08886505,0.07480005,0.86914629,0.10445227,1.21072057,0.67075450,-0.13248522,180,2020,0.17291343,2025,0.00032803,1282559.41015028,176.44022877,4.19093234,0.00441101,0.01618580,0.00000000,0.30548043,0.00000000,0.12446450,0.00000000,0.03590365,0.00000000,0.05468274,0.00000000,0.00000000,0.00000000,0.02143397,0.00000000,0.03536236,0.00000000,0.04217229,0.00000000,0.07908742,0.00000000,0.07571918,0.00000000,0.05974703,0.00000000,0.05057712,0.00000000,0.02929721,0.00000000,0.02607842,0.00000000,0.03257895,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.01086296,0.03954276,0.00516360,0.02006359,44404.06294969,40000.00000000,4404.06294969,0.11010157,0.05197774,0.03370171,0.55599449,0.10041375,0.75769524,0.37102013,-0.14009411,,2020,0.15575430,2024,-0.01951466,1817567.25060564,246.09715802,6.43292339,0.00615243,0.02168960,0.00000000,0.29982765,0.00000000,0.12281335,0.00000000,0.03260293,0.00000000,0.04265800,0.00000000,0.01085862,0.00000000,0.03235586,0.00000000,0.04010579,0.00000000,0.07314579,0.00000000,0.04981036,0.00000000,0.05187941,0.00000000,0.07601576,0.00000000,0.05385530,0.00000000,0.03801567,0.00000000,0.01899091,0.00000000,0.02444558,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.01227385,0.04285996,0.00605903,0.02349792,50594.05391869,40000.00000000,10594.05391869,0.26485135,0.08828443,0.07604783,0.86913540,0.10375476,1.20822795,0.66733613,-0.13229379,180,2020,0.16864224,2025,0.00032799,1271032.42710383,177.96484812,4.18181701,0.00444912,0.01623707,0.00000000,0.30548066,0.00000000,0.12279752,0.00000000,0.04067201,0.00000000,0.04809895,0.00000000,0.00543175,0.00000000,0.02148856,0.00000000,0.04542924,0.00000000,0.04311659,0.00000000,0.06600638,0.00000000,0.06447467,0.00000000,0.05974602,0.00000000,0.05095901,0.00000000,0.03805930,0.00000000,0.02707935,0.00000000,0.03260404,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.01132686,0.06062748,0.00553114,0.02365716,44029.30359923,40000.00000000,4029.30359923,0.10073259,0.05011738,0.03096140,0.54541916,0.09881447,0.74420213,0.34863709,-0.14375228,,2020,0.15475516,2024,-0.02715340,1783204.28860013,244.28355359,6.31814345,0.00610709,0.02172205,0.00000000,0.29975245,0.00000000,0.12400346,0.00000000,0.03946079,0.00000000,0.03642347,0.00000000,0.01856437,0.00000000,0.03239408,0.00000000,0.03429701,0.00000000,0.07895774,0.00000000,0.04233695,0.00000000,0.04630801,0.00000000,0.07607622,0.00000000,0.05229151,0.00000000,0.03720895,0.00000000,0.01854108,0.00000000,0.03026866,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.01340914,0.08509823,0.00536222,0.02804085,50366.01115347,40000.00000000,10366.01115347,0.25915028,0.08610530,0.07457675,0.86935608,0.10110456,1.20708730,0.61914894,-0.13907041,180,2020,0.15201400,2025,0.00032808,1213287.03738206,170.34348942,4.00481386,0.00425859,0.01617726,0.00000000,0.30545886,0.00000000,0.12396046,0.00000000,0.04651901,0.00000000,0.04065503,0.00000000,0.01864740,0.00000000,0.02169338,0.00000000,0.04111244,0.00000000,0.05075525,0.00000000,0.05530673,0.00000000,0.05522695,0.00000000,0.05981154,0.00000000,0.04876159,0.00000000,0.04197806,0.00000000,0.02558195,0.00000000,0.03490094,0.00000000
EW-12,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.03573309,0.06498001,0.01114130,0.02617120,48553.68016742,40000.00000000,8553.68016742,0.21384200,0.06005063,0.06265780,0.50186096,0.13458293,0.68371860,0.25730990,-0.23337864,161,2023,0.14464741,2022,-0.15688330,57956.60715130,8.78185449,0.20893267,0.00021955,,,,,0.08297305,0.08220577,0.08214591,0.07898222,0.07926407,0.07060216,0.08208614,0.07837859,,,0.07922060,0.07208852,0.08117391,0.07353136,0.07672576,0.06732629,0.07349390,0.05716214,,,0.08073175,0.07047784,0.08223143,0.07931939,0.08169732,0.07863041,0.08251961,0.08031429
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00512378,0.01928838,0.00514006,0.01937051,63225.66443337,40000.00000000,23225.66443337,0.58064161,0.15606968,0.14919197,1.24417561,0.12292184,1.74631141,1.16724961,-0.13370720,110,2021,0.28220560,2022,-0.00685093,847699.64342835,71.83291449,2.48415769,0.00179582,,,0.34395090,0.00000000,,,,,,,,,0.03271590,0.00000000,,,,,,,0.61819314,0.00000000,,,,,,,,,,
SPY benchmark,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00727444,0.01837760,0.00727567,0.01837842,64098.60236288,40000.00000000,24098.60236288,0.60246506,0.14320158,0.15373261,0.74743375,0.20874618,1.04471353,0.42536576,-0.33665516,173,2021,0.28286123,2022,-0.18106724,39528.67319861,2.76700712,0.12301764,0.00006918,,,,,,,,,,,,,,,,,,,,,0.99272433,0.98162158,,,,,,,,,,
