label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score.months,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min,exposure.VNQ.avg,exposure.VNQ.min
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2012-06-01,2012-06-01,2017-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00749961,0.01980654,0.00376942,0.00737847,44797.58798290,40000.00000000,4797.58798290,0.11993970,0.04459840,0.03663933,0.74738264,0.06100862,1.04117134,0.49499585,-0.09009853,,2013,0.07176453,2015,-0.03312308,527445.82619879,62.39008168,1.94176725,0.00155975,0.32639733,0.00000000,0.07202254,0.00000000,0.13371106,0.00000000,0.12965895,0.00000000,0.18393495,0.00000000,0.14675686,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2012-06-01,2012-06-01,2017-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00632816,0.01608520,0.00372732,0.00772559,44638.48798693,40000.00000000,4638.48798693,0.11596220,0.04506480,0.03548582,0.76278851,0.06030681,1.06078424,0.47107229,-0.09566429,,2013,0.08210373,2015,-0.03801647,298259.20942725,42.62253600,1.09401000,0.00106556,,,0.06545480,0.00000000,0.13043011,0.00000000,0.12963750,0.00000000,0.18371645,0.00000000,0.14999347,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2012-06-01,2012-06-01,2017-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00768463,0.01980654,0.00367581,0.00737847,43216.44863003,40000.00000000,3216.44863003,0.08041122,0.03490476,0.02499793,0.60042791,0.06030400,0.83054103,0.32698778,-0.10674638,,2013,0.07042396,2015,-0.05099754,549211.70993291,67.48000102,2.05515890,0.00168700,0.33291775,0.00000000,0.06545309,0.00000000,0.13056447,0.00000000,0.12950225,0.00000000,0.18394838,0.00000000,0.14990868,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2012-06-01,2012-06-01,2017-06-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00743429,0.02203262,0.00352020,0.00952236,45529.19279072,40000.00000000,5529.19279072,0.13822982,0.05398603,0.04189387,0.65119447,0.08670533,0.92761900,0.32361419,-0.16682219,985,2012,0.11829927,2015,-0.05007034,52898.16164175,8.66786505,0.19322701,0.00021670,,,0.19958381,0.19836238,0.19907514,0.19714932,0.19818669,0.19315396,0.19674937,0.19047764,0.19896729,0.19627804
SPY benchmark,sens,sens_2012-06-01,2012-06-01,2017-06-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00261219,0.00817413,0.00261338,0.00817552,61564.94905121,40000.00000000,21564.94905121,0.53912373,0.15647719,0.14069264,1.23274581,0.12452093,1.78636517,1.18975701,-0.13152030,334,2013,0.31759162,2015,0.00923275,39968.76950684,2.79781387,0.11842902,0.00006995,,,,,,,,,0.99738662,0.99182448,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2012-12-03,2012-12-03,2017-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00573089,0.01415199,0.00325286,0.01002993,46150.07733407,40000.00000000,6150.07733407,0.15375193,0.04681675,0.04630147,0.80669189,0.05884637,1.11812950,0.66821782,-0.07006210,695,2017,0.09316757,2015,-0.01059956,276807.59562327,39.48583419,1.03448526,0.00098715,,,0.07851715,0.00000000,0.14686121,0.00000000,0.12012973,0.00000000,0.18408749,0.00000000,0.14007104,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2012-12-03,2012-12-03,2017-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00780646,0.01682855,0.00384556,0.00979027,44813.73823907,40000.00000000,4813.73823907,0.12034346,0.03677235,0.03676457,0.64273879,0.05886219,0.88587247,0.44523078,-0.08259166,813,2017,0.08754920,2015,-0.02519174,503879.76035328,61.96661351,1.92365240,0.00154917,0.32302982,0.00000000,0.07851178,0.00000000,0.14673009,0.00000000,0.12006894,0.00000000,0.18364921,0.00000000,0.14018379,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2012-12-03,2012-12-03,2017-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00616922,0.01593242,0.00366299,0.01044406,47116.60502479,40000.00000000,7116.60502479,0.17791513,0.05590398,0.05303716,0.95050257,0.05904660,1.32678763,0.71944499,-0.07770431,514,2013,0.08460583,2015,-0.01912064,273645.58369386,37.25443472,0.99940342,0.00093136,,,0.07526765,0.00000000,0.14343571,0.00000000,0.12677091,0.00000000,0.18363944,0.00000000,0.14667374,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2012-12-03,2012-12-03,2017-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00758262,0.01593242,0.00389189,0.01035759,45686.82872095,40000.00000000,5686.82872095,0.14217072,0.04555390,0.04302553,0.78267508,0.05913177,1.08569686,0.50454015,-0.09028797,802,2017,0.07727148,2015,-0.03331978,498938.74376879,59.57081902,1.86225909,0.00148927,0.31671728,0.00000000,0.07527800,0.00000000,0.14346870,0.00000000,0.12676201,0.00000000,0.18347884,0.00000000,0.14669441,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2012-12-03,2012-12-03,2017-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00624416,0.01593242,0.00383303,0.00966192,45664.15614023,40000.00000000,5664.15614023,0.14160390,0.04632141,0.04286438,0.80541125,0.05831324,1.11573517,0.48359048,-0.09578645,899,2017,0.08525537,2015,-0.03808670,282768.78372063,40.57619441,1.05367672,0.00101440,,,0.06872051,0.00000000,0.14025653,0.00000000,0.12678850,0.00000000,0.18343345,0.00000000,0.14995435,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2012-12-03,2012-12-03,2017-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00775262,0.01840313,0.00369327,0.00951400,44286.49884082,40000.00000000,4286.49884082,0.10716247,0.03616155,0.03292724,0.63749136,0.05837747,0.87776356,0.33797683,-0.10699418,959,2017,0.07839598,2015,-0.05129160,513541.80646423,63.40931551,1.95467880,0.00158523,0.32318428,0.00000000,0.06869035,0.00000000,0.14020112,0.00000000,0.12650974,0.00000000,0.18376560,0.00000000,0.14987613,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2012-12-03,2012-12-03,2017-12-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00744537,0.01673640,0.00348796,0.00853192,46386.88550647,40000.00000000,6386.88550647,0.15967214,0.04599672,0.04796406,0.58569465,0.08257833,0.82271463,0.27488061,-0.16733346,1026,2017,0.10270005,2015,-0.05036118,49211.00874320,7.99374931,0.18625020,0.00019984,,,0.19959868,0.19792034,0.19899294,0.19671832,0.19798157,0.19349110,0.19707240,0.19146808,0.19890566,0.19635159
SPY benchmark,sens,sens_2012-12-03,2012-12-03,2017-12-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00303836,0.00846182,0.00303956,0.00846336,62133.35020867,40000.00000000,22133.35020867,0.55333376,0.15287140,0.14377875,1.25555555,0.11891849,1.80426080,1.16384565,-0.13135023,334,2013,0.31709981,2015,0.00948218,39874.01651353,2.79118116,0.12159383,0.00006978,,,,,,,,,0.99696044,0.99153664,,
