label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00264818,0.00668742,0.00267241,0.00668791,54415.97924219,40000.00000000,14415.97924219,0.36039948,0.09722693,0.09985941,1.23629572,0.07754770,1.80381412,1.74170930,-0.05582271,30,2017,0.13927586,2015,0.01335476,1051786.46635149,91.96779826,3.59319510,0.00229919,0.26169537,0.00000000,,,0.19638716,0.00000000,,,0.53924506,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00287082,0.00832314,0.00287203,0.00832416,62544.27894207,40000.00000000,22544.27894207,0.56360697,0.15059183,0.14566483,1.25082739,0.11780405,1.78798867,1.14321205,-0.13172695,334,2013,0.28753949,2015,0.00897591,39936.41762853,2.79554923,0.12315887,0.00006989,,,,,,,,,0.99712797,0.99167584,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00387553,0.01449214,0.00288209,0.00877829,44785.10042507,40000.00000000,4785.10042507,0.11962751,0.02854472,0.03651781,0.38889209,0.08084755,0.52715364,0.24747305,-0.11534476,550,2016,0.09424160,2015,-0.05800061,1474718.25040116,185.35431920,5.66095295,0.00463386,0.27801660,0.00000000,0.02730454,0.00000000,0.20706416,0.00000000,0.07055194,0.00000000,0.12440970,0.00000000,0.06529360,0.00000000,0.04911996,0.00000000,0.08703251,0.00000000,0.08728026,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00363083,0.01162749,0.00281563,0.00893925,47147.07931921,40000.00000000,7147.07931921,0.17867698,0.04467508,0.05319001,0.59870972,0.07815625,0.84776429,0.36872552,-0.12116079,944,2017,0.09783695,2015,-0.05968736,1964344.42896622,252.45928424,7.46857114,0.00631148,0.28351854,0.00000000,0.04915588,0.00000000,0.17985678,0.00000000,0.09225877,0.00000000,0.08099392,0.00000000,0.05977534,0.00000000,0.05455622,0.00000000,0.08159532,0.00000000,0.11458455,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00403274,0.01328726,0.00289816,0.00808543,44649.87078222,40000.00000000,4649.87078222,0.11624677,0.03141866,0.03553817,0.42297519,0.08095941,0.56445944,0.26664652,-0.11782888,517,2017,0.10956849,2013,-0.00083930,1030703.39779422,123.28158869,3.90139927,0.00308204,0.27797039,0.00000000,0.02184433,0.00000000,0.20721772,0.00000000,0.05970968,0.00000000,0.12979877,0.00000000,0.08141316,0.00000000,0.03818690,0.00000000,0.09253342,0.00000000,0.08726152,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.00478188,0.01512989,0.00332888,0.00920110,47366.65132366,40000.00000000,7366.65132366,0.18416628,0.04305870,0.05469939,0.60597185,0.07417145,0.82509021,0.44230731,-0.09735019,,2017,0.11778378,2015,-0.03294616,1414609.78765314,178.14206131,5.31965138,0.00445355,0.27808442,0.00000000,0.03276369,0.00000000,0.22054325,0.00000000,0.08951006,0.00000000,0.10886152,0.00000000,0.06516152,0.00000000,0.05317531,0.00000000,0.07342681,0.00000000,0.07364328,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,13612W,0.00429339,0.01494050,0.00279595,0.00917230,46433.74247647,40000.00000000,6433.74247647,0.16084356,0.04204884,0.04824002,0.60257977,0.07280316,0.85113200,0.39035143,-0.10772047,951,2017,0.09362298,2015,-0.05319458,1798585.36747355,226.59244219,6.83989856,0.00566481,0.28626765,0.00000000,0.05732152,0.00000000,0.18808399,0.00000000,0.08130275,0.00000000,0.09694447,0.00000000,0.06104504,0.00000000,0.06137237,0.00000000,0.06930502,0.00000000,0.09399533,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.00482788,0.01384466,0.00308573,0.00997158,44156.92227657,40000.00000000,4156.92227657,0.10392306,0.02826003,0.03194300,0.40033561,0.07710964,0.53015839,0.28201930,-0.10020602,,2017,0.10672639,2015,-0.01294623,1055736.76177431,127.13433394,4.00827631,0.00317836,0.27796938,0.00000000,0.02867067,0.00000000,0.22080400,0.00000000,0.07316492,0.00000000,0.12944540,0.00000000,0.06089458,0.00000000,0.04088518,0.00000000,0.07333279,0.00000000,0.08997236,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00526849,0.02040004,0.00300795,0.00879115,46400.51316803,40000.00000000,6400.51316803,0.16001283,0.04035934,0.04800768,0.60486799,0.06945655,0.82229967,0.44822207,-0.09004317,,2017,0.09955887,2015,-0.01087298,1319418.22591080,164.08966207,4.94829133,0.00410224,0.28131448,0.00000000,0.03930732,0.00000000,0.22871291,0.00000000,0.09095935,0.00000000,0.10333358,0.00000000,0.06162052,0.00000000,0.05558644,0.00000000,0.06517431,0.00000000,0.06867862,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00498533,0.01611121,0.00286495,0.00878639,46018.68451108,40000.00000000,6018.68451108,0.15046711,0.04130057,0.04532656,0.63225697,0.06767945,0.89500925,0.49009616,-0.08427035,563,2017,0.07712342,2015,-0.02994537,1776379.25395175,221.32488514,6.71681080,0.00553312,0.29113517,0.00000000,0.05237957,0.00000000,0.20930028,0.00000000,0.07795210,0.00000000,0.08693381,0.00000000,0.06504986,0.00000000,0.06869935,0.00000000,0.06835346,0.00000000,0.07514452,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.00530058,0.01747567,0.00301614,0.00895583,44832.50351731,40000.00000000,4832.50351731,0.12081259,0.03292343,0.03686055,0.48517969,0.07219561,0.65183364,0.36532463,-0.09012101,,2017,0.10398142,2018,-0.01998019,1024438.41012351,131.15252272,3.84408589,0.00327881,0.27795370,0.00000000,0.03276116,0.00000000,0.23226937,0.00000000,0.07780470,0.00000000,0.10323372,0.00000000,0.05836953,0.00000000,0.04907581,0.00000000,0.07821518,0.00000000,0.08498389,0.00000000
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01273398,0.03245007,0.00436763,0.00985279,47398.07916670,40000.00000000,7398.07916670,0.18495198,0.05397858,0.05491489,0.66874400,0.08394250,0.94390246,0.33353254,-0.16183901,479,2017,0.13728297,2015,-0.05708007,52546.75957883,8.05004816,0.19284844,0.00020125,,,0.12462099,0.12345381,0.12314738,0.11899544,0.12255304,0.11747899,0.12135230,0.11514721,0.12292446,0.11775707,0.12433127,0.12280457,0.12403859,0.12213554,0.12429464,0.12233118
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00272078,0.00817787,0.00274938,0.00817845,51981.85412173,40000.00000000,11981.85412173,0.29954635,0.07497823,0.08498716,0.91207763,0.08313137,1.27382620,0.74314622,-0.10089297,,2017,0.13951688,2013,-0.00083930,1273338.09708924,110.55862795,4.45006770,0.00276397,0.27804046,0.00000000,,,0.19628635,0.00000000,,,0.52292381,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2013-07-03,2013-07-03,2018-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00333273,0.01120590,0.00333396,0.01120708,58377.87129095,40000.00000000,18377.87129095,0.45944678,0.12783394,0.12304346,1.04054177,0.12299664,1.46440622,0.97652677,-0.13090674,334,2017,0.21310750,2015,0.00996807,39770.47898550,2.78393353,0.12552873,0.00006960,,,,,,,,,0.99666604,0.98879292,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00446947,0.01688930,0.00320419,0.00997422,46256.29383898,40000.00000000,6256.29383898,0.15640735,0.03782294,0.04695561,0.49082185,0.08274544,0.66663877,0.32831187,-0.11520431,550,2016,0.09416468,2015,-0.05790056,1520251.19999948,190.04490654,5.73614504,0.00475112,0.22899519,0.00000000,0.02730390,0.00000000,0.22343190,0.00000000,0.08147321,0.00000000,0.13492165,0.00000000,0.06508606,0.00000000,0.04906067,0.00000000,0.09789929,0.00000000,0.08730314,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00407176,0.01549257,0.00302269,0.01070650,48047.81053572,40000.00000000,8047.81053572,0.20119526,0.04831800,0.05928775,0.64919224,0.07741518,0.91613836,0.40053490,-0.12063368,920,2018,0.11154509,2015,-0.05921790,2014862.31907942,252.32690204,7.58778594,0.00630817,0.26719409,0.00000000,0.04914053,0.00000000,0.19609693,0.00000000,0.09236335,0.00000000,0.08080894,0.00000000,0.05962982,0.00000000,0.04905848,0.00000000,0.08704528,0.00000000,0.11451541,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00431939,0.01465546,0.00318543,0.01068456,46293.36843559,40000.00000000,6293.36843559,0.15733421,0.04188234,0.04721537,0.53649878,0.08303687,0.71714758,0.35525253,-0.11789457,517,2017,0.10947945,2015,-0.00124296,1017482.03778659,122.81812476,3.79551484,0.00307045,0.24547446,0.00000000,0.03276233,0.00000000,0.20708890,0.00000000,0.07054400,0.00000000,0.14037209,0.00000000,0.08141551,0.00000000,0.03818603,0.00000000,0.09255248,0.00000000,0.08725142,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.00517482,0.01750407,0.00339680,0.01022688,48860.97791638,40000.00000000,8860.97791638,0.22152445,0.05320793,0.06474253,0.72012390,0.07613435,0.98385016,0.54350267,-0.09789820,,2017,0.11772282,2015,-0.03332875,1448304.78719473,180.75792809,5.32176645,0.00451895,0.22898445,0.00000000,0.04094260,0.00000000,0.23691733,0.00000000,0.09760786,0.00000000,0.11702563,0.00000000,0.06497133,0.00000000,0.05315592,0.00000000,0.08157731,0.00000000,0.07359099,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,13612W,0.00509946,0.02015275,0.00334197,0.00888180,46986.52891838,40000.00000000,6986.52891838,0.17466322,0.04358021,0.05203594,0.63142438,0.07173782,0.88633943,0.40501097,-0.10760255,951,2017,0.09332563,2015,-0.05310285,1857997.78761778,229.32879556,7.03363747,0.00573322,0.26995992,0.00000000,0.05730750,0.00000000,0.20439382,0.00000000,0.08103385,0.00000000,0.09662494,0.00000000,0.06494900,0.00000000,0.05725225,0.00000000,0.07340692,0.00000000,0.08990232,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.00554667,0.02120151,0.00347729,0.00976738,45571.30838195,40000.00000000,5571.30838195,0.13928271,0.03749095,0.04212048,0.50579836,0.07907719,0.67163197,0.37435684,-0.10014763,,2017,0.10664507,2015,-0.01298828,1037249.31083850,125.80049624,3.88656055,0.00314501,0.24544593,0.00000000,0.03685603,0.00000000,0.22060601,0.00000000,0.08132274,0.00000000,0.13695422,0.00000000,0.06091072,0.00000000,0.04908234,0.00000000,0.07329230,0.00000000,0.08994820,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00648637,0.02472892,0.00378203,0.01145549,47199.05359715,40000.00000000,7199.05359715,0.17997634,0.04723280,0.05350045,0.68669003,0.07098818,0.93584838,0.52457826,-0.09003956,,2017,0.09943235,2015,-0.01086109,1392208.95734530,171.23952187,5.13556966,0.00428099,0.23229940,0.00000000,0.04584788,0.00000000,0.24488036,0.00000000,0.09751229,0.00000000,0.10880694,0.00000000,0.06484143,0.00000000,0.05887712,0.00000000,0.07171459,0.00000000,0.06868542,0.00000000
