label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.25000000,0.80000000,,0.00067530,0.00212044,0.00052752,0.00143063,75293.81528733,40000.00000000,35293.81528733,0.88234538,0.18699871,0.20744657,0.79375444,0.25895739,1.09820685,0.70766269,-0.26424837,557,2023,0.58222146,2022,-0.21800510,583850.31921272,218.42452428,1.69342976,0.00546061,0.55172003,0.19944028,,,0.44755596,0.11453715
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.25000000,0.80000000,QQQ<SMA200,0.02588937,0.27505830,0.02576950,0.27506303,74174.44917642,40000.00000000,34174.44917642,0.85436123,0.18425148,0.20241513,0.78943359,0.25669573,1.08994983,0.72988520,-0.25243898,355,2023,0.42400045,2022,-0.14104749,555873.45878320,209.28923232,1.61865119,0.00523223,0.57699743,0.19944028,,,0.42229628,0.06144228
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.60000000,,0.00072541,0.00226166,0.00052172,0.00179745,83712.67665453,40000.00000000,43712.67665453,1.09281692,0.21979991,0.24326420,0.86447812,0.27412072,1.19938146,0.66307351,-0.33148649,533,2023,0.65615082,2022,-0.28989479,309948.63492583,116.61459840,0.85603759,0.00291536,0.52520564,0.39945418,,,0.47403904,0.13725125
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.60000000,QQQ<SMA200,0.03039443,0.32678932,0.03022397,0.32679388,82568.93031488,40000.00000000,42568.93031488,1.06422326,0.21782791,0.23859365,0.87482022,0.26674310,1.21081997,0.75280950,-0.28935330,166,2023,0.46419142,2022,-0.20333188,281924.15856234,107.48580668,0.78035530,0.00268715,0.55497080,0.39945418,,,0.44431578,0.07701249
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.70000000,,0.00068945,0.00185563,0.00051103,0.00154140,82378.11686728,40000.00000000,42378.11686728,1.05945292,0.21594680,0.23780881,0.82290937,0.28940042,1.13625411,0.64250623,-0.33610070,572,2023,0.66519264,2022,-0.28995798,494291.06880102,184.53834662,1.36788332,0.00461346,0.49892598,0.29926859,,,0.50034365,0.13770730
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.70000000,QQQ<SMA200,0.03031532,0.32671358,0.03018404,0.32671830,81240.81458416,40000.00000000,41240.81458416,1.03102036,0.21393935,0.23309683,0.83028881,0.28243098,1.14373763,0.73898199,-0.28950550,166,2023,0.47193141,2022,-0.20339212,464209.52568212,174.62037891,1.28744860,0.00436551,0.52867714,0.29926859,,,0.47065227,0.07708807
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.80000000,,0.00064681,0.00211870,0.00051277,0.00193335,82545.80749842,40000.00000000,42545.80749842,1.06364519,0.21651192,0.23849863,0.80226807,0.30220686,1.10504518,0.63347941,-0.34178210,573,2023,0.70587496,2022,-0.28981310,627377.18575843,234.04049005,1.73062341,0.00585101,0.47915016,0.19913522,,,0.52015306,0.13763517
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.30000000,0.80000000,QQQ<SMA200,0.03026344,0.32659516,0.03015687,0.32659972,81377.53469071,40000.00000000,41377.53469071,1.03443837,0.21439336,0.23366639,0.80773304,0.29552329,1.11004910,0.74017053,-0.28965400,166,2023,0.50779858,2022,-0.20354774,595524.84605165,223.46365404,1.64686449,0.00558659,0.50884625,0.19913522,,,0.49048734,0.07720665
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.60000000,,0.00065536,0.00234294,0.00047470,0.00180877,93171.86344271,40000.00000000,53171.86344271,1.32929659,0.25624268,0.27984403,0.91261834,0.30025390,1.27654621,0.65911903,-0.38876540,535,2023,0.81916359,2022,-0.34822234,281030.75195448,105.84930313,0.73011044,0.00264623,0.48518109,0.39819123,,,0.51413643,0.16050646
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.60000000,QQQ<SMA200,0.03426074,0.37616372,0.03410496,0.37616842,92021.25906957,40000.00000000,52021.25906957,1.30053148,0.25510993,0.27557628,0.93717534,0.28737620,1.30856434,0.80909158,-0.31530415,535,2023,0.58170484,2022,-0.25371196,250181.52640732,95.59917859,0.65023247,0.00238998,0.51887986,0.39819123,,,0.48048564,0.09493901
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.70000000,,0.00063820,0.00192917,0.00045784,0.00107148,92503.59126769,40000.00000000,52503.59126769,1.31258978,0.25208325,0.27737106,0.85761908,0.32473319,1.18548690,0.63006420,-0.40009137,601,2023,0.82365042,2022,-0.35759148,381243.76517631,142.70478032,0.99428385,0.00356762,0.44621957,0.29951773,,,0.55310815,0.16036058
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.70000000,QQQ<SMA200,0.03431808,0.37633194,0.03414895,0.37633649,91359.92294061,40000.00000000,51359.92294061,1.28399807,0.25096593,0.27310177,0.87519651,0.31285278,1.20691029,0.73982264,-0.33922445,169,2023,0.58525098,2022,-0.26424953,349709.39231878,132.20276561,0.91238764,0.00330507,0.47993621,0.29951773,,,0.51939619,0.09477094
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.80000000,,0.00062875,0.00161344,0.00049002,0.00124122,90674.00723718,40000.00000000,50674.00723718,1.26685018,0.24708891,0.27051838,0.82132980,0.34079357,1.13079063,0.60835509,-0.40615902,601,2023,0.82640531,2022,-0.35748105,587972.53827927,219.09266518,1.53905960,0.00547732,0.41940985,0.19937920,,,0.57991563,0.16029526
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.35000000,0.80000000,QQQ<SMA200,0.03429371,0.37632978,0.03416544,0.37633431,89566.48936440,40000.00000000,49566.48936440,1.23916223,0.24600064,0.26631013,0.83533147,0.32948934,1.14730602,0.72430494,-0.33963684,169,2023,0.58794486,2022,-0.26421941,554185.79439354,207.77854420,1.45098638,0.00519446,0.45317077,0.19937920,,,0.54619280,0.09477312
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.60000000,,0.00068670,0.00234294,0.00051519,0.00197150,95024.36492558,40000.00000000,55024.36492558,1.37560912,0.26715356,0.28661780,0.90164794,0.32053091,1.26453200,0.62018961,-0.43076110,567,2023,0.89329219,2022,-0.39239371,260408.94774619,98.20994306,0.66032673,0.00245525,0.46088652,0.39819123,,,0.53840180,0.18351795
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.60000000,QQQ<SMA200,0.03802365,0.42403245,0.03788330,0.42403715,94146.42343988,40000.00000000,54146.42343988,1.35366059,0.26746332,0.28342232,0.93978714,0.30145682,1.31609600,0.77222219,-0.34635539,564,2023,0.62113699,2022,-0.28943219,226683.49254688,86.93058700,0.57314449,0.00217326,0.49831195,0.39819123,,,0.50101699,0.11437134
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.70000000,,0.00057398,0.00165594,0.00041848,0.00111375,102519.69018396,40000.00000000,62519.69018396,1.56299225,0.28745106,0.31288202,0.89520338,0.35309100,1.24594034,0.63371963,-0.45359342,601,2023,0.99593945,2022,-0.41409660,313240.95805494,117.32130635,0.77010565,0.00293303,0.40507481,0.29914976,,,0.59432159,0.18335651
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.70000000,QQQ<SMA200,0.03795664,0.42407536,0.03780718,0.42407990,101581.54963408,40000.00000000,61581.54963408,1.53953874,0.28781904,0.30968956,0.92428741,0.33584890,1.28390754,0.76523436,-0.37611882,601,2023,0.70885412,2022,-0.31470576,279681.05253368,106.07821330,0.68584074,0.00265196,0.44252617,0.29914976,,,0.55689649,0.11432860
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.80000000,,0.00052978,0.00145396,0.00040792,0.00135699,101341.26235286,40000.00000000,61341.26235286,1.53353156,0.28151432,0.30886768,0.84891111,0.37775300,1.17068693,0.60478664,-0.46547709,605,2023,0.99953591,2022,-0.42090095,461689.18098738,172.22501807,1.14256061,0.00430563,0.36717085,0.19938474,,,0.63226080,0.18355767
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.85000000,0.40000000,0.80000000,QQQ<SMA200,0.03801220,0.42447877,0.03790946,0.42448350,100440.94941135,40000.00000000,60440.94941135,1.51102374,0.28198237,0.30577286,0.87118552,0.36167479,1.19844384,0.72391904,-0.38952197,605,2023,0.71183454,2022,-0.32235837,427381.27007347,160.72920752,1.05478418,0.00401823,0.40470195,0.19938474,,,0.59475262,0.11392499
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.60000000,,0.00077767,0.00198588,0.00055830,0.00155540,75239.24096615,40000.00000000,35239.24096615,0.88098102,0.18004601,0.20720284,0.81130947,0.24029641,1.12855383,0.68498753,-0.26284568,188,2023,0.52110647,2022,-0.20736311,316692.50182463,118.94881443,0.93859200,0.00297372,0.58252120,0.39943276,,,0.41667156,0.10897395
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.60000000,QQQ<SMA200,0.02363021,0.25805720,0.02345905,0.25806191,73586.20392823,40000.00000000,33586.20392823,0.83965510,0.17452884,0.19974343,0.79757489,0.23779522,1.10704290,0.66399738,-0.26284568,188,2023,0.37765512,2022,-0.14503709,298778.40291900,113.79958805,0.89527052,0.00284499,0.60551905,0.39943276,,,0.39374095,0.06725905
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.70000000,,0.00068320,0.00207820,0.00050254,0.00170208,74950.54676396,40000.00000000,34950.54676396,0.87376367,0.17909668,0.20591085,0.78722505,0.24952049,1.09193528,0.68195570,-0.26262216,188,2023,0.53637615,2022,-0.20755814,383385.61286507,143.26092957,1.13694619,0.00358152,0.56767692,0.29956634,,,0.43160512,0.10887646
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.70000000,QQQ<SMA200,0.02354083,0.25796056,0.02339721,0.25796545,73298.15110599,40000.00000000,33298.15110599,0.83245378,0.17355148,0.19842808,0.77335333,0.24711330,1.07049751,0.66084094,-0.26262216,188,2023,0.39166933,2022,-0.14548293,364433.23150463,137.69911733,1.09276174,0.00344248,0.59057645,0.29956634,,,0.40871734,0.06735551
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.80000000,,0.00070241,0.00212839,0.00052992,0.00174004,75001.83537913,40000.00000000,35001.83537913,0.87504588,0.17954145,0.20614071,0.78528016,0.25113717,1.08950484,0.68367866,-0.26261088,188,2023,0.53620586,2022,-0.20749555,397072.61936886,148.15891362,1.17585830,0.00370397,0.56525686,0.24687606,,,0.43400463,0.10887098
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.25000000,0.80000000,QQQ<SMA200,0.02358967,0.25815439,0.02345684,0.25815927,73372.69948570,40000.00000000,33372.69948570,0.83431749,0.17409682,0.19876894,0.77179657,0.24873944,1.06865166,0.66294597,-0.26261088,188,2023,0.39133188,2022,-0.14494450,377950.00590424,142.56219262,1.13140382,0.00356405,0.58831169,0.24688528,,,0.41102943,0.06716170
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.60000000,,0.00072776,0.00234294,0.00056181,0.00180877,84227.83135789,40000.00000000,44227.83135789,1.10569578,0.21641042,0.24534921,0.85421570,0.27411656,1.19039416,0.67518000,-0.32052256,532,2023,0.65930624,2022,-0.27749482,247367.43685271,93.38078293,0.68859390,0.00233452,0.52663820,0.39819123,,,0.47260980,0.13082271
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.60000000,QQQ<SMA200,0.02735393,0.30522198,0.02720979,0.30522685,82208.90760101,40000.00000000,42208.90760101,1.05522269,0.21043751,0.23711147,0.85098242,0.26713445,1.18344991,0.68591388,-0.30679873,184,2023,0.47846622,2022,-0.20879519,228436.24063253,87.82731956,0.64352075,0.00219568,0.55335963,0.39819123,,,0.44592966,0.08515831
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.70000000,,0.00074840,0.00204618,0.00056365,0.00155186,83534.85177800,40000.00000000,43534.85177800,1.08837129,0.21295853,0.24254181,0.81590579,0.28853210,1.13059654,0.65746855,-0.32390680,570,2023,0.67650786,2022,-0.27729796,384608.18470760,143.74057427,1.07500783,0.00359351,0.50278593,0.29941232,,,0.49643245,0.13114520
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.70000000,QQQ<SMA200,0.02738329,0.30546957,0.02724257,0.30547445,81546.17225196,40000.00000000,41546.17225196,1.03865431,0.20705254,0.23436775,0.81098721,0.28191744,1.12143289,0.64858022,-0.31923968,189,2023,0.49364074,2022,-0.20837751,363020.52551584,137.25209866,1.02673887,0.00343130,0.52959044,0.29941232,,,0.46971856,0.08491071
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.80000000,,0.00062513,0.00170154,0.00047774,0.00125798,83241.98972025,40000.00000000,43241.98972025,1.08104974,0.21205188,0.24134909,0.79547683,0.29885437,1.09973663,0.64932412,-0.32657323,571,2023,0.70435204,2022,-0.27774913,474709.48846074,177.03530819,1.32679994,0.00442588,0.48639150,0.19945583,,,0.51294385,0.13109349
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.30000000,0.80000000,QQQ<SMA200,0.02727875,0.30535729,0.02715954,0.30536217,81260.01530501,40000.00000000,41260.01530501,1.03150038,0.20616270,0.23317687,0.78967894,0.29247018,1.08949607,0.64490686,-0.31967826,189,2023,0.51843213,2022,-0.20874235,451553.63255811,169.88048211,1.27701603,0.00424701,0.51313579,0.19945583,,,0.48623134,0.08502299
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.35000000,0.60000000,,0.00061837,0.00234294,0.00046211,0.00180877,91616.83153848,40000.00000000,51616.83153848,1.29042079,0.24608701,0.27406493,0.88234728,0.30188312,1.23461601,0.64035337,-0.38429876,535,2023,0.81281294,2022,-0.34381074,231951.57935439,87.26182050,0.61401582,0.00218155,0.48619605,0.39819123,,,0.51316290,0.15284973
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.35000000,0.60000000,QQQ<SMA200,0.03066532,0.35071560,0.03054565,0.35072051,89349.91696124,40000.00000000,49349.91696124,1.23374792,0.24007926,0.26548180,0.88948795,0.29007188,1.24242534,0.72835007,-0.32962069,181,2023,0.59093200,2022,-0.27010808,212221.01655832,81.33499489,0.56855666,0.00203337,0.51636467,0.39819123,,,0.48305714,0.10472885
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.35000000,0.70000000,,0.00061630,0.00216942,0.00046932,0.00174304,93122.05570298,40000.00000000,53122.05570298,1.32805139,0.24806279,0.27966026,0.84793721,0.32449814,1.17730352,0.64103052,-0.38697501,573,2023,0.82689330,2022,-0.34396428,296145.87631168,110.62986336,0.77942284,0.00276575,0.44789192,0.29929343,,,0.55146483,0.15276794
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.35000000,0.70000000,QQQ<SMA200,0.03060953,0.35045547,0.03048670,0.35046035,90809.57512193,40000.00000000,50809.57512193,1.27023938,0.24200787,0.27103035,0.85084117,0.31354073,1.17893778,0.67456248,-0.35876273,188,2023,0.60362439,2022,-0.27056722,275011.57155215,104.17704031,0.73267299,0.00260443,0.47799534,0.29929343,,,0.52140683,0.10498900
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.35000000,0.80000000,,0.00070471,0.00248594,0.00053983,0.00194963,91947.97024282,40000.00000000,51947.97024282,1.29869926,0.24295559,0.27530284,0.81246091,0.34009054,1.12235556,0.61816783,-0.39302530,573,2023,0.84015228,2022,-0.34374284,457142.19621646,170.46839210,1.21144338,0.00426171,0.42310979,0.19953481,,,0.57614846,0.15293235
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.35000000,0.80000000,QQQ<SMA200,0.03073964,0.35076232,0.03061900,0.35076704,89681.25367003,40000.00000000,49681.25367003,1.24203134,0.23699126,0.26674835,0.81290980,0.32966363,1.12058013,0.63613087,-0.37255111,189,2023,0.61483611,2022,-0.26996575,432914.25684942,162.85957835,1.16109640,0.00407149,0.45330281,0.19953481,,,0.54605054,0.10468231
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.40000000,0.60000000,,0.00069520,0.00234294,0.00050840,0.00180877,93763.35462485,40000.00000000,53763.35462485,1.34408387,0.25973244,0.28201975,0.87619731,0.32467625,1.22649023,0.60726101,-0.42771138,567,2023,0.88135761,2022,-0.39045051,218856.72364714,82.38876092,0.56229832,0.00205972,0.45990739,0.39819123,,,0.53937591,0.17482208
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.40000000,0.60000000,QQQ<SMA200,0.03363092,0.39322481,0.03346826,0.39322969,91399.56169659,40000.00000000,51399.56169659,1.28498904,0.25377170,0.27325053,0.89161323,0.30768798,1.24550514,0.69641668,-0.36439635,683,2023,0.62904060,2022,-0.31248405,198471.59769438,76.14562423,0.51590290,0.00190364,0.49297134,0.39819123,,,0.50638452,0.12728386
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA90,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.40000000,0.70000000,,0.00069458,0.00231481,0.00051042,0.00187620,101578.40076369,40000.00000000,61578.40076369,1.53946002,0.27809921,0.30967880,0.87217607,0.35464512,1.21589269,0.62417808,-0.44554467,601,2023,1.00215020,2022,-0.40608743,262000.23461001,97.87071925,0.65570657,0.00244677,0.40598125,0.29908151,,,0.59329973,0.17449962
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,0.90000000,0.40000000,0.70000000,QQQ<SMA200,0.03381385,0.39387860,0.03365659,0.39388353,99040.37901529,40000.00000000,59040.37901529,1.47600948,0.27222172,0.30090929,0.88258040,0.33910057,1.22791267,0.70822890,-0.38436969,605,2023,0.73281394,2022,-0.32942413,241248.17013265,91.51653333,0.61101423,0.00228791,0.43917247,0.29908151,,,0.56013526,0.12663002
