label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.06896370,0.52264480,0.06809724,0.52070243,36898.98424379,28000.00000000,8898.98424379,0.31782087,0.15102673,0.14160864,0.64423105,0.27934832,0.85380224,0.47181055,-0.32010037,558,2021,0.35514042,2022,-0.10436120,161812.65409365,54.09735872,1.15224749,0.00193205,0.42853740,0.14986428,0.14268260,0.04935721,,,0.42695539,0.09995457
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.05433739,0.30116042,0.05366856,0.30116239,38582.29341732,28000.00000000,10582.29341732,0.37793905,0.18506786,0.16546341,0.81034106,0.24721685,1.10957168,0.68146066,-0.27157527,184,2019,0.26183706,2022,-0.08022941,139394.73532632,45.62752249,0.93371961,0.00162955,0.46029970,0.16986692,0.15527557,0.05736825,,,0.38258693,0.09914678
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.11271620,0.58447999,0.11104369,0.57876337,29224.28204555,28000.00000000,1224.28204555,0.04372436,0.01761524,0.02131579,0.24934210,0.40010273,0.32845541,0.03133270,-0.56219991,,2021,0.27006279,2020,-0.22468845,114962.56075653,38.81800899,0.98458377,0.00138636,0.41508777,0.14971361,0.14000195,0.04863663,,,0.44182705,0.09943364
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.07939057,0.48146086,0.07829149,0.48146295,38018.28008132,28000.00000000,10018.28008132,0.35779572,0.17440293,0.15755735,0.75075771,0.25866234,1.02959343,0.64264355,-0.27138362,184,2021,0.32843157,2022,-0.11342820,96609.66739937,32.59713771,0.66422754,0.00116418,0.44918900,0.24123996,0.15294440,0.08281254,,,0.39523862,0.13862795
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.08428133,0.39302311,0.08355190,0.38882565,43384.92142813,28000.00000000,15384.92142813,0.54946148,0.23857585,0.22957376,0.96762305,0.25477487,1.30060516,0.76458803,-0.31203189,189,2021,0.30216235,2022,-0.06375954,119908.21204374,40.70256325,0.76111437,0.00145366,0.45298555,0.17014222,0.15110896,0.05577804,,,0.39360432,0.09995891
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.01023378,0.12441247,0.00965376,0.12441327,40401.37489804,28000.00000000,12401.37489804,0.44290625,0.20985387,0.19039833,0.95229700,0.22698595,1.30575717,1.04221354,-0.20135400,324,2019,0.25699740,2022,-0.06064517,604717.29784342,200.82506278,3.97103871,0.00717232,0.45587465,0.14895363,0.15154984,0.04872956,,,0.39118874,0.04248626
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w,0.02265147,0.24632200,0.02208660,0.24309452,37789.04957837,28000.00000000,9789.04957837,0.34960891,0.16012838,0.15431947,0.74227581,0.23826731,1.01134777,0.79662239,-0.20100914,141,2021,0.22575609,2022,-0.06883423,411209.51588409,137.02240098,2.89463491,0.00489366,0.45002544,0.14312464,0.14966637,0.04739572,,,0.39882577,0.05247786
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w+1,0.02724443,0.36815218,0.02658836,0.36602204,41967.46838733,28000.00000000,13967.46838733,0.49883816,0.23576105,0.21121554,1.01875316,0.23470086,1.41256101,1.11621672,-0.21121441,337,2020,0.29602349,2022,-0.04046090,429891.04787493,143.34689316,2.72060321,0.00511953,0.45390127,0.14916334,0.15106520,0.04910483,,,0.39357885,0.06729607
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,,0.00595137,0.09554470,0.00546653,0.09554987,40865.47858697,28000.00000000,12865.47858697,0.45948138,0.21688680,0.19662798,0.93188639,0.24195431,1.28153647,1.07833624,-0.20113095,324,2019,0.27963594,2022,-0.06626366,243400.47768126,81.01983135,1.58166081,0.00289357,0.45386924,0.14955055,0.15090949,0.04900583,,,0.39397178,0.09735839
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m,0.06897171,0.52315452,0.06809230,0.52060038,36943.80562805,28000.00000000,8943.80562805,0.31942163,0.15133084,0.14225409,0.64526445,0.27927999,0.85520675,0.47276059,-0.32010037,558,2021,0.35552003,2022,-0.10274223,161637.37527805,54.15054537,1.15170314,0.00193395,0.42874668,0.14930788,0.14276826,0.04935721,,,0.42682914,0.09725309
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m+1,0.05692482,0.30116042,0.05629085,0.30116239,40493.24451452,28000.00000000,12493.24451452,0.44618730,0.20457594,0.19163563,0.87927524,0.24606529,1.20587412,0.75329371,-0.27157527,184,2019,0.26183706,2022,-0.03413054,134337.16138777,44.60989748,0.89864485,0.00159321,0.46364336,0.16986692,0.15640219,0.05736825,,,0.37812358,0.09914678
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m,0.11236488,0.58447999,0.11073482,0.57876337,29229.58919262,28000.00000000,1229.58919262,0.04391390,0.01767951,0.02140671,0.24945792,0.39999245,0.32859871,0.03144701,-0.56219991,,2021,0.27006279,2020,-0.22468845,114597.30097436,38.78892414,0.98140846,0.00138532,0.41533568,0.14971361,0.14010894,0.04863663,,,0.44151894,0.09943364
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+1,0.08035808,0.48194937,0.07940624,0.48195146,38166.65853876,28000.00000000,10166.65853876,0.36309495,0.17574926,0.15964555,0.75538579,0.25855780,1.03588583,0.64760451,-0.27138362,184,2021,0.32861155,2022,-0.10922301,95968.09225844,32.92143102,0.66033404,0.00117577,0.45021060,0.24123996,0.15332609,0.08289187,,,0.39409751,0.10507235
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+2,0.08448655,0.39302311,0.08370202,0.38882565,43490.16825799,28000.00000000,15490.16825799,0.55322029,0.23936088,0.23091935,0.97037479,0.25467999,1.30430636,0.76710389,-0.31203189,189,2021,0.30241725,2022,-0.06058821,120130.00755825,40.92047467,0.76318989,0.00146145,0.45348906,0.17014222,0.15133417,0.05577804,,,0.39309403,0.09726641
TQQQ50/BTAL50 rb 1w,sens,sens_2019-05-08,2019-05-08,2022-05-06,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00193477,0.03561137,0.00177160,0.03561350,39365.41793568,28000.00000000,11365.41793568,0.40590778,0.22247896,0.17630141,0.72709026,0.37199577,1.00994099,0.56580908,-0.39320500,124,2020,0.54045735,2022,-0.28662386,201680.18036719,75.48128606,1.13703627,0.00269576,0.49902269,0.47343516,,,,,0.50016567,0.46438650
50/50,sens,sens_2019-05-08,2019-05-08,2022-05-06,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00072204,0.00155282,0.00052814,0.00133151,39559.71943921,28000.00000000,11559.71943921,0.41284712,0.22363481,0.17896592,0.74855426,0.35334330,1.03392471,0.59295074,-0.37715580,133,2020,0.53006137,2022,-0.27470242,100622.02376659,38.70871713,0.57095073,0.00138245,0.49960937,0.49866849,,,,,0.49964694,0.49922644
TQQQ50/BTAL50 rb 3m,sens,sens_2019-05-08,2019-05-08,2022-05-06,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.03805781,0.13503372,0.03800021,0.13503785,41522.61149799,28000.00000000,13522.61149799,0.48295041,0.24904022,0.20536082,0.80733830,0.35286002,1.10993101,0.69613240,-0.35774835,112,2020,0.62180053,2022,-0.26747556,77937.06011954,29.72807765,0.42566727,0.00106172,0.48833740,0.36496215,,,,,0.51028933,0.36792797
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,sens,sens_2019-05-08,2019-05-08,2022-05-06,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.01548094,0.19782175,0.01532270,0.19782543,40411.56974424,28000.00000000,12411.56974424,0.44327035,0.22764245,0.19053574,0.77192606,0.34168958,1.06464262,0.60980245,-0.37330524,133,2020,0.47471773,2022,-0.24543754,154669.61674913,58.45414901,0.89744173,0.00208765,0.51320632,0.47325090,,,,,0.48599948,0.30217457
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.01983385,0.23326313,0.01965422,0.23326679,40722.18875991,28000.00000000,12722.18875991,0.45436388,0.22769045,0.19471015,0.78218058,0.33382800,1.07450549,0.60370398,-0.37715580,138,2020,0.43602079,2022,-0.21954028,71431.49328394,28.42607192,0.42175119,0.00101522,0.51871769,0.49887832,,,,,0.48052169,0.26673321
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2019-05-08,2019-05-08,2022-05-06,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.04673051,0.23353939,0.04665813,0.23354312,39914.65718571,28000.00000000,11914.65718571,0.42552347,0.21522818,0.18380863,0.75356334,0.33228199,1.03039220,0.60161893,-0.35774835,140,2020,0.40206512,2022,-0.21939330,52944.85532795,21.08015408,0.31844317,0.00075286,0.50968521,0.37208533,,,,,0.48887714,0.26645688
SPY benchmark,sens,sens_2019-05-08,2019-05-08,2022-05-06,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00745957,0.02233304,0.00746133,0.02233388,36230.36517888,28000.00000000,8230.36517888,0.29394161,0.14156505,0.13191091,0.69417514,0.22823110,0.95113431,0.42047588,-0.33667817,173,2021,0.28241522,2022,-0.13085030,27811.66193986,1.94681634,0.19293450,0.00006953,,,,,0.99253867,0.97766612,,
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,1w,0.00443235,0.09778577,0.00423871,0.09778981,32723.94170533,28000.00000000,4723.94170533,0.16871220,0.11878044,0.07846769,0.61352658,0.22454514,0.84422929,0.47448719,-0.25033435,366,2021,0.21707970,2022,-0.14052725,517743.89537188,193.79565156,3.69144235,0.00692127,0.64360134,0.19810640,,,,,0.35549452,0.06548379
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2w,0.01571286,0.24022980,0.01554571,0.24023340,31509.24760589,28000.00000000,3509.24760589,0.12533027,0.09237020,0.05914423,0.49607538,0.23365093,0.68227183,0.36595125,-0.25241121,362,2021,0.19257128,2022,-0.14428544,341582.45960484,128.26093767,2.52449204,0.00458075,0.64090846,0.19192703,,,,,0.35801417,0.06537831
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2w+1,0.02067747,0.36725083,0.02053793,0.36725640,32560.72480250,28000.00000000,4560.72480250,0.16288303,0.12753202,0.07590259,0.63336884,0.23281984,0.87817918,0.49303061,-0.25866957,443,2020,0.29252111,2022,-0.15360548,355270.71385706,132.67304797,2.45571624,0.00473832,0.63455127,0.19810640,,,,,0.36441847,0.06922368
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,,0.00080840,0.00196826,0.00062791,0.00151990,31569.91212995,28000.00000000,3569.91212995,0.12749686,0.09968039,0.06012232,0.52061787,0.23699940,0.71858603,0.38302820,-0.26024296,366,2021,0.22012414,2022,-0.16116741,197645.92876102,72.90314031,1.44041204,0.00260368,0.63090114,0.19848010,,,,,0.36824401,0.09911974
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2m,0.06565290,0.51759458,0.06555066,0.51760098,31401.45111533,28000.00000000,3401.45111533,0.12148040,0.08170985,0.05740275,0.42541649,0.27456881,0.56582482,0.25931819,-0.31509493,638,2021,0.33273282,2022,-0.15463692,123695.74691217,46.06736085,0.93515939,0.00164526,0.59628710,0.19380201,,,,,0.40238548,0.09807808
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2m+1,0.04876004,0.29595179,0.04863050,0.29595452,31102.71404810,28000.00000000,3102.71404810,0.11081122,0.08737928,0.05255317,0.47047290,0.23972757,0.65003299,0.34973024,-0.24984765,166,2021,0.19504043,2022,-0.15077491,110626.90084026,40.66404355,0.82032198,0.00145229,0.64643064,0.19915585,,,,,0.35230204,0.09906218
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,3m,0.09993037,0.57169799,0.09983368,0.57170810,25949.03512528,28000.00000000,-2050.96487472,-0.07324875,-0.04303718,-0.03719650,0.08724063,0.39004124,0.11514506,-0.07814221,-0.55075462,,2021,0.25793547,2020,-0.25193617,92696.94233818,34.37788480,0.84361022,0.00122778,0.57939829,0.19380201,,,,,0.41852664,0.09936368
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,3m+1,0.07454268,0.46469654,0.07446484,0.46469942,30729.10977823,28000.00000000,2729.10977823,0.09746821,0.08029321,0.04643907,0.43086528,0.25587162,0.59433028,0.29560200,-0.27162606,366,2021,0.28422739,2022,-0.18617280,86020.91867509,31.79319013,0.64790555,0.00113547,0.63211881,0.17459331,,,,,0.36599606,0.09013996
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,3m+2,0.07405403,0.38743404,0.07394801,0.38744144,34744.47770028,28000.00000000,6744.47770028,0.24087420,0.14759855,0.10946225,0.67730499,0.25038425,0.91539991,0.49742309,-0.29672637,189,2021,0.26717564,2022,-0.14779825,96210.36610049,35.73709940,0.64865273,0.00127632,0.62634957,0.19915585,,,,,0.37208461,0.09828054
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,1w,0.03230533,0.22433309,0.03216017,0.22433309,34352.63314641,28000.00000000,6352.63314641,0.22687976,0.13380284,0.10355785,0.67188146,0.22513237,0.92705427,0.53431973,-0.25041718,366,2021,0.21753912,2022,-0.08126763,415468.90543064,155.83421400,2.98242771,0.00556551,0.67159770,0.19810640,,,,,0.32754633,0.04248923
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2w,0.04087009,0.24010958,0.04071534,0.24011319,33253.13768613,28000.00000000,5253.13768613,0.18761206,0.11139394,0.08671964,0.56972560,0.23392562,0.78486793,0.44147742,-0.25232081,362,2021,0.19278912,2022,-0.09173833,292484.33991362,110.29017874,2.16411408,0.00393893,0.66754657,0.19192703,,,,,0.33141527,0.05169955
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2w+1,0.04594426,0.36672001,0.04582718,0.36672568,35471.51406186,28000.00000000,7471.51406186,0.26683979,0.15795862,0.12028823,0.74806779,0.23277605,1.04261006,0.61099332,-0.25852757,443,2020,0.26132703,2022,-0.06050719,295402.86609317,110.87815840,2.04695637,0.00395993,0.66172601,0.19810640,,,,,0.33727857,0.04883626
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,,0.02771967,0.17330106,0.02759002,0.17330578,34156.29331333,28000.00000000,6156.29331333,0.21986762,0.13038939,0.10058059,0.63409617,0.23878057,0.87768711,0.50120698,-0.26015080,366,2021,0.22009783,2022,-0.08706396,173833.26717153,65.34526181,1.25483905,0.00233376,0.65777811,0.19848010,,,,,0.34134063,0.05408811
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2m,0.07927934,0.51822963,0.07917757,0.51823604,32266.09449465,28000.00000000,4266.09449465,0.15236052,0.09093876,0.07124791,0.45601850,0.27518194,0.60699716,0.28750797,-0.31629995,638,2021,0.33260636,2022,-0.13111734,116113.56633975,43.93367286,0.88140614,0.00156906,0.61434001,0.19380201,,,,,0.38436175,0.07057835
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2m+1,0.06893024,0.29595179,0.06883724,0.29595452,34379.71148498,28000.00000000,6379.71148498,0.22784684,0.12696125,0.10396747,0.61733448,0.24137470,0.85612605,0.50815468,-0.24984765,166,2021,0.19504043,2022,-0.05459643,100342.89580645,37.92260240,0.73209011,0.00135438,0.67027154,0.19915585,,,,,0.32862617,0.05401488
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2019-11-08,2019-11-08,2022-11-08,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,3m,0.11064790,0.57169799,0.11056413,0.57170810,26647.81490608,28000.00000000,-1352.18509392,-0.04829232,-0.03476835,-0.02428150,0.10885598,0.38937266,0.14368851,-0.06312856,-0.55075462,,2021,0.25793547,2020,-0.25193617,87019.84258441,33.01339919,0.79384219,0.00117905,0.59726440,0.19380201,,,,,0.40076405,0.08676809
