label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score.months,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min,exposure.VNQ.avg,exposure.VNQ.min
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00547686,0.01604927,0.00290355,0.00791787,43350.32905493,40000.00000000,3350.32905493,0.08375823,0.02941767,0.02594027,0.48677405,0.06387950,0.66823305,0.40124598,-0.07331580,302,2013,0.06966523,2015,-0.01075310,293080.40738676,39.76357770,1.10242599,0.00099409,,,0.07848586,0.00000000,0.13035107,0.00000000,0.13322584,0.00000000,0.18104827,0.00000000,0.14353055,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00792821,0.01975132,0.00398183,0.00835758,41938.57545395,40000.00000000,1938.57545395,0.04846439,0.01906121,0.01525271,0.32812930,0.06388533,0.44806400,0.22963471,-0.08300666,,2013,0.05598358,2015,-0.02560729,532698.15550226,63.54069925,2.04570327,0.00158852,0.32643685,0.00000000,0.07848516,0.00000000,0.13052024,0.00000000,0.13314569,0.00000000,0.18017259,0.00000000,0.14329020,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00649771,0.01581070,0.00379292,0.00773573,44930.72057736,40000.00000000,4930.72057736,0.12326801,0.04051677,0.03751695,0.65002795,0.06442307,0.89935008,0.52060623,-0.07782614,514,2013,0.08445898,2015,-0.01880028,278216.11405198,36.60480987,1.02292792,0.00091512,,,0.07198811,0.00000000,0.12729131,0.00000000,0.14264203,0.00000000,0.18030789,0.00000000,0.15978670,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00740542,0.01928564,0.00352126,0.00797357,43521.21916972,40000.00000000,3521.21916972,0.08803048,0.03066845,0.02721132,0.50191527,0.06444966,0.69096186,0.33989029,-0.09023044,,2013,0.07198402,2015,-0.03306004,516444.29084620,60.28841864,1.93595797,0.00150721,0.31043846,0.00000000,0.07192711,0.00000000,0.12729149,0.00000000,0.14268461,0.00000000,0.18061478,0.00000000,0.15961897,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00544356,0.01870104,0.00315789,0.00773573,43943.33562418,40000.00000000,3943.33562418,0.09858339,0.04079452,0.03033063,0.67998190,0.06172781,0.94210755,0.42534926,-0.09590828,,2013,0.08260001,2015,-0.03802199,301419.72241918,42.15154882,1.09830819,0.00105379,,,0.06219103,0.00000000,0.11752381,0.00000000,0.14627623,0.00000000,0.18092488,0.00000000,0.16303695,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00668528,0.01731457,0.00351369,0.00773573,42529.82368727,40000.00000000,2529.82368727,0.06324559,0.03061034,0.01977001,0.52021865,0.06174444,0.71685560,0.28687949,-0.10670103,,2013,0.07062681,2015,-0.05110813,553245.76231359,67.15031323,2.05649452,0.00167876,0.32341786,0.00000000,0.06211313,0.00000000,0.11754970,0.00000000,0.14637460,0.00000000,0.18061825,0.00000000,0.16322008,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2012-01-03,2012-01-03,2017-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00699345,0.01883163,0.00332472,0.00802122,44289.60382133,40000.00000000,4289.60382133,0.10724010,0.04323446,0.03286818,0.51801301,0.08963487,0.73145565,0.25837221,-0.16733403,,2012,0.10036573,2015,-0.05040413,54140.55202932,8.78341631,0.19925152,0.00021959,,,0.19961098,0.19844467,0.19908832,0.19662155,0.19810597,0.19226427,0.19719081,0.19197878,0.19900701,0.19726315
SPY benchmark,sens,sens_2012-01-03,2012-01-03,2017-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00239049,0.00887397,0.00239169,0.00887535,59070.77871491,40000.00000000,19070.77871491,0.47676947,0.13984583,0.12676115,1.09225606,0.12755911,1.57511286,1.06101226,-0.13180416,334,2013,0.31819168,2017,0.00763075,39853.28689682,2.78973008,0.11934910,0.00006974,,,,,,,,,0.99760831,0.99112465,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00643578,0.01787252,0.00372314,0.00996039,44783.55742693,40000.00000000,4783.55742693,0.11958894,0.04014114,0.03650162,0.68433446,0.06030327,0.94946466,0.57642004,-0.06963869,694,2013,0.06952310,2015,-0.01033444,272668.78324106,37.86388268,1.01679442,0.00094660,,,0.07515171,0.00000000,0.14032300,0.00000000,0.12672387,0.00000000,0.18337242,0.00000000,0.14011258,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00735021,0.01949753,0.00390083,0.00996039,43357.95664715,40000.00000000,3357.95664715,0.08394892,0.02968925,0.02603020,0.51580523,0.06038987,0.71155140,0.35864164,-0.08278249,814,2013,0.05534266,2015,-0.02553185,495781.02236789,59.97353789,1.88891717,0.00149934,0.32659929,0.00000000,0.07520647,0.00000000,0.14033464,0.00000000,0.12685924,0.00000000,0.18329350,0.00000000,0.14033728,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00653918,0.01787252,0.00359150,0.00996039,45722.43351333,40000.00000000,5722.43351333,0.14306084,0.04795444,0.04322585,0.80723190,0.06042468,1.12576341,0.61592080,-0.07785812,514,2013,0.08434571,2015,-0.01898854,285039.79032839,38.38627976,1.04089085,0.00095966,,,0.07198108,0.00000000,0.13691542,0.00000000,0.12992172,0.00000000,0.18349220,0.00000000,0.14654936,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00738337,0.02009707,0.00371056,0.00996039,44272.98220022,40000.00000000,4272.98220022,0.10682456,0.03780249,0.03278834,0.64488289,0.06051330,0.89432584,0.42031963,-0.08993748,802,2014,0.07131445,2015,-0.03318524,528475.57706966,62.55349281,1.96915484,0.00156384,0.32331292,0.00000000,0.07195448,0.00000000,0.13710345,0.00000000,0.12993491,0.00000000,0.18357183,0.00000000,0.14671995,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00618106,0.01787252,0.00364319,0.00996039,44228.23376889,40000.00000000,4228.23376889,0.10570584,0.03871089,0.03246095,0.66709244,0.05974339,0.92382525,0.40328355,-0.09598926,,2013,0.08234111,2015,-0.03825467,298384.10654044,42.58145481,1.10840502,0.00106454,,,0.06542527,0.00000000,0.13374999,0.00000000,0.12667285,0.00000000,0.18352456,0.00000000,0.15000649,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00732099,0.02009707,0.00373452,0.00996039,42826.06082264,40000.00000000,2826.06082264,0.07065152,0.02863101,0.02203885,0.50311517,0.05979248,0.69283853,0.26817667,-0.10676176,,2013,0.07013182,2015,-0.05097581,548087.09503664,67.32684043,2.07692832,0.00168317,0.33316674,0.00000000,0.06543903,0.00000000,0.13382543,0.00000000,0.12660976,0.00000000,0.18356381,0.00000000,0.15005311,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2012-07-03,2012-07-03,2017-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00761639,0.01669405,0.00378954,0.00996039,44794.52367089,40000.00000000,4794.52367089,0.11986309,0.04124900,0.03658093,0.52083651,0.08467333,0.73422530,0.24814180,-0.16623158,985,2016,0.08211893,2015,-0.04952495,52566.72661560,8.52955094,0.19712341,0.00021324,,,0.19955354,0.19844924,0.19896395,0.19708421,0.19818208,0.19335797,0.19664640,0.19003961,0.19903418,0.19683237
SPY benchmark,sens,sens_2012-07-03,2012-07-03,2017-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00260592,0.00970890,0.00260714,0.00971039,59584.96777047,40000.00000000,19584.96777047,0.48962419,0.13937750,0.12977229,1.12857229,0.12256502,1.62712006,1.05788608,-0.13175095,334,2013,0.31798024,2015,0.00918003,39976.79686136,2.79837578,0.12194151,0.00006996,,,,,,,,,0.99739286,0.99028961,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00620018,0.01736187,0.00380393,0.01006979,46544.87242928,40000.00000000,6544.87242928,0.16362181,0.04704397,0.04896505,0.81388152,0.05864029,1.12533076,0.67276878,-0.06992591,695,2017,0.10288056,2015,-0.01042927,267436.83983156,38.21779728,1.00241994,0.00095544,,,0.07855071,0.00000000,0.14678808,0.00000000,0.11702985,0.00000000,0.18338388,0.00000000,0.14344512,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00739274,0.02198151,0.00400323,0.00990747,45178.71342913,40000.00000000,5178.71342913,0.12946784,0.03678282,0.03931218,0.64487584,0.05873255,0.88627662,0.44341283,-0.08295389,814,2017,0.09659705,2015,-0.02601768,487826.39622515,60.02952974,1.86897144,0.00150074,0.32335163,0.00000000,0.07853098,0.00000000,0.14677438,0.00000000,0.11714845,0.00000000,0.18339711,0.00000000,0.14338514,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00592881,0.01676420,0.00364244,0.00987496,47431.18072349,40000.00000000,7431.18072349,0.18577952,0.05516875,0.05508482,0.94371589,0.05877910,1.31303087,0.71118162,-0.07757337,514,2017,0.09386372,2015,-0.01879495,267184.17978295,36.33890571,0.98068681,0.00090847,,,0.07527194,0.00000000,0.14353908,0.00000000,0.12355274,0.00000000,0.18366160,0.00000000,0.14672384,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00793471,0.02137199,0.00415175,0.00978900,46035.38435921,40000.00000000,6035.38435921,0.15088461,0.04502227,0.04539699,0.77876111,0.05881410,1.07705284,0.49959967,-0.09011670,802,2017,0.08677844,2015,-0.03305535,487791.67968481,58.17679875,1.82923851,0.00145442,0.31982938,0.00000000,0.07525539,0.00000000,0.14349194,0.00000000,0.12346355,0.00000000,0.18330826,0.00000000,0.14669863,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00605490,0.01890086,0.00380105,0.00933272,45940.20560951,40000.00000000,5940.20560951,0.14850514,0.04528524,0.04472629,0.79263815,0.05804494,1.09424822,0.47381785,-0.09557521,899,2017,0.09404928,2015,-0.03805814,272625.83936549,38.46519155,1.02148967,0.00096163,,,0.06875654,0.00000000,0.14028134,0.00000000,0.12684451,0.00000000,0.18345929,0.00000000,0.15000100,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00776189,0.01962686,0.00406084,0.00878479,44571.48910603,40000.00000000,4571.48910603,0.11428723,0.03509548,0.03493236,0.62324784,0.05809481,0.85537651,0.32895214,-0.10668871,959,2017,0.08675178,2015,-0.05111450,496849.04847773,60.64765938,1.90202571,0.00151619,0.32318914,0.00000000,0.06875155,0.00000000,0.14017971,0.00000000,0.12670693,0.00000000,0.18337986,0.00000000,0.15001168,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00812844,0.02220978,0.00403384,0.01020063,46680.70540158,40000.00000000,6680.70540158,0.16701764,0.04514453,0.04991007,0.57822638,0.08227658,0.81076129,0.27071444,-0.16676071,985,2017,0.11120317,2015,-0.05013500,49856.80555376,8.00340733,0.18943089,0.00020009,,,0.19955515,0.19813941,0.19896106,0.19688307,0.19820341,0.19373542,0.19628638,0.18979937,0.19886215,0.19614586
SPY benchmark,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00287082,0.00832314,0.00287203,0.00832416,62544.27894207,40000.00000000,22544.27894207,0.56360697,0.15059183,0.14566483,1.25082739,0.11780405,1.78798867,1.14321205,-0.13172695,334,2013,0.28753949,2015,0.00897591,39936.41762853,2.79554923,0.12315887,0.00006989,,,,,,,,,0.99712797,0.99167584,,
