label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05468168,0.27327181,0.05429890,0.27327789,40128.83081299,28000.00000000,12128.83081299,0.43317253,0.17057393,0.18472974,0.88359328,0.20184362,1.23690841,1.01371994,-0.16826534,,2023,0.31899976,2021,0.02709413,314815.68903833,105.48797916,2.18926239,0.00376743,0.53309169,0.16995756,0.17724770,0.05665575,,,,,0.28832748,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.04114125,0.23968615,0.04073958,0.23969312,40639.21499055,28000.00000000,12639.21499055,0.45140054,0.15732160,0.19154429,0.86747600,0.18968257,1.20803842,0.93543237,-0.16818063,,2023,0.33653273,2022,-0.06445245,245956.07408714,82.78566604,1.79804412,0.00295663,0.50935136,0.17016577,0.16921726,0.05604845,,,,,0.31978643,0.03358477
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.04107536,0.23968615,0.04072206,0.23969312,40638.38057453,28000.00000000,12638.38057453,0.45137073,0.15731402,0.19153320,0.86744123,0.18968262,1.20798752,0.93537517,-0.16818281,,2023,0.33651183,2022,-0.06445245,246067.19239910,82.85233702,1.79885959,0.00295901,0.50942680,0.17016919,0.16921712,0.05604958,,,,,0.31978728,0.03358477
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,0.00179031,0.00461109,0.00099287,0.00241740,40901.36352334,28000.00000000,12901.36352334,0.46076298,0.16300055,0.19502028,0.86543484,0.19755521,1.21422151,0.99033774,-0.16459087,,2023,0.49680327,2022,-0.13042018,257536.81180041,97.50554525,1.85663522,0.00348234,0.31931139,0.11302584,,,0.31907190,0.11278424,,,0.35977492,0.13745985
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,0.04153358,0.23948473,0.04110532,0.23949346,40714.33573582,28000.00000000,12714.33573582,0.45408342,0.16758883,0.19254203,0.88523212,0.19762612,1.22867283,1.01801649,-0.16462290,,2023,0.37133722,2022,-0.03976167,248907.76189504,95.61599075,1.78609244,0.00341486,0.33953398,0.11297698,,,0.33938227,0.11342290,,,0.31949469,0.03378444
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,VIX/VIX3M@1>=1.00,0.00320767,0.05608122,0.00243488,0.05609481,40859.50800339,28000.00000000,12859.50800339,0.45926814,0.16205379,0.19446638,0.86094485,0.19766237,1.20643265,0.98369966,-0.16473909,,2023,0.49705826,2022,-0.13262735,258245.77278804,97.97530388,1.86400585,0.00349912,0.32007466,0.11315346,,,0.31979242,0.11291159,,,0.35833371,0.13780282
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.04153358,0.23948473,0.04110532,0.23949346,40714.33573582,28000.00000000,12714.33573582,0.45408342,0.16758883,0.19254203,0.88523212,0.19762612,1.22867283,1.01801649,-0.16462290,,2023,0.37133722,2022,-0.03976167,248907.76189504,95.61599075,1.78609244,0.00341486,0.33953398,0.11297698,,,0.33938227,0.11342290,,,0.31949469,0.03378444
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05472869,0.27326937,0.05430491,0.27327789,40194.75156274,28000.00000000,12194.75156274,0.43552684,0.18072122,0.18561344,0.90565381,0.20785518,1.26111070,1.09762087,-0.16464813,,2023,0.35299383,2021,0.02526711,318065.25696386,121.64121916,2.16856543,0.00434433,0.35515035,0.11349232,,,0.35502275,0.11260518,,,0.28836115,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.04153358,0.23948473,0.04110532,0.23949346,40714.33573582,28000.00000000,12714.33573582,0.45408342,0.16758883,0.19254203,0.88523212,0.19762612,1.22867283,1.01801649,-0.16462290,,2023,0.37133722,2022,-0.03976167,248907.76189504,95.61599075,1.78609244,0.00341486,0.33953398,0.11297698,,,0.33938227,0.11342290,,,0.31949469,0.03378444
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.04153084,0.23948473,0.04109110,0.23949346,40704.94605553,28000.00000000,12704.94605553,0.45374807,0.16748214,0.19241739,0.88484173,0.19760507,1.22809334,1.01708890,-0.16466814,,2023,0.37108531,2022,-0.03976167,249019.05919535,95.71004632,1.78712625,0.00341822,0.33954055,0.11298519,,,0.33943783,0.11343114,,,0.31944233,0.03378444
50/50,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00117132,0.00337941,0.00088732,0.00333093,42993.70696778,28000.00000000,14993.70696778,0.53548953,0.12764707,0.22219985,0.56278053,0.28766795,0.79435130,0.28515170,-0.44764617,752,2023,0.69915155,2022,-0.42407111,71225.42782529,26.77298762,0.55433007,0.00095618,0.49951583,0.49831949,,,,,,,0.49929132,0.49666907
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.09851746,0.41954233,0.09838924,0.41955278,45076.54585314,28000.00000000,17076.54585314,0.60987664,0.17813854,0.24832013,0.89013025,0.20926245,1.28557211,0.60534593,-0.29427560,567,2023,0.45437948,2022,-0.23280217,72565.49683271,28.91515943,0.53007390,0.00103268,0.59749246,0.49908558,,,,,,,0.40168301,0.08044722
SPY benchmark,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.01036235,0.02853707,0.01036423,0.02853833,37154.48737506,28000.00000000,9154.48737506,0.32694598,0.10029625,0.14370727,0.64071401,0.17287560,0.91416688,0.41173444,-0.24359452,709,2023,0.25583662,2022,-0.18197208,27739.70744952,1.94177952,0.22279974,0.00006935,,,,,,,0.98963577,0.97146167,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,0.00174744,0.00389039,0.00101173,0.00256727,38285.73312165,28000.00000000,10285.73312165,0.36734761,0.16769147,0.15975250,0.91608059,0.18966399,1.29186296,0.85906879,-0.19520144,,2023,0.47506988,2022,-0.04682491,260612.16945770,99.38959379,1.74498122,0.00354963,0.47184370,0.17023920,,,0.15655882,0.05566302,,,0.36979694,0.15562362
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,0.04881013,0.27326684,0.04836976,0.27327789,36635.52854588,28000.00000000,8635.52854588,0.30841173,0.13645573,0.13645083,0.75079717,0.19705848,1.04256142,0.77176965,-0.17680889,,2023,0.32926105,2025,-0.03628059,240260.39188732,93.34425035,1.68493783,0.00333372,0.50763167,0.16983061,,,0.16870806,0.05612269,,,0.32208752,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,VIX/VIX3M@1>=1.00,0.00348449,0.06569418,0.00277685,0.06569820,38315.19230216,28000.00000000,10315.19230216,0.36839973,0.16799878,0.16016175,0.92891610,0.18673528,1.30915125,0.95156624,-0.17654975,,2023,0.47506988,2022,-0.04682491,253253.37540944,96.68748825,1.69502437,0.00345312,0.47318556,0.17023920,,,0.15702297,0.05566302,,,0.36801402,0.15562362
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.04881532,0.27326684,0.04836842,0.27327789,36634.90641791,28000.00000000,8634.90641791,0.30838951,0.13644852,0.13644190,0.75076008,0.19706017,1.04250854,0.77165766,-0.17682520,,2023,0.32926105,2025,-0.03627120,240296.85538285,93.36612844,1.68520337,0.00333450,0.50763483,0.16983061,,,0.16870868,0.05612269,,,0.32208887,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05253959,0.27326684,0.05210475,0.27327789,32622.75357051,28000.00000000,4622.75357051,0.16509834,0.09075714,0.07638950,0.53741971,0.19945599,0.74362867,0.36400203,-0.24933140,,2023,0.32926105,2025,-0.09326462,311613.62664892,120.12675038,2.22864878,0.00429024,0.52230242,0.16983061,,,0.17359578,0.05612269,,,0.30252388,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.04881013,0.27326684,0.04836976,0.27327789,36635.52854588,28000.00000000,8635.52854588,0.30841173,0.13645573,0.13645083,0.75079717,0.19705848,1.04256142,0.77176965,-0.17680889,,2023,0.32926105,2025,-0.03628059,240260.39188732,93.34425035,1.68493783,0.00333372,0.50763167,0.16983061,,,0.16870806,0.05612269,,,0.32208752,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.04878771,0.27326684,0.04836750,0.27327789,36633.12636792,28000.00000000,8633.12636792,0.30832594,0.13642371,0.13641635,0.75068402,0.19704768,1.04238223,0.77147797,-0.17683423,,2023,0.32920552,2025,-0.03627360,240369.51749522,93.41015262,1.68577701,0.00333608,0.50769019,0.16983810,,,0.16871254,0.05612517,,,0.32207409,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,0.00147313,0.00348045,0.00081937,0.00224218,39104.48543492,28000.00000000,11104.48543492,0.39658877,0.17717724,0.17104223,0.94818053,0.19236924,1.33524636,0.87951756,-0.20144821,,2023,0.46380515,2022,-0.04010142,263261.14752964,88.07353230,1.75169878,0.00314548,0.47184441,0.16986468,0.15681595,0.05643895,,,,,0.36981994,0.15562362
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,0.04869940,0.27326975,0.04830807,0.27327789,37454.69186246,28000.00000000,9454.69186246,0.33766757,0.14627867,0.14811162,0.79202779,0.19794315,1.10021671,0.79970872,-0.18291494,,2023,0.31849735,2025,-0.02307686,243247.93508075,82.42921280,1.69418962,0.00294390,0.50780908,0.17011082,0.16883641,0.05626382,,,,,0.32208359,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,VIX/VIX3M@1>=1.00,0.00320012,0.06434561,0.00256072,0.06434815,39155.76547827,28000.00000000,11155.76547827,0.39842020,0.17770770,0.17174357,0.96219489,0.18946235,1.35328117,0.96963531,-0.18327272,,2023,0.46380515,2022,-0.04010142,256191.37163598,85.42747546,1.70386508,0.00305098,0.47316590,0.16986468,0.15724572,0.05643895,,,,,0.36805867,0.15562362
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.04869940,0.27326975,0.04830807,0.27327789,37454.69186246,28000.00000000,9454.69186246,0.33766757,0.14627867,0.14811162,0.79202779,0.19794315,1.10021671,0.79970872,-0.18291494,,2023,0.31849735,2025,-0.02307686,243247.93508075,82.42921280,1.69418962,0.00294390,0.50780908,0.17011082,0.16883641,0.05626382,,,,,0.32208359,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05244797,0.27326975,0.05204210,0.27327789,33494.16709044,28000.00000000,5494.16709044,0.19622025,0.10190782,0.08987646,0.58796693,0.19980854,0.81536367,0.41755376,-0.24405917,,2023,0.31849735,2025,-0.07941133,315685.68188382,106.37232717,2.24046056,0.00379901,0.52246112,0.17011082,0.17367671,0.05626382,,,,,0.30252309,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.04869940,0.27326975,0.04830807,0.27327789,37454.69186246,28000.00000000,9454.69186246,0.33766757,0.14627867,0.14811162,0.79202779,0.19794315,1.10021671,0.79970872,-0.18291494,,2023,0.31849735,2025,-0.02307686,243247.93508075,82.42921280,1.69418962,0.00294390,0.50780908,0.17011082,0.16883641,0.05626382,,,,,0.32208359,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.04868500,0.27326975,0.04830080,0.27327789,37455.89685043,28000.00000000,9455.89685043,0.33771060,0.14629571,0.14812863,0.79211632,0.19793879,1.10034153,0.79989605,-0.18289341,,2023,0.31852934,2025,-0.02307567,243285.05266720,82.45148335,1.69440888,0.00294470,0.50784878,0.17010727,0.16883377,0.05626264,,,,,0.32207642,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,0.00158785,0.00418662,0.00089808,0.00313541,37204.99580206,28000.00000000,9204.99580206,0.32874985,0.15395747,0.14457713,0.81763579,0.20055726,1.14999417,0.68280896,-0.22547664,,2023,0.49705569,2022,-0.06593445,258967.27102135,98.81721065,1.75690305,0.00352919,0.31438450,0.11289060,,,0.31416261,0.11325270,,,0.36981164,0.15562362
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,0.04882387,0.27326676,0.04830727,0.27327789,35612.57255218,28000.00000000,7612.57255218,0.27187759,0.12292843,0.12161783,0.67235219,0.20433429,0.92976328,0.58881679,-0.20877195,,2023,0.35328223,2025,-0.05048728,238859.22748544,92.88985585,1.69836648,0.00331749,0.33817344,0.11344543,,,0.33792096,0.11301180,,,0.32221999,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,VIX/VIX3M@1>=1.00,0.00326767,0.06341257,0.00259281,0.06341955,37232.12322194,28000.00000000,9232.12322194,0.32971869,0.15424566,0.14496196,0.83005072,0.19701642,1.16687032,0.73952965,-0.20857265,,2023,0.49705569,2022,-0.06593445,252304.45077578,96.43977363,1.71107228,0.00344428,0.31522553,0.11289060,,,0.31503096,0.11325270,,,0.36812927,0.15562362
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.04882387,0.27326676,0.04830727,0.27327789,35612.57255218,28000.00000000,7612.57255218,0.27187759,0.12292843,0.12161783,0.67235219,0.20433429,0.92976328,0.58881679,-0.20877195,,2023,0.35328223,2025,-0.05048728,238859.22748544,92.88985585,1.69836648,0.00331749,0.33817344,0.11344543,,,0.33792096,0.11301180,,,0.32221999,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05266884,0.27326676,0.05216699,0.27327789,31866.51217727,28000.00000000,3866.51217727,0.13808972,0.07956220,0.06446773,0.48189939,0.20201264,0.66271049,0.30775443,-0.25852495,,2023,0.35328223,2025,-0.10433615,308399.84375005,118.93148671,2.23399440,0.00424755,0.34802120,0.11344543,,,0.34773043,0.11301180,,,0.30254398,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.04882387,0.27326676,0.04830727,0.27327789,35612.57255218,28000.00000000,7612.57255218,0.27187759,0.12292843,0.12161783,0.67235219,0.20433429,0.92976328,0.58881679,-0.20877195,,2023,0.35328223,2025,-0.05048728,238859.22748544,92.88985585,1.69836648,0.00331749,0.33817344,0.11344543,,,0.33792096,0.11301180,,,0.32221999,0.00000000
