label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,,0.02236651,0.23271690,0.02196205,0.23272072,78911.46434901,44000.00000000,34911.46434901,0.79344237,0.16370187,0.16847221,0.85129310,0.20339990,1.18785335,0.85850518,-0.19068245,167,2023,0.34071490,2022,-0.07342515,766971.71583606,254.24209466,1.71127690,0.00577823,0.46595248,0.14872668,0.15499753,0.04898819,,,,,0.37788537,0.04055717
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m,0.08620439,0.51328723,0.08545605,0.50820073,79966.64835019,44000.00000000,35966.64835019,0.81742383,0.17033146,0.17235334,0.86866054,0.20666745,1.22156915,0.74297472,-0.22925606,474,2021,0.35272226,2022,-0.12358723,365004.23540809,123.63037271,0.81181794,0.00280978,0.46300731,0.14872668,0.15433240,0.04898819,,,,,0.38101633,0.05507836
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m+1,0.07807800,0.42731125,0.07752166,0.42592131,76639.57704586,44000.00000000,32639.57704586,0.74180857,0.16120343,0.15994760,0.81537929,0.21186742,1.14193950,0.78461502,-0.20545544,,2023,0.34231942,2026,-0.06044019,507384.82459364,167.91940002,1.08301935,0.00381635,0.45552974,0.12804187,0.15242345,0.04786454,,,,,0.39044301,0.04052335
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m,0.10911938,0.51783964,0.10797217,0.50983659,72244.04403106,44000.00000000,28244.04403106,0.64191009,0.13978518,0.14275602,0.66124844,0.24411772,0.91982414,0.54765916,-0.25524119,160,2024,0.39605392,2022,-0.15454119,290239.90674937,98.25513527,0.66379503,0.00223307,0.42386541,0.12823177,0.14249543,0.04780004,,,,,0.43157448,0.06915021
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+1,0.09643054,0.34274051,0.09574334,0.34274198,76876.37725083,44000.00000000,32876.37725083,0.74719039,0.15602981,0.16084714,0.84595853,0.19475303,1.19576453,0.77306738,-0.20183209,564,2021,0.32093764,2022,-0.11415022,289973.10111274,98.02474411,0.66458319,0.00222784,0.47593283,0.12902104,0.15976150,0.04691405,,,,,0.36229837,0.04037680
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+2,0.10436636,0.43302143,0.10366066,0.43143341,90284.08130779,44000.00000000,46284.08130779,1.05191094,0.20253190,0.20796570,1.00939479,0.20439849,1.44468564,0.81703114,-0.24788761,455,2023,0.38679803,2022,-0.08066468,346378.12304224,116.39253872,0.70127072,0.00264528,0.45984825,0.13825787,0.15391728,0.04975657,,,,,0.38442779,0.05299276
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,1w,0.00725830,0.25160752,0.00673367,0.25160891,74395.01088467,44000.00000000,30395.01088467,0.69079570,0.15660875,0.15128856,0.86097183,0.19115796,1.19593153,0.83788031,-0.18691065,224,2023,0.45095056,2022,-0.12513413,1844584.51524700,693.96042336,4.06866021,0.01577183,0.30922257,0.09913331,,,0.30899775,0.09717662,,,0.38051106,0.08337319
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w,0.02209925,0.35571025,0.02151427,0.35571168,79215.96676118,44000.00000000,35215.96676118,0.80036288,0.16775503,0.16959719,0.89713278,0.19500530,1.26462399,0.82218333,-0.20403604,435,2023,0.48505265,2022,-0.13034511,1174667.36169801,442.06677687,2.56747081,0.01004697,0.30875512,0.09957163,,,0.30839469,0.09692111,,,0.38137928,0.11148679
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w+1,0.01947373,0.35414668,0.01875850,0.34915259,72014.69739482,44000.00000000,28014.69739482,0.63669767,0.14366417,0.14183211,0.78681144,0.19600608,1.08481517,0.73548127,-0.19533356,273,2023,0.46121516,2022,-0.15672591,1267283.67477367,476.16057214,2.86407303,0.01082183,0.30707825,0.09758770,,,0.30710345,0.09629163,,,0.38423909,0.08360783
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,,0.00119998,0.00374295,0.00067386,0.00173516,84465.56176683,44000.00000000,40465.56176683,0.91967186,0.18500857,0.18838025,0.91231274,0.21167266,1.27696932,0.81904639,-0.22588289,448,2023,0.49705097,2022,-0.13039694,818437.67640098,307.04040505,1.77176446,0.00697819,0.29985508,0.09988652,,,0.29968791,0.09942933,,,0.39920372,0.13875850
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2m,0.07263496,0.51122532,0.07174445,0.50770499,85793.99668686,44000.00000000,41793.99668686,0.94986356,0.19263887,0.19296014,0.93127115,0.21506063,1.31257203,0.84043440,-0.22921346,471,2023,0.42476191,2022,-0.14392613,369242.45236753,140.46440193,0.79069458,0.00319237,0.29851534,0.09988652,,,0.29900560,0.09942933,,,0.40072813,0.12584925
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2m+1,0.06387731,0.42660516,0.06321326,0.42500613,79888.42519395,44000.00000000,35888.42519395,0.81564603,0.17240693,0.17206728,0.84114119,0.21857561,1.17610182,0.78962153,-0.21834123,429,2023,0.42981737,2022,-0.10534396,513429.07264679,193.68263881,1.09237143,0.00440188,0.29473672,0.08522752,,,0.29650489,0.09138485,,,0.40712035,0.13874875
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,3m,0.09624869,0.51122532,0.09493214,0.50770499,81730.78496976,44000.00000000,37730.78496976,0.85751784,0.17764293,0.17873611,0.77458539,0.25398736,1.08147208,0.71773641,-0.24750441,150,2023,0.48248604,2022,-0.16722695,309604.58383378,118.16231238,0.65112466,0.00268551,0.27026608,0.08538019,,,0.27379514,0.09136056,,,0.45388027,0.15574704
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,3m+1,0.08522858,0.34171509,0.08434172,0.34171653,79096.84154951,44000.00000000,35096.84154951,0.79765549,0.16714963,0.16915757,0.87558691,0.20044018,1.23553546,0.78351705,-0.21333247,573,2021,0.35515157,2022,-0.16500171,286739.25640206,109.26380942,0.65199275,0.00248327,0.31015215,0.08602196,,,0.31249808,0.09088957,,,0.37517302,0.09389702
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,3m+2,0.09106123,0.43650210,0.09024216,0.43467541,92744.37660368,44000.00000000,48744.37660368,1.10782674,0.21133492,0.21589620,1.02265457,0.21007307,1.45943413,0.84649862,-0.24965773,455,2023,0.45708143,2022,-0.12203579,341550.05444580,129.34007388,0.69114505,0.00293955,0.29979284,0.09218344,,,0.30094264,0.09467239,,,0.39719159,0.13862847
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,1w,0.03160913,0.28426082,0.03115520,0.28426407,70851.84972321,44000.00000000,26851.84972321,0.61026931,0.14726945,0.13710431,0.82913573,0.18793123,1.14541200,0.80319624,-0.18335425,230,2023,0.33029691,2022,-0.04249594,1683562.78998708,637.24903590,3.77729505,0.01448293,0.32181562,0.09913331,,,0.32159900,0.09715205,,,0.35534680,0.04139239
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2w,0.04259402,0.35547427,0.04212510,0.35547573,78323.97125131,44000.00000000,34323.97125131,0.78009026,0.16509171,0.16629015,0.89635222,0.19195573,1.25903560,0.89968578,-0.18349930,432,2023,0.33771019,2022,-0.05341678,1119759.43552491,424.21798578,2.47370448,0.00964132,0.31977045,0.09957163,,,0.31939410,0.09687773,,,0.35942968,0.04434085
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2w+1,0.04390441,0.35414668,0.04334352,0.34915259,71342.02722285,44000.00000000,27342.02722285,0.62140971,0.14631914,0.13910613,0.81175918,0.19187238,1.11221910,0.75778802,-0.19308716,237,2023,0.31976280,2022,-0.02379856,1224945.09382990,463.05598229,2.73244071,0.01052400,0.32055659,0.09751603,,,0.32056889,0.09643613,,,0.35743998,0.04139083
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,,0.02272430,0.23306855,0.02231692,0.23307415,84098.33748467,44000.00000000,40098.33748467,0.91132585,0.18603998,0.18710235,0.92353969,0.20957598,1.28570168,0.89029234,-0.20896504,448,2023,0.37454047,2022,-0.04669946,790340.39060820,298.67865997,1.70884412,0.00678815,0.31076659,0.09980015,,,0.31061452,0.09942933,,,0.37748399,0.04020374
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2m,0.08627772,0.51122532,0.08552238,0.50770499,84123.23933310,44000.00000000,40123.23933310,0.91189180,0.18697452,0.18718917,0.91490980,0.21325635,1.28331320,0.81581832,-0.22918647,474,2021,0.35993371,2022,-0.10174645,370665.91288091,142.54902197,0.80609617,0.00323975,0.30846285,0.09988652,,,0.30900010,0.09942933,,,0.38093791,0.05556691
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2m+1,0.07877092,0.42647754,0.07824207,0.42510726,82137.52684300,44000.00000000,38137.52684300,0.86676197,0.18430868,0.18018941,0.88739664,0.21865049,1.23777027,0.84915792,-0.21704877,429,2023,0.37772463,2026,-0.01741285,526228.92835815,200.19370467,1.08324689,0.00454986,0.30334781,0.08529093,,,0.30511429,0.09144909,,,0.39004633,0.04040058
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m,0.10948890,0.51122532,0.10837015,0.50770499,76667.40333524,44000.00000000,32667.40333524,0.74244098,0.15800851,0.16005344,0.71509785,0.25011968,0.99252853,0.63840685,-0.24750441,150,2024,0.38106418,2022,-0.13650862,296461.44359030,114.60027061,0.66026462,0.00260455,0.28138090,0.08534968,,,0.28507554,0.09172524,,,0.43148190,0.07110151
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+1,0.09662424,0.34181982,0.09581596,0.34182124,80097.44562194,44000.00000000,36097.44562194,0.82039649,0.17257291,0.17283109,0.89338915,0.20202589,1.25619252,0.80893880,-0.21333247,570,2021,0.35515157,2022,-0.09462867,292708.40679996,112.58894787,0.65557236,0.00255884,0.31692240,0.08581373,,,0.31904135,0.09085259,,,0.36202477,0.04020306
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+2,0.10466254,0.43693902,0.10384499,0.43467164,94950.78296991,44000.00000000,50950.78296991,1.15797234,0.22054223,0.22284422,1.05598866,0.21080152,1.50251647,0.88316548,-0.24971790,455,2023,0.41678422,2022,-0.05566501,351242.15730879,134.41850086,0.69231437,0.00305497,0.30682616,0.09183910,,,0.30785246,0.09466354,,,0.38331172,0.05269310
TQQQ50/BTAL50 rb 1w,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00209507,0.05047223,0.00189216,0.05047763,82136.01267108,44000.00000000,38136.01267108,0.86672756,0.15636064,0.18018401,0.66138255,0.27996151,0.94953132,0.34544200,-0.45263934,753,2023,0.67002942,2022,-0.42717390,487387.97068480,182.83915902,1.10846615,0.00415544,0.49960854,0.46363323,,,,,,,0.49947932,0.44952237
50/50,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00087247,0.00318041,0.00064856,0.00175609,80765.78010012,44000.00000000,36765.78010012,0.83558591,0.15090234,0.17526084,0.65859103,0.26982961,0.93633757,0.33725424,-0.44744386,752,2023,0.69929069,2022,-0.42506651,219052.27847129,82.76805287,0.50705317,0.00188109,0.49963228,0.49856868,,,,,,,0.49947717,0.49824391
TQQQ50/BTAL50 rb 3m,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.03293405,0.20846300,0.03286697,0.20846394,86266.55544182,44000.00000000,42266.55544182,0.96060353,0.16844526,0.19457340,0.70589390,0.27549389,1.00742058,0.38559677,-0.43684304,722,2023,0.73238306,2022,-0.41265415,170584.15687823,64.79212653,0.38466481,0.00147255,0.48957259,0.29153606,,,,,,,0.50881210,0.34664115
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.05109463,0.38125297,0.05095177,0.38126011,80399.93300596,44000.00000000,36399.93300596,0.82727120,0.15893501,0.17393313,0.76849790,0.22624633,1.09936753,0.46390171,-0.34260492,715,2023,0.44146728,2022,-0.29481269,394652.80222775,150.01610132,0.88798243,0.00340946,0.54928910,0.46380573,,,,,,,0.44995164,0.11873989
TQQQ50/BTAL50 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.05223510,0.39663067,0.05205205,0.39663758,80827.16578954,44000.00000000,36827.16578954,0.83698104,0.16286137,0.17548306,0.79335887,0.22234073,1.13448339,0.52549212,-0.30992162,683,2023,0.46780948,2022,-0.25830154,190481.85113137,74.07256612,0.42285255,0.00168347,0.55116127,0.49856868,,,,,,,0.44801820,0.10336242
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.08106997,0.39642646,0.08101881,0.39643365,76795.14918105,44000.00000000,32795.14918105,0.74534430,0.14701110,0.16053887,0.72565642,0.22491066,1.02493286,0.48112426,-0.30555746,716,2023,0.37961471,2022,-0.25899500,122884.79611407,49.11860757,0.28686952,0.00111633,0.55373895,0.33909888,,,,,,,0.44483119,0.10356635
SPY benchmark,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00776260,0.02938556,0.00776372,0.02941953,76891.87546579,44000.00000000,32891.87546579,0.74754262,0.14823304,0.16090592,0.92002546,0.16593051,1.33882256,0.60619433,-0.24453056,709,2021,0.28166993,2022,-0.18247338,43403.08520685,3.03821596,0.10477889,0.00006905,,,,,,,0.99223628,0.97058047,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,1w,0.00825269,0.25170141,0.00752689,0.25170274,57213.96544043,34000.00000000,23213.96544043,0.68276369,0.18833945,0.20498968,1.02042389,0.18697043,1.46273502,1.05466603,-0.17857734,169,2023,0.43360121,2022,-0.13399533,976758.54009284,366.91067650,4.12008379,0.01079149,0.46872191,0.14874365,,,0.15568204,0.04881448,,,0.37400039,0.12590282
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w,0.02450068,0.35507535,0.02370266,0.35507672,58582.71892857,34000.00000000,24582.71892857,0.72302114,0.19147377,0.21469344,1.02025826,0.19016630,1.48040168,1.03739718,-0.18457133,545,2023,0.46814241,2022,-0.14074862,635882.46056863,239.35692660,2.68030546,0.00703991,0.46818932,0.14934047,,,0.15541974,0.04865198,,,0.37458150,0.13820980
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w+1,0.02214231,0.35692520,0.02126215,0.35203756,57363.15414411,34000.00000000,23363.15414411,0.68715159,0.18039539,0.20605672,0.96428346,0.19185164,1.36579333,0.97094253,-0.18579410,160,2023,0.44274544,2022,-0.16534842,638199.33957399,239.40641928,2.76773964,0.00704137,0.46411501,0.16134654,,,0.15421368,0.05264380,,,0.37979413,0.12601745
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,,0.00127264,0.00317724,0.00070991,0.00156580,54583.27257084,34000.00000000,20583.27257084,0.60539037,0.17348040,0.18578058,0.88922061,0.20416004,1.25341952,0.91005522,-0.19062623,169,2023,0.47539089,2022,-0.14196050,417205.98059929,156.34342253,1.77074804,0.00459834,0.45388872,0.14979190,,,0.15086860,0.04996647,,,0.39391707,0.13807806
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m,0.07908450,0.51034695,0.07790234,0.50725906,56619.05264750,34000.00000000,22619.05264750,0.66526625,0.19434300,0.20071142,0.93246245,0.21645848,1.32519370,0.88230891,-0.22026639,,2023,0.40328646,2022,-0.15131214,188218.50299572,71.51638524,0.77240719,0.00210342,0.44538055,0.14979190,,,0.14807762,0.04996647,,,0.40432153,0.12556395
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m+1,0.05414234,0.37048433,0.05339456,0.36864172,57204.20514319,34000.00000000,23204.20514319,0.68247662,0.18314588,0.20491979,0.94564603,0.19974040,1.34612915,1.03353031,-0.17720417,,2023,0.40729807,2022,-0.12052701,257202.85907343,96.43544299,1.10601631,0.00283634,0.45776517,0.13849652,,,0.15261011,0.04839041,,,0.38758166,0.13588709
