label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
50/50,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00072143,0.00252981,0.00059961,0.00270647,46408.48221592,28000.00000000,18408.48221592,0.65744579,0.26852336,0.26485392,1.00344896,0.27598018,1.48468630,0.97710460,-0.27481536,276,2023,0.69593307,2022,-0.10331001,85813.83479084,171.62766958,0.51164714,0.00612956,0.49968001,0.49820892,,,,,,,0.49949132,0.49729353
TQQQ50/BTAL50 rb 3m,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.02424260,0.10134934,0.02422323,0.10138684,45786.57951473,28000.00000000,17786.57951473,0.63523498,0.25455449,0.25730096,0.93737883,0.28685341,1.37591014,0.78393866,-0.32471225,290,2023,0.72823265,2022,-0.14659635,56761.12192491,113.52224385,0.34604717,0.00405437,0.48686861,0.39861316,,,,,,,0.51155892,0.44776775
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.10954703,0.50000000,0.10942560,0.50000000,43783.52880175,28000.00000000,15783.52880175,0.56369746,0.22619710,0.23245915,1.00178464,0.23112872,1.45366770,0.93100500,-0.24296013,,2024,0.40027467,2025,-0.03465110,153846.28426086,307.69256852,0.97012684,0.01098902,0.60755613,0.46401869,,,,,,,0.39156570,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.11351448,0.49996339,0.11344455,0.50000000,43299.72610631,28000.00000000,15299.72610631,0.54641879,0.22399042,0.22633623,0.99386074,0.23115944,1.44002197,0.89713135,-0.24967405,,2023,0.40279082,2025,-0.03915622,76989.36487538,153.97872975,0.48270646,0.00549924,0.61257965,0.49865586,,,,,,,0.38663412,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.15339723,0.49996198,0.15342775,0.50000000,40295.39069626,28000.00000000,12295.39069626,0.43912110,0.18083889,0.18716000,0.86387447,0.22175571,1.23369659,0.74794205,-0.24178196,,2024,0.33757676,2025,-0.04519686,54777.51634709,109.55503269,0.36533047,0.00391268,0.63990430,0.44183286,,,,,,,0.35865365,0.00000000
SPY benchmark,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.01143897,0.03134237,0.01148902,0.03231006,39653.98356546,28000.00000000,11653.98356546,0.41621370,0.18011478,0.17852294,1.04038038,0.17441416,1.57900338,0.96481701,-0.18668285,,2023,0.25440904,2025,0.02190016,27867.34190562,55.73468381,0.19322783,0.00199052,,,,,,,0.98851098,0.96768994,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,1w,0.00789210,0.24940395,0.00730240,0.24942657,39403.82939156,28000.00000000,11403.82939156,0.40727962,0.21121359,0.17487766,1.16331406,0.17943499,1.64965805,1.29655143,-0.16290413,432,2023,0.41280289,2022,-0.00445023,682274.95578048,1364.54991156,4.29044673,0.04873393,0.44221845,0.14978726,,,0.14688377,0.04755319,,,0.40912720,0.08341457
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w,0.02557159,0.35127718,0.02487542,0.35129990,41915.46582962,28000.00000000,13915.46582962,0.49698092,0.24257140,0.20823738,1.27479464,0.18462814,1.85036804,1.37061145,-0.17698043,436,2023,0.45407806,2022,-0.00399897,459076.42603545,918.15285207,2.80356032,0.03279117,0.44040629,0.14928880,,,0.14618771,0.04812245,,,0.41143829,0.11155840
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w+1,0.01623481,0.24860770,0.01557898,0.24862995,40025.59987179,28000.00000000,12025.59987179,0.42948571,0.22344254,0.18327707,1.20730126,0.18159057,1.71569587,1.32525844,-0.16860299,277,2023,0.43163614,2025,-0.01940371,502990.40915308,1005.98081831,3.06534607,0.03592789,0.44149544,0.14648811,,,0.14687901,0.04733064,,,0.40963408,0.08326170
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,,0.00130803,0.00314993,0.00091284,0.00204126,43653.10395112,28000.00000000,15653.10395112,0.55903943,0.25261192,0.23047574,1.19152717,0.20826638,1.67868741,1.26919484,-0.19903321,449,2023,0.46957100,2022,-0.00399897,324243.53068479,648.48706137,2.03633418,0.02316025,0.42734853,0.14971246,,,0.14202735,0.04940969,,,0.42899715,0.21647822
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m,0.08249321,0.35813689,0.08171411,0.35554403,41279.94958277,28000.00000000,13279.94958277,0.47428391,0.23093164,0.19993688,1.22040019,0.18516134,1.77555808,1.05222881,-0.21946904,474,2023,0.40170716,2022,-0.00399897,121509.38611430,243.01877223,0.76264360,0.00867924,0.45056529,0.24208628,,,0.15024340,0.07691879,,,0.39704832,0.20996674
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m+1,0.06467708,0.42815808,0.06375286,0.42578703,47440.29526255,28000.00000000,19440.29526255,0.69429626,0.29254208,0.27681129,1.21714567,0.23461194,1.72360860,1.53749929,-0.19027136,429,2023,0.45721934,2022,-0.00397768,221789.01919909,443.57803840,1.32605474,0.01584207,0.39628567,0.12945429,,,0.13105506,0.04559759,,,0.47047081,0.22306646
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m,0.10301484,0.48536453,0.10129076,0.48226163,46435.84099885,28000.00000000,18435.84099885,0.65842289,0.29441255,0.26479019,1.17873337,0.24575372,1.67271308,1.33965889,-0.21976680,156,2023,0.45364488,2022,-0.00399897,99441.30626451,198.88261253,0.57182453,0.00710295,0.37594656,0.12952676,,,0.12478849,0.04592860,,,0.49650999,0.24639679
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+1,0.08780022,0.33896383,0.08678167,0.33898670,42089.27818484,28000.00000000,14089.27818484,0.50318851,0.22807408,0.21049162,1.27902600,0.17319684,1.85130288,1.34616530,-0.16942502,436,2023,0.34342474,2022,-0.00397768,119025.35643361,238.05071287,0.77546004,0.00850181,0.46783580,0.13040670,,,0.15467895,0.04545444,,,0.37434513,0.21585742
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+2,0.09297750,0.43196007,0.09174450,0.42834845,45261.95220853,28000.00000000,17261.95220853,0.61649829,0.28295225,0.25050113,1.26772951,0.21595933,1.84223336,1.17751669,-0.24029575,474,2023,0.48206414,2022,-0.00397768,154266.33360020,308.53266720,0.89350805,0.01101902,0.41534830,0.13886356,,,0.13823632,0.04714208,,,0.44398597,0.20791526
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,1w,0.02178180,0.33386481,0.02118836,0.33387117,36095.96213649,28000.00000000,8095.96213649,0.28914150,0.15570305,0.12848670,0.90646846,0.17795415,1.27536773,0.97010749,-0.16050082,448,2023,0.26957083,2025,-0.03727964,614450.97055021,1228.90194110,4.13093795,0.04388936,0.45262995,0.14951774,,,0.15026590,0.04786320,,,0.39519225,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w,0.03571599,0.35037631,0.03510297,0.35040087,40008.93809922,28000.00000000,12008.93809922,0.42889065,0.20005426,0.18305323,1.09355249,0.18292517,1.58460411,1.28806077,-0.15531430,436,2024,0.28242310,2022,0.01079078,429402.66598828,858.80533198,2.79263770,0.03067162,0.44827512,0.14958035,,,0.14872280,0.04776357,,,0.40103583,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w+1,0.03500605,0.27323251,0.03439429,0.27327789,36817.37807845,28000.00000000,8817.37807845,0.31490636,0.16538934,0.13886159,0.94613074,0.17970209,1.32864254,0.98021787,-0.16872712,290,2024,0.31005505,2025,-0.05062826,463968.90674933,927.93781350,3.05173476,0.03314064,0.45597243,0.14613019,,,0.15161025,0.04751832,,,0.39031465,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,,0.01756380,0.27323338,0.01722985,0.27327789,41726.20005472,28000.00000000,13726.20005472,0.49022143,0.21403824,0.20577499,1.05219558,0.20538963,1.47523134,1.18882916,-0.18004121,449,2023,0.32297731,2022,0.01079078,306444.20549457,612.88841099,2.03047211,0.02188887,0.43949888,0.14959367,,,0.14605168,0.04939294,,,0.41265276,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m,0.10253931,0.35749313,0.10181586,0.35604040,39473.16978245,28000.00000000,11473.16978245,0.40975606,0.19534763,0.17581914,1.06509103,0.18432741,1.53938284,0.88926758,-0.21967250,474,2023,0.27621766,2022,0.01079078,123809.47237988,247.61894476,0.81624115,0.00884353,0.46849094,0.24266966,,,0.15582069,0.07728486,,,0.37307068,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m+1,0.07766172,0.42769529,0.07671343,0.42570677,45542.15741750,28000.00000000,17542.15741750,0.62650562,0.25766006,0.25393601,1.10162212,0.23414004,1.55577158,1.38455951,-0.18609533,432,2023,0.32942880,2022,0.01078893,217575.85214265,435.15170429,1.36261674,0.01554113,0.40668282,0.12958050,,,0.13437276,0.04593382,,,0.45658427,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m,0.13071206,0.48466894,0.12899002,0.48106651,42508.50900895,28000.00000000,14508.50900895,0.51816104,0.22377540,0.21590110,0.95680499,0.24310565,1.34610978,1.01881742,-0.21964230,156,2024,0.38635495,2022,0.01079078,97632.41765620,195.26483531,0.61845334,0.00697374,0.40078979,0.12989300,,,0.13287270,0.04581021,,,0.46324905,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+1,0.10115723,0.33796787,0.09987098,0.33799197,40653.37443664,28000.00000000,12653.37443664,0.45190623,0.19712533,0.19166170,1.13041626,0.17327677,1.62873386,1.17495139,-0.16777318,436,2023,0.22629235,2022,0.01078893,119485.34741272,238.97069483,0.81383190,0.00853467,0.47749912,0.13058311,,,0.15759628,0.04504772,,,0.36119511,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+2,0.11228295,0.43132663,0.11118837,0.42803193,43760.47530715,28000.00000000,15760.47530715,0.56287412,0.25385436,0.23182868,1.15920075,0.21634931,1.67881266,1.05690689,-0.24018611,474,2023,0.36517490,2022,0.01078893,155567.83558838,311.13567118,0.93842765,0.01111199,0.43132096,0.13940282,,,0.14331759,0.04694213,,,0.42284146,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,1w,0.00781629,0.24916140,0.00727220,0.24918537,40422.85103381,28000.00000000,12422.85103381,0.44367325,0.22195430,0.18859383,1.19297344,0.18295860,1.68399119,1.28998489,-0.17205961,432,2023,0.39967679,2022,-0.00242031,687833.79064871,1375.66758130,4.29498135,0.04913099,0.44225610,0.14966047,0.14692308,0.04903453,,,,,0.40916560,0.08345131
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w,0.02557938,0.35094288,0.02490922,0.35096693,43036.00658155,28000.00000000,15036.00658155,0.53700024,0.25432095,0.22265286,1.30558138,0.18801292,1.88626796,1.39221091,-0.18267415,436,2023,0.44101537,2022,-0.00182019,465523.09529005,931.04619058,2.81625648,0.03325165,0.44039187,0.14969901,0.14625803,0.04891289,,,,,0.41148522,0.11139374
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w+1,0.01614223,0.24952810,0.01557314,0.24955167,41214.47108787,28000.00000000,13214.47108787,0.47194540,0.23610240,0.19907640,1.24374646,0.18512045,1.76032735,1.38460152,-0.17052011,276,2023,0.41973006,2022,-0.00241679,509621.43741718,1019.24287483,3.07754440,0.03640153,0.44163263,0.14611009,0.14686589,0.04901675,,,,,0.40970290,0.08308404
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,,0.00128238,0.00303712,0.00087853,0.00206260,44591.27412870,28000.00000000,16591.27412870,0.59254550,0.26210470,0.24221680,1.21272618,0.21144447,1.70504466,1.27956825,-0.20483839,448,2023,0.45773467,2022,-0.00182019,328248.14926071,656.49629852,2.04556681,0.02344630,0.42739992,0.14963402,0.14208071,0.04974372,,,,,0.42891677,0.21630403
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.08277268,0.36127174,0.08200725,0.35944102,42391.00353110,28000.00000000,14391.00353110,0.51396441,0.24289237,0.21438880,1.24863708,0.18940664,1.80627022,1.06105447,-0.22891602,474,2023,0.39401971,2022,-0.00182019,122556.39582334,245.11279165,0.76159148,0.00875403,0.45038745,0.24243114,0.15055712,0.07962585,,,,,0.39701177,0.21100708
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.06479847,0.42613826,0.06382038,0.42469500,47939.40991077,28000.00000000,19939.40991077,0.71212178,0.29665636,0.28271646,1.21919704,0.23738186,1.72484125,1.50013485,-0.19775313,429,2023,0.44354307,2022,-0.00180133,223062.84069607,446.12568139,1.32950019,0.01593306,0.39613267,0.12925580,0.13137589,0.04781596,,,,,0.47034798,0.22372505
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.10285490,0.48259399,0.10124309,0.47958095,47139.74063441,28000.00000000,19139.74063441,0.68356217,0.30046595,0.27323371,1.18579192,0.24891754,1.67976899,1.31288591,-0.22885915,159,2023,0.44179531,2022,-0.00182019,100725.09710460,201.45019421,0.57755430,0.00719465,0.37591935,0.12929476,0.12526188,0.04804913,,,,,0.49627245,0.24639679
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.08817078,0.33867081,0.08726725,0.33869501,42949.63687233,28000.00000000,14949.63687233,0.53391560,0.23714112,0.22155149,1.30040256,0.17648411,1.87709687,1.33330275,-0.17785992,436,2023,0.33369316,2022,-0.00180133,120455.56916893,240.91113834,0.77809492,0.00860397,0.46740215,0.12998338,0.15548404,0.04720745,,,,,0.37423384,0.21664483
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.09333076,0.42884776,0.09206379,0.42583128,46257.10337348,28000.00000000,18257.10337348,0.65203941,0.29276460,0.26263148,1.28564233,0.21952271,1.86131157,1.18510115,-0.24703765,455,2023,0.47271688,2022,-0.00180133,155561.40855791,311.12281712,0.89434935,0.01111153,0.41517525,0.13920568,0.13892921,0.04907527,,,,,0.44337152,0.20722752
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.02167386,0.33385424,0.02113008,0.33387117,37071.68171767,28000.00000000,9071.68171767,0.32398863,0.16689896,0.14248328,0.94683535,0.18123465,1.32836380,1.03943956,-0.16056630,448,2024,0.26210398,2025,-0.01425119,621211.69915817,1242.42339832,4.14182803,0.04437226,0.45264769,0.14912799,0.15035223,0.04888960,,,,,0.39527538,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w,0.03575131,0.35088551,0.03511275,0.35091147,41110.75341094,28000.00000000,13110.75341094,0.46824119,0.21216920,0.19771136,1.13248399,0.18607425,1.63530526,1.31885824,-0.16087340,435,2024,0.30046560,2022,0.01368605,435742.42037119,871.48484074,2.80384319,0.03112446,0.44820653,0.14933605,0.14886489,0.04893244,,,,,0.40104692,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w+1,0.03486499,0.27323395,0.03434534,0.27327789,37892.02925027,28000.00000000,9892.02925027,0.35328676,0.17743088,0.15404375,0.98921604,0.18292204,1.38516443,1.09507354,-0.16202645,280,2024,0.32546762,2025,-0.02724851,470275.49343074,940.55098686,3.06492660,0.03359111,0.45604140,0.14606349,0.15169645,0.04890902,,,,,0.39044366,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,,0.01740082,0.27323335,0.01704904,0.27327789,42658.86827800,28000.00000000,14658.86827800,0.52353101,0.22385662,0.21783180,1.07878212,0.20842747,1.51001844,1.19943519,-0.18663503,448,2023,0.31312198,2022,0.01368605,310635.46283981,621.27092568,2.04039357,0.02218825,0.43951304,0.14984630,0.14615407,0.04941723,,,,,0.41270110,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m,0.10261492,0.36124549,0.10213499,0.35911743,40509.57214857,28000.00000000,12509.57214857,0.44677043,0.20675552,0.18974943,1.09955504,0.18783744,1.58350716,0.90388649,-0.22874058,474,2023,0.26811519,2022,0.01368605,125069.91774625,250.13983549,0.81637165,0.00893357,0.46836685,0.24225554,0.15645605,0.08061825,,,,,0.37307036,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m+1,0.07765558,0.42577335,0.07674117,0.42420350,46067.20694120,28000.00000000,18067.20694120,0.64525739,0.26228108,0.26033140,1.10736587,0.23683689,1.56337157,1.35003840,-0.19427676,429,2023,0.31723554,2022,0.01368734,218891.87798651,437.78375597,1.36547404,0.01563513,0.40647910,0.12931434,0.13483929,0.04812197,,,,,0.45659789,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m,0.13053753,0.48176770,0.12897903,0.47815601,43086.74339091,28000.00000000,15086.74339091,0.53881226,0.22795904,0.22329910,0.96380588,0.24552465,1.35468010,0.99592469,-0.22889184,159,2024,0.39015301,2022,0.01368605,98848.05088280,197.69610177,0.62566169,0.00706058,0.40068526,0.12971017,0.13357932,0.04800035,,,,,0.46303845,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+1,0.10125244,0.33892602,0.10039130,0.33895153,41452.22724022,28000.00000000,13452.22724022,0.48043669,0.20572098,0.20219613,1.15483198,0.17630524,1.66118720,1.16356749,-0.17680193,436,2024,0.23992091,2022,0.01368734,120729.21471000,241.45842942,0.81534700,0.00862352,0.47721932,0.13031231,0.15883842,0.04690435,,,,,0.36098815,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+2,0.11259351,0.42856990,0.11150336,0.42525171,44703.91946357,28000.00000000,16703.91946357,0.59656855,0.26330250,0.24361448,1.18085277,0.21933497,1.70589236,1.06598426,-0.24700412,455,2023,0.35589420,2022,0.01368734,156741.59112693,313.48318225,0.93846410,0.01119583,0.43092904,0.13897222,0.14429911,0.04921129,,,,,0.42217733,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,1w,0.00787953,0.24925417,0.00729197,0.24927734,40060.20510528,28000.00000000,12060.20510528,0.43072161,0.21750012,0.18374175,1.13389239,0.19048854,1.60446502,1.12987899,-0.19249860,432,2023,0.43019014,2022,-0.00900333,682606.21534744,1365.21243069,4.31260745,0.04875759,0.29462393,0.09968883,,,0.29452119,0.09699200,,,0.40912986,0.08367683
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w,0.02565202,0.35172663,0.02501765,0.35174987,42396.77507956,28000.00000000,14396.77507956,0.51417054,0.24656527,0.21446315,1.23004454,0.19568090,1.77579815,1.18277550,-0.20846329,436,2023,0.47054627,2022,-0.00867202,459884.14908723,919.76829817,2.82871879,0.03284887,0.29349622,0.09942012,,,0.29302133,0.09641646,,,0.41154603,0.11140811
