label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.03993505,0.23880910,0.03979947,0.23881806,41142.37038311,28000.00000000,13142.37038311,0.46937037,0.15689654,0.19948053,0.86862110,0.18860160,1.22831986,0.96044922,-0.16335746,,2023,0.32362785,2022,-0.06949646,238181.22887835,90.26865162,1.79168548,0.00322388,0.67624587,0.22651364,,,,,0.32291185,0.03445984
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.03989110,0.23880910,0.03979618,0.23881806,41141.65640401,28000.00000000,13141.65640401,0.46934487,0.15688817,0.19947107,0.86857156,0.18860468,1.22824924,0.96037873,-0.16336073,,2023,0.32358130,2022,-0.06949646,238311.32338354,90.34670832,1.79268357,0.00322667,0.67631278,0.22652209,,,,,0.32291579,0.03445984
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,0.00169030,0.00605878,0.00095185,0.00356722,41265.04693805,28000.00000000,13265.04693805,0.47375168,0.15230796,0.20110386,0.84627659,0.18895467,1.19883712,0.83960162,-0.18140504,553,2023,0.46399037,2022,-0.15247466,249133.25034676,81.88495960,1.87969653,0.00292446,0.47743662,0.16999474,0.15875306,0.05645305,,,0.36207579,0.13831896
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,0.04079221,0.23889490,0.04036555,0.23890118,40965.37327979,28000.00000000,12965.37327979,0.46304905,0.15476266,0.19713214,0.85589020,0.18943787,1.20501751,0.91995598,-0.16822833,,2023,0.33719438,2022,-0.06614615,239758.40972433,79.84316765,1.80533530,0.00285154,0.50741318,0.17006286,0.16851200,0.05601837,,,0.32244570,0.03437671
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,VIX/VIX3M@1>=1.00,0.00317424,0.05299908,0.00245327,0.05301338,41206.80569367,28000.00000000,13206.80569367,0.47167163,0.15114630,0.20033362,0.84123591,0.18886553,1.19091572,0.82221592,-0.18382798,553,2023,0.46416202,2022,-0.15490742,249703.90040297,82.28994966,1.88678457,0.00293893,0.47854463,0.17022745,0.15908370,0.05653033,,,0.36055818,0.13868260
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.04079221,0.23889490,0.04036555,0.23890118,40965.37327979,28000.00000000,12965.37327979,0.46304905,0.15476266,0.19713214,0.85589020,0.18943787,1.20501751,0.91995598,-0.16822833,,2023,0.33719438,2022,-0.06614615,239758.40972433,79.84316765,1.80533530,0.00285154,0.50741318,0.17006286,0.16851200,0.05601837,,,0.32244570,0.03437671
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05475595,0.27327227,0.05436984,0.27327789,40233.47724256,28000.00000000,12233.47724256,0.43690990,0.16593186,0.18734195,0.86325194,0.20180142,1.21906599,0.98656248,-0.16819195,,2023,0.31912904,2021,0.01633299,282487.88844371,93.92854666,2.01468229,0.00335459,0.53133288,0.17012196,0.17657665,0.05648475,,,0.29056171,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.04079221,0.23889490,0.04036555,0.23890118,40965.37327979,28000.00000000,12965.37327979,0.46304905,0.15476266,0.19713214,0.85589020,0.18943787,1.20501751,0.91995598,-0.16822833,,2023,0.33719438,2022,-0.06614615,239758.40972433,79.84316765,1.80533530,0.00285154,0.50741318,0.17006286,0.16851200,0.05601837,,,0.32244570,0.03437671
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.04076802,0.23889490,0.04035749,0.23890118,40965.02469413,28000.00000000,12965.02469413,0.46303660,0.15475910,0.19712751,0.85587129,0.18943861,1.20498902,0.91992727,-0.16822971,,2023,0.33719438,2022,-0.06614615,239812.32679884,79.85664692,1.80574634,0.00285202,0.50741378,0.17006286,0.16853530,0.05601837,,,0.32244637,0.03437671
50/50,sens,sens_2021-11-08,2021-11-08,2024-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00127427,0.00411619,0.00094709,0.00358315,43334.65061853,28000.00000000,15334.65061853,0.54766609,0.12334176,0.22797426,0.54819371,0.28859716,0.77850067,0.27593506,-0.44699561,752,2023,0.69914184,2022,-0.42460270,68078.72776917,25.23225505,0.55323131,0.00090115,0.49942705,0.49836617,,,,,0.49927786,0.49641685
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.09816658,0.41835713,0.09797983,0.41836744,45472.40668969,28000.00000000,17472.40668969,0.62401452,0.17312203,0.25476638,0.86453879,0.21067011,1.26324862,0.58854363,-0.29415326,567,2023,0.45482599,2022,-0.23477827,69045.57748066,27.23138095,0.52655625,0.00097255,0.59697375,0.49908581,,,,,0.40207173,0.08163256
SPY benchmark,sens,sens_2021-11-08,2021-11-08,2024-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.01409848,0.03825520,0.01410038,0.03825654,37718.73373292,28000.00000000,9718.73373292,0.34709763,0.09790052,0.15267641,0.62617213,0.17342312,0.89694367,0.40646705,-0.24085721,709,2024,0.26609368,2022,-0.17969084,27929.63243510,1.95507427,0.23256239,0.00006982,,,,,0.98589962,0.96174346,,
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,0.00088286,0.00198635,0.00066298,0.00184622,39045.27986568,28000.00000000,11045.27986568,0.39447428,0.17235208,0.17148643,0.95652930,0.18500161,1.34495272,1.05030888,-0.16409657,,2023,0.45309747,2022,-0.03587895,257188.20520973,98.18799771,1.73639396,0.00350671,0.63608716,0.22648554,,,,,0.36297819,0.12890132
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,0.05275630,0.27326759,0.05260864,0.27327789,38112.96138703,28000.00000000,10112.96138703,0.36117719,0.15852527,0.15851667,0.83436591,0.20166404,1.16645943,0.97113088,-0.16323780,,2023,0.30514971,2025,-0.03117282,239520.64533143,93.24163427,1.65407785,0.00333006,0.68828765,0.22643344,,,,,0.31090818,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,VIX/VIX3M@1>=1.00,0.00268051,0.06796853,0.00247754,0.06797236,39087.86247004,28000.00000000,11087.86247004,0.39599509,0.17278394,0.17207336,0.96649488,0.18311490,1.35827212,1.05815208,-0.16328838,,2023,0.45309747,2022,-0.03587895,249166.38442028,95.17815677,1.68151490,0.00339922,0.63792964,0.22648554,,,,,0.36116345,0.12890132
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.05273961,0.27326759,0.05260707,0.27327789,38111.94984493,28000.00000000,10111.94984493,0.36114107,0.15851420,0.15850247,0.83431567,0.20166487,1.16638773,0.97106304,-0.16323780,,2023,0.30514971,2025,-0.03117389,239557.45152460,93.26371799,1.65434300,0.00333085,0.68830476,0.22643344,,,,,0.31090956,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05629067,0.27326759,0.05618328,0.27327789,35276.72919615,28000.00000000,7276.72919615,0.25988319,0.12713232,0.11756918,0.68346941,0.20751606,0.95984789,0.65605154,-0.19378404,,2023,0.30514971,2025,-0.04849059,299281.01697599,115.67708110,2.09697225,0.00413132,0.70773164,0.22643344,,,,,0.29149463,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.05275630,0.27326759,0.05260864,0.27327789,38112.96138703,28000.00000000,10112.96138703,0.36117719,0.15852527,0.15851667,0.83436591,0.20166404,1.16645943,0.97113088,-0.16323780,,2023,0.30514971,2025,-0.03117282,239520.64533143,93.24163427,1.65407785,0.00333006,0.68828765,0.22643344,,,,,0.31090818,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.05273961,0.27326759,0.05260707,0.27327789,38111.94984493,28000.00000000,10111.94984493,0.36114107,0.15851420,0.15850247,0.83431567,0.20166487,1.16638773,0.97106304,-0.16323780,,2023,0.30514971,2025,-0.03117389,239557.45152460,93.26371799,1.65434300,0.00333085,0.68830476,0.22643344,,,,,0.31090956,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,0.00173276,0.00434926,0.00088139,0.00196984,38203.94594664,28000.00000000,10203.94594664,0.36442664,0.16255075,0.15979257,0.88434904,0.19206908,1.24235055,0.80714635,-0.20138943,,2023,0.46423480,2022,-0.04893009,258317.14789064,86.62653773,1.75494753,0.00309380,0.47687135,0.16993494,0.15844573,0.05620565,,,0.36290438,0.12890132
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,0.05291684,0.27327024,0.05257045,0.27327789,37353.79799073,28000.00000000,9353.79799073,0.33406421,0.14979227,0.14778250,0.80112932,0.20017108,1.11634754,0.81865603,-0.18297339,,2023,0.31894566,2025,-0.04674433,241629.41447872,82.14148490,1.67757107,0.00293362,0.51606895,0.16956576,0.17161923,0.05582509,,,0.31105038,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,VIX/VIX3M@1>=1.00,0.00340699,0.06427529,0.00260074,0.06427786,38258.77504437,28000.00000000,10258.77504437,0.36638482,0.16311378,0.16056038,0.89750102,0.18918582,1.25916338,0.88962474,-0.18335122,,2023,0.46423480,2022,-0.04893009,251223.18096442,83.96198811,1.70608043,0.00299864,0.47820496,0.16993494,0.15889152,0.05620565,,,0.36118905,0.12890132
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.05290430,0.27327024,0.05256920,0.27327789,37352.78644863,28000.00000000,9352.78644863,0.33402809,0.14978105,0.14776809,0.80107817,0.20017179,1.11627489,0.81848373,-0.18299820,,2023,0.31894566,2025,-0.04674582,241666.22067189,82.16356861,1.67783780,0.00293441,0.51608555,0.16956576,0.17161996,0.05582509,,,0.31105177,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.05669774,0.27327024,0.05632482,0.27327789,34851.69229068,28000.00000000,6851.69229068,0.24470330,0.12178287,0.11122557,0.67516789,0.20104909,0.94210443,0.57961182,-0.21011109,,2023,0.31894566,2025,-0.06112761,300774.65355173,101.70406724,2.11570105,0.00363229,0.53071108,0.16956576,0.17648397,0.05582509,,,0.29146255,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.05291684,0.27327024,0.05257045,0.27327789,37353.79799073,28000.00000000,9353.79799073,0.33406421,0.14979227,0.14778250,0.80112932,0.20017108,1.11634754,0.81865603,-0.18297339,,2023,0.31894566,2025,-0.04674433,241629.41447872,82.14148490,1.67757107,0.00293362,0.51606895,0.16956576,0.17161923,0.05582509,,,0.31105038,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.05289596,0.27327024,0.05257063,0.27327789,37353.50383941,28000.00000000,9353.50383941,0.33405371,0.14978933,0.14777831,0.80111806,0.20017056,1.11633134,0.81861081,-0.18297991,,2023,0.31894566,2025,-0.04674477,241703.83526983,82.18613737,1.67808602,0.00293522,0.51609806,0.16956576,0.17161921,0.05582509,,,0.31105010,0.00000000
50/50,sens,sens_2022-05-09,2022-05-09,2025-05-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00088842,0.00191495,0.00059566,0.00140823,42074.55088988,28000.00000000,14074.55088988,0.50266253,0.20640729,0.21212129,0.80245994,0.28589385,1.16044183,0.75234330,-0.27435253,276,2023,0.69913175,2022,-0.16673619,80241.57569856,30.23048087,0.50787316,0.00107966,0.49955327,0.49859177,,,,,0.49953787,0.49910606
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-05-09,2022-05-09,2025-05-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.12706336,0.49998970,0.12695480,0.50000000,41961.32977323,28000.00000000,13961.32977323,0.49861892,0.21501815,0.21064165,0.95726847,0.23276398,1.38518526,0.86144775,-0.24960092,,2023,0.40713151,2025,-0.09561815,78559.05467118,32.99712168,0.49097729,0.00117847,0.62606876,0.49891702,,,,,0.37318350,0.00000000
SPY benchmark,sens,sens_2022-05-09,2022-05-09,2025-05-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.01061994,0.02302524,0.01062173,0.02302650,37035.45143388,28000.00000000,9035.45143388,0.32269469,0.13862329,0.14323348,0.80903676,0.18149495,1.19576644,0.74273478,-0.18663902,,2023,0.25707882,2025,-0.03312459,27836.47740957,1.94855342,0.20201069,0.00006959,,,,,0.98937827,0.97697350,,
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,0.00097310,0.00187944,0.00073883,0.00142010,45976.67239223,28000.00000000,17976.67239223,0.64202401,0.27534065,0.26135998,1.31393552,0.20158261,1.85535609,1.67759693,-0.16412801,448,2023,0.45284171,2022,0.02069255,337363.58159994,127.73031182,2.11373268,0.00456180,0.57420855,0.19993319,,,,,0.42475548,0.17760808
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,0.02159933,0.27326444,0.02145323,0.27327789,43336.21448616,28000.00000000,15336.21448616,0.54772195,0.22432789,0.22835125,1.09902056,0.20413436,1.52854087,1.37359295,-0.16331468,449,2023,0.30485461,2022,0.00982793,309883.99240931,118.77736032,2.08119301,0.00424205,0.59510938,0.19971000,,,,,0.40400381,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,VIX/VIX3M@1>=1.00,0.00271182,0.06808910,0.00251111,0.06809338,46025.72275482,28000.00000000,18025.72275482,0.64377581,0.27583671,0.26195999,1.32532853,0.19988562,1.87077190,1.69029444,-0.16318856,448,2023,0.45284171,2022,0.02069255,330544.29833496,125.19741856,2.06969138,0.00447134,0.57607819,0.19971523,,,,,0.42299288,0.17760808
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.02165686,0.27326444,0.02151656,0.27327789,43333.90579764,28000.00000000,15333.90579764,0.54763949,0.22430469,0.22832176,1.09896309,0.20412612,1.52850874,1.37345089,-0.16331468,449,2023,0.30485461,2022,0.00982793,310076.29510210,118.86043217,2.08250048,0.00424502,0.59519628,0.19972539,,,,,0.40393590,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.02524067,0.27326444,0.02511219,0.27327789,38755.51032036,28000.00000000,10755.51032036,0.38412537,0.17337812,0.16743112,0.86551402,0.21161905,1.20456805,0.72081548,-0.24053052,,2023,0.30485461,2022,0.00982793,364101.38158477,139.13963103,2.54600154,0.00496927,0.61453326,0.19972329,,,,,0.38449960,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.02159933,0.27326444,0.02145323,0.27327789,43336.21448616,28000.00000000,15336.21448616,0.54772195,0.22432789,0.22835125,1.09902056,0.20413436,1.52854087,1.37359295,-0.16331468,449,2023,0.30485461,2022,0.00982793,309883.99240931,118.77736032,2.08119301,0.00424205,0.59510938,0.19971000,,,,,0.40400381,0.00000000
