label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.03088236,0.35731788,0.03085148,0.35731998,81813.56152967,39500.00000000,42313.56152967,1.07122941,0.23543541,0.23821591,0.96459786,0.25261422,1.30398015,0.86685029,-0.27159870,189,2017,0.58808675,2016,0.03393576,331282.67436609,127.40007968,0.81359763,0.00322532,0.50708079,0.39843575,,,0.49246910,0.14910782
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.01108753,0.23249927,0.01105076,0.23251353,96580.54813586,39500.00000000,57080.54813586,1.44507717,0.28128612,0.29483357,1.08648024,0.25948128,1.47274652,1.03560122,-0.27161626,140,2017,0.58802785,2016,0.02878377,430227.74430796,163.82406163,0.98811553,0.00414744,0.48728895,0.39843575,,,0.51226556,0.14913665
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.01817193,0.41246987,0.01814916,0.41247327,94362.71605357,39500.00000000,54862.71605357,1.38892952,0.27763580,0.28684183,1.11155144,0.24852800,1.50770440,0.78104464,-0.35546726,,2017,0.58802785,2016,0.02878377,713529.48840662,270.07202520,1.57019993,0.00683727,0.52399463,0.39843575,,,0.47555004,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.01249402,0.23249927,0.01245921,0.23251353,95292.51256109,39500.00000000,55792.51256109,1.41246867,0.27770556,0.29021222,1.07641911,0.25924870,1.45864875,1.02241877,-0.27161626,141,2017,0.58802785,2016,0.02878377,430314.35507817,164.08447711,0.99174647,0.00415404,0.48870188,0.39843575,,,0.51085463,0.14913665
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,0.01016433,0.54046167,0.01014287,0.54047566,84798.49809761,39500.00000000,45298.49809761,1.14679742,0.24614221,0.25035349,0.99850912,0.25277088,1.33741531,0.69253925,-0.35541987,,2017,0.58803394,2016,-0.02257626,739473.92023205,279.76621456,1.65311346,0.00708269,0.53827915,0.39901182,,,0.46119518,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.03160134,0.35724984,0.03156576,0.35725195,81654.68981600,39500.00000000,42154.68981600,1.06720734,0.23424181,0.23755889,0.96154252,0.25233935,1.29919747,0.86252969,-0.27157535,189,2017,0.58802785,2016,0.02878377,330499.39345387,127.12752348,0.81369994,0.00321842,0.50779463,0.39843575,,,0.49175164,0.14916089
50/50,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00045044,0.00196397,0.00040679,0.00181648,112260.13265474,39500.00000000,72760.13265474,1.84202867,0.32267452,0.34713378,1.11205393,0.28954123,1.54851308,0.85510580,-0.37735040,133,2019,0.60997725,2018,0.01292547,233157.03317950,89.51672141,0.53232804,0.00226625,0.49959929,0.49818352,,,0.49993301,0.49982400
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.01551820,0.19084285,0.01547044,0.19084662,102535.52395823,39500.00000000,63035.52395823,1.59583605,0.29325539,0.31551847,1.07124476,0.27602423,1.47393112,0.77720475,-0.37732063,138,2019,0.50618544,2018,0.05346188,187189.15598333,72.95500429,0.44679978,0.00184696,0.51483871,0.49846343,,,0.48474281,0.30915338
SPY benchmark,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00438019,0.01116430,0.00438144,0.01116527,64313.55190754,39500.00000000,24813.55190754,0.62819119,0.15077401,0.15785704,0.84098770,0.18818934,1.15589326,0.44653035,-0.33765679,173,2019,0.30809701,2018,-0.04781253,39443.59218216,2.76105145,0.12267662,0.00006990,,,0.99561856,0.98883473,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00038213,0.00176667,0.00033699,0.00190871,100978.17384634,40000.00000000,60978.17384634,1.52445435,0.31646820,0.30843315,1.15458091,0.27008747,1.57728366,1.16507531,-0.27162896,140,2017,0.58805084,2016,0.05644458,459718.27787521,174.40496126,0.99962533,0.00436012,0.47522916,0.39854349,,,0.52435947,0.14910759
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200,0.00642936,0.17782326,0.00639343,0.17782706,101304.26854873,40000.00000000,61304.26854873,1.53260671,0.31775558,0.30955469,1.16605351,0.26772148,1.59406176,1.16976701,-0.27164006,140,2017,0.58805084,2016,0.05644458,457192.21380091,173.91939319,0.99084415,0.00434798,0.48130370,0.39854349,,,0.51829375,0.14915260
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200 off0,0.00039910,0.00176667,0.00036072,0.00190871,94843.90515164,40000.00000000,54843.90515164,1.37109763,0.29923206,0.28671492,1.11587328,0.26685775,1.52157018,1.10155427,-0.27164532,183,2017,0.58805084,2016,0.05644458,522984.69428915,198.60945609,1.16423541,0.00496524,0.49918469,0.39854349,,,0.50038190,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00,0.00038213,0.00176667,0.00033699,0.00190871,100978.17384634,40000.00000000,60978.17384634,1.52445435,0.31646820,0.30843315,1.15458091,0.27008747,1.57728366,1.16507531,-0.27162896,140,2017,0.58805084,2016,0.05644458,459718.27787521,174.40496126,0.99962533,0.00436012,0.47522916,0.39854349,,,0.52435947,0.14910759
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00 off0,0.00040072,0.00176667,0.00037391,0.00190871,92951.54907878,40000.00000000,52951.54907878,1.32378873,0.29259351,0.27976355,1.11834388,0.26005108,1.52752185,0.80520061,-0.36337964,,2017,0.58805084,2016,0.05644458,714973.71347655,270.14603469,1.58063689,0.00675365,0.50435835,0.39854349,,,0.49519760,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95,0.00781917,0.17782326,0.00778741,0.17782706,100003.71345268,40000.00000000,60003.71345268,1.50009284,0.31405098,0.30506249,1.15628365,0.26749380,1.58025810,1.15612908,-0.27164006,141,2017,0.58805084,2016,0.05644458,456150.72510653,173.77042151,0.99397323,0.00434426,0.48269883,0.39854349,,,0.51689744,0.14915260
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00040160,0.00176667,0.00037194,0.00190871,91004.21246593,40000.00000000,51004.21246593,1.27510531,0.29485764,0.27247766,1.12506696,0.26012057,1.51993578,0.81145219,-0.36337032,,2017,0.58805084,2016,0.05644458,723788.49604327,273.88629105,1.53312660,0.00684716,0.52088369,0.39854349,,,0.47867161,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.03353992,0.41351013,0.03350097,0.41380963,82333.42505732,40000.00000000,42333.42505732,1.05833563,0.23648079,0.23824667,0.94470251,0.26114109,1.28589889,0.87079605,-0.27156851,189,2017,0.58784927,2016,-0.07192179,346136.44704526,134.78165068,0.87060379,0.00336954,0.50844929,0.39839719,,,0.49112142,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.00642936,0.17782326,0.00639343,0.17782706,101304.26854873,40000.00000000,61304.26854873,1.53260671,0.31775558,0.30955469,1.16605351,0.26772148,1.59406176,1.16976701,-0.27164006,140,2017,0.58805084,2016,0.05644458,457192.21380091,173.91939319,0.99084415,0.00434798,0.48130370,0.39854349,,,0.51829375,0.14915260
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.01339822,0.41246941,0.01336800,0.41247327,98983.67828836,40000.00000000,58983.67828836,1.47459196,0.31403870,0.30150294,1.19218250,0.25712202,1.63196388,0.86428766,-0.36334974,,2017,0.58805084,2016,0.05644458,708014.94565230,267.98366119,1.48646746,0.00669959,0.51734798,0.39854349,,,0.48220697,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.00781917,0.17782326,0.00778741,0.17782706,100003.71345268,40000.00000000,60003.71345268,1.50009284,0.31405098,0.30506249,1.15628365,0.26749380,1.58025810,1.15612908,-0.27164006,141,2017,0.58805084,2016,0.05644458,456150.72510653,173.77042151,0.99397323,0.00434426,0.48269883,0.39854349,,,0.51689744,0.14915260
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,0.00040160,0.00176667,0.00037194,0.00190871,91004.21246593,40000.00000000,51004.21246593,1.27510531,0.29485764,0.27247766,1.12506696,0.26012057,1.51993578,0.81145219,-0.36337032,,2017,0.58805084,2016,0.05644458,723788.49604327,273.88629105,1.53312660,0.00684716,0.52088369,0.39854349,,,0.47867161,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.03353992,0.41351013,0.03350097,0.41380963,82333.42505732,40000.00000000,42333.42505732,1.05833563,0.23648079,0.23824667,0.94470251,0.26114109,1.28589889,0.87079605,-0.27156851,189,2017,0.58784927,2016,-0.07192179,346136.44704526,134.78165068,0.87060379,0.00336954,0.50844929,0.39839719,,,0.49112142,0.00000000
50/50,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00039247,0.00180004,0.00033287,0.00188937,114705.30465795,40000.00000000,74705.30465795,1.86763262,0.34546065,0.35310149,1.14930650,0.29691635,1.60589754,0.91563943,-0.37728896,133,2019,0.60995315,2018,0.01291604,233609.56842502,90.15017602,0.50026674,0.00225375,0.49967950,0.49811063,,,0.49991097,0.49980360
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.01142835,0.19275181,0.01137155,0.19275632,106190.38619045,40000.00000000,66190.38619045,1.65475965,0.32205840,0.32598910,1.12334040,0.28512307,1.55474467,0.85366222,-0.37726679,138,2019,0.50494850,2018,0.05396171,194019.00397513,75.77758069,0.43385790,0.00189444,0.51070333,0.49811063,,,0.48886642,0.30724368
SPY benchmark,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00428837,0.01794132,0.00428959,0.01797569,70801.76735332,40000.00000000,30801.76735332,0.77004418,0.17586286,0.18731559,0.96389823,0.18618663,1.32910053,0.52185180,-0.33699771,173,2019,0.30761491,2018,-0.04840182,39646.81537657,2.77527708,0.12020701,0.00006938,,,0.99571041,0.98202431,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00034400,0.00142310,0.00029266,0.00119850,109227.51280848,40000.00000000,69227.51280848,1.73068782,0.34978257,0.33512841,1.23922922,0.27257158,1.70005314,1.28777826,-0.27161708,140,2017,0.56984293,2022,0.01326154,468225.50843493,176.90622171,0.98989403,0.00442266,0.47590731,0.39880150,,,0.52371885,0.14908801
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200,0.00647167,0.17991791,0.00641271,0.17992267,109523.35375973,40000.00000000,69523.35375973,1.73808384,0.35103153,0.33607597,1.25108961,0.27021508,1.71762523,1.29220826,-0.27165244,140,2017,0.56984293,2022,0.01325635,466505.61923327,176.73367930,0.98332029,0.00441834,0.48204033,0.39880150,,,0.51758474,0.14909989
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200 off0,0.00036175,0.00142310,0.00030801,0.00119850,102843.53095147,40000.00000000,62843.53095147,1.57108827,0.33213773,0.31411008,1.20178357,0.26937364,1.64584033,1.22301969,-0.27157186,183,2017,0.56984293,2022,0.01325768,516438.35687604,195.43684275,1.12781040,0.00488592,0.49987127,0.39880150,,,0.49973205,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00,0.00034400,0.00142310,0.00029266,0.00119850,109227.51280848,40000.00000000,69227.51280848,1.73068782,0.34978257,0.33512841,1.23922922,0.27257158,1.70005314,1.28777826,-0.27161708,140,2017,0.56984293,2022,0.01326154,468225.50843493,176.90622171,0.98989403,0.00442266,0.47590731,0.39880150,,,0.52371885,0.14908801
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00 off0,0.00035647,0.00142310,0.00031658,0.00119850,100953.00286197,40000.00000000,60953.00286197,1.52382507,0.32537769,0.30766496,1.20619153,0.26265487,1.65504618,0.89555032,-0.36332709,,2017,0.56984293,2022,0.01325833,678255.87099307,255.67877074,1.47655165,0.00639197,0.50503125,0.39880150,,,0.49456837,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95,0.00787270,0.17991791,0.00781417,0.17992267,108170.94005206,40000.00000000,68170.94005206,1.70427350,0.34721893,0.33172579,1.24139116,0.26999829,1.70382918,1.27817343,-0.27165244,141,2017,0.56984293,2022,0.01325769,464945.89673761,176.38062569,0.98703669,0.00440952,0.48343653,0.39880150,,,0.51618342,0.14909989
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00034707,0.00142310,0.00030398,0.00119850,98439.04626242,40000.00000000,58439.04626242,1.46097616,0.32764850,0.29892720,1.21273433,0.26271100,1.64603639,0.90171317,-0.36336222,,2017,0.56984293,2022,0.01326117,680482.60489272,256.95195458,1.44163772,0.00642380,0.52158449,0.39880150,,,0.47802472,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.02697436,0.35832444,0.02693114,0.35832719,94135.90324218,40000.00000000,54135.90324218,1.35339758,0.30081215,0.28350136,1.13256293,0.26334943,1.55124692,1.10723415,-0.27167890,189,2017,0.56929837,2022,0.01325964,369817.23954227,141.16035912,0.86525180,0.00352901,0.50251360,0.39880150,,,0.49707693,0.14912935
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.00647690,0.17991791,0.00641870,0.17992267,109510.05136841,40000.00000000,69510.05136841,1.73775128,0.35099680,0.33603341,1.25099752,0.27021421,1.71748823,1.29208042,-0.27165244,140,2017,0.56984293,2022,0.01325950,466520.91379280,176.73249358,0.98338968,0.00441831,0.48204642,0.39880150,,,0.51757426,0.14909989
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.01332671,0.41246879,0.01329152,0.41247327,106962.00171567,40000.00000000,66962.00171567,1.67405004,0.34729477,0.32779642,1.28001512,0.25974877,1.76029479,0.95575910,-0.36337061,,2017,0.56984293,2022,0.01325697,677282.55360249,255.75522095,1.39780828,0.00639388,0.51804515,0.39880150,,,0.48156798,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.00787270,0.17991791,0.00781417,0.17992267,108170.94005206,40000.00000000,68170.94005206,1.70427350,0.34721893,0.33172579,1.24139116,0.26999829,1.70382918,1.27817343,-0.27165244,141,2017,0.56984293,2022,0.01325769,464945.89673761,176.38062569,0.98703669,0.00440952,0.48343653,0.39880150,,,0.51618342,0.14909989
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,0.00034707,0.00142310,0.00030398,0.00119850,98439.04626242,40000.00000000,58439.04626242,1.46097616,0.32764850,0.29892720,1.21273433,0.26271100,1.64603639,0.90171317,-0.36336222,,2017,0.56984293,2022,0.01326117,680482.60489272,256.95195458,1.44163772,0.00642380,0.52158449,0.39880150,,,0.47802472,0.00000000
