label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0,0.00710522,0.22332060,0.00708165,0.22332642,67268.87292967,40000.00000000,27268.87292967,0.68172182,0.18124748,0.16985006,0.81107598,0.24199912,1.11873607,0.70391594,-0.25748455,,2017,0.58814637,2016,-0.02587006,278904.98654258,106.21202740,0.73891359,0.00265530,0.45255810,0.39865826,,,0.54703329,0.22828201
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off30,0.00184319,0.07171220,0.00182468,0.07171799,64932.55609369,40000.00000000,24932.55609369,0.62331390,0.16955058,0.15810158,0.77279251,0.24066984,1.06311838,0.65842214,-0.25751044,,2017,0.58810229,2016,-0.07307026,308650.15779383,117.26289791,0.84153739,0.00293157,0.45884425,0.39865826,,,0.54074082,0.22828201
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off0,0.00040173,0.00133194,0.00039989,0.00134174,56586.90946258,40000.00000000,16586.90946258,0.41467274,0.11942515,0.11269883,0.58649308,0.24339703,0.80660900,0.30600520,-0.39027164,837,2017,0.58808650,2016,-0.21991877,418260.90688157,158.32963977,1.30179091,0.00395824,0.49035250,0.39865826,,,0.50920188,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0,0.00446953,0.22300461,0.00444988,0.22301011,69999.82947596,40000.00000000,29999.82947596,0.74999574,0.19623351,0.18312001,0.86194571,0.24252073,1.19121193,0.76206511,-0.25750229,,2017,0.58814448,2016,-0.02570120,287139.43791245,109.09442964,0.73250088,0.00272736,0.44991108,0.39865826,,,0.54967552,0.25573676
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0 off0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0 off0,0.00040440,0.00133194,0.00040244,0.00134174,64655.38342000,40000.00000000,24655.38342000,0.61638459,0.16710176,0.15668222,0.76145574,0.24187118,1.05042187,0.58232320,-0.28695706,644,2017,0.58811350,2016,-0.15636721,394698.07627049,149.29214889,1.09494095,0.00373230,0.46870919,0.39865826,,,0.53085085,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.01018769,0.22332060,0.01016351,0.22332642,70434.32480524,40000.00000000,30434.32480524,0.76085812,0.19223218,0.18518767,0.85461394,0.23994198,1.18167157,0.84761408,-0.22679211,577,2017,0.58814637,2016,-0.02587006,255876.97965066,97.80809322,0.67726962,0.00244520,0.45564621,0.39865826,,,0.54394663,0.19334695
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,0.00492871,0.12425162,0.00491055,0.12425367,67992.11566231,40000.00000000,27992.11566231,0.69980289,0.18044314,0.17341148,0.81634208,0.23860030,1.12575020,0.70435646,-0.25618157,609,2017,0.58810229,2016,-0.07307026,286396.35282615,109.13817653,0.78013472,0.00272845,0.46194036,0.39865826,,,0.53764892,0.19318212
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00244348,0.12456005,0.00244040,0.12456247,58946.83092572,40000.00000000,18946.83092572,0.47367077,0.12869185,0.12613271,0.62347098,0.24144896,0.85922972,0.32974943,-0.39027164,837,2017,0.58808650,2016,-0.21991877,392972.37832201,149.07004355,1.22197661,0.00372675,0.49239165,0.39865826,,,0.50715996,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.01018769,0.22332060,0.01016351,0.22332642,70434.32480524,40000.00000000,30434.32480524,0.76085812,0.19223218,0.18518767,0.85461394,0.23994198,1.18167157,0.84761408,-0.22679211,577,2017,0.58814637,2016,-0.02587006,255876.97965066,97.80809322,0.67726962,0.00244520,0.45564621,0.39865826,,,0.54394663,0.19334695
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,sens,sens_2014-01-03,2014-01-03,2019-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,0.01018769,0.22332060,0.01016351,0.22332642,70434.32480524,40000.00000000,30434.32480524,0.76085812,0.19223218,0.18518767,0.85461394,0.23994198,1.18167157,0.84761408,-0.22679211,577,2017,0.58814637,2016,-0.02587006,255876.97965066,97.80809322,0.67726962,0.00244520,0.45564621,0.39865826,,,0.54394663,0.19334695
50/50,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00033501,0.00115937,0.00030555,0.00113796,66173.47078014,40000.00000000,26173.47078014,0.65433677,0.18489834,0.16438891,0.87078090,0.22410635,1.20856349,0.66180815,-0.27938359,,2017,0.47755053,2019,-0.04379239,149663.70191117,57.23473650,0.37571685,0.00143087,0.49969967,0.49886204,,,0.49995137,0.49989648
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.01329843,0.18525232,0.01327304,0.18525453,67270.61904515,40000.00000000,27270.61904515,0.68176548,0.18469044,0.16985870,0.89825109,0.21476999,1.24671934,0.77733406,-0.23759468,,2017,0.47758912,2019,-0.02890656,107495.29633269,42.71708616,0.27870732,0.00106793,0.51267908,0.49886204,,,0.48697094,0.31474547
SPY benchmark,sens,sens_2014-01-03,2014-01-03,2019-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00365583,0.01291590,0.00365709,0.01291736,49038.74707454,40000.00000000,9038.74707454,0.22596868,0.07717736,0.06592361,0.63076599,0.13185498,0.86984000,0.39713771,-0.19433399,,2017,0.21301839,2018,-0.04830958,39846.10862632,2.78922760,0.13007717,0.00006973,,,0.99634291,0.98708264,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00036817,0.00129021,0.00033955,0.00125393,84857.90136052,40000.00000000,44857.90136052,1.12144753,0.23536112,0.24822602,0.99720060,0.24178209,1.38982495,0.91406543,-0.25748827,307,2017,0.58807977,2016,0.02551593,295018.04605219,111.46413666,0.76084307,0.00278660,0.44914657,0.39874607,,,0.55046093,0.25578824
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200,0.01316677,0.22512791,0.01314465,0.22513541,79756.40617746,40000.00000000,39756.40617746,0.99391015,0.20843236,0.22717256,0.91831814,0.23734461,1.27301885,0.91465238,-0.22788151,578,2017,0.58812695,2016,-0.02660519,271563.90548346,103.62027420,0.74800886,0.00259051,0.46191392,0.39874607,,,0.53767139,0.19282171
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200 off0,0.00043872,0.00129021,0.00042724,0.00144755,71709.45381534,40000.00000000,31709.45381534,0.79273635,0.16413250,0.19135832,0.76047381,0.23741121,1.05112110,0.45415244,-0.36140399,681,2017,0.58812119,2016,-0.13942206,393034.56111424,149.02343660,1.20045266,0.00372559,0.50536671,0.39874607,,,0.49415229,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA10M,0.01409031,0.22512791,0.01406837,0.22513541,78696.93114883,40000.00000000,38696.93114883,0.96742328,0.20518279,0.22264891,0.90861487,0.23675661,1.25841648,0.90039244,-0.22788151,578,2017,0.58812695,2016,-0.02660519,265017.71765971,101.16380412,0.73024317,0.00252910,0.46284156,0.39874607,,,0.53674561,0.19282171
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0,0.00814328,0.22512791,0.00812092,0.22513541,78329.82476991,40000.00000000,38329.82476991,0.95824562,0.20389007,0.22106867,0.89671355,0.23940498,1.24043573,0.79183060,-0.25749204,308,2017,0.58812695,2016,-0.02660519,272784.58445596,103.63305260,0.75352612,0.00259083,0.45687758,0.39874607,,,0.54270521,0.22683984
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off30,0.00190843,0.07315218,0.00188767,0.07316016,72051.26377351,40000.00000000,32051.26377351,0.80128159,0.17952127,0.19295191,0.81787935,0.23661380,1.12596975,0.69713065,-0.25751453,,2017,0.58811777,2016,-0.07346677,352031.07982085,133.27757904,1.00268267,0.00333194,0.46659520,0.39874607,,,0.53296954,0.22683984
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off0,0.00043716,0.00129021,0.00043448,0.00144755,53824.13509736,40000.00000000,13824.13509736,0.34560338,0.08917876,0.09638577,0.47766654,0.23933146,0.65512797,0.22854246,-0.39020652,837,2017,0.58813666,2016,-0.21986025,515118.94311573,194.32241266,1.70121579,0.00485806,0.50295005,0.39874607,,,0.49655896,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0,0.00618945,0.22469986,0.00615997,0.22470695,81425.39996844,40000.00000000,41425.39996844,1.03563500,0.22033709,0.23419020,0.95075180,0.24033519,1.31860689,0.85566206,-0.25750481,308,2017,0.58811192,2016,-0.02634199,288336.99763915,109.48630044,0.76865091,0.00273716,0.45495156,0.39874607,,,0.54464260,0.25578824
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0 off0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0 off0,0.00039566,0.00129021,0.00038609,0.00125393,67165.51458674,40000.00000000,27165.51458674,0.67913786,0.16008313,0.16949013,0.74121679,0.23956042,1.02360376,0.55771261,-0.28703516,644,2017,0.58811737,2016,-0.15641415,399696.44352733,151.12007226,1.17964992,0.00377800,0.47878759,0.39874607,,,0.52077743,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.01409031,0.22512791,0.01406837,0.22513541,78696.93114883,40000.00000000,38696.93114883,0.96742328,0.20518279,0.22264891,0.90861487,0.23675661,1.25841648,0.90039244,-0.22788151,578,2017,0.58812695,2016,-0.02660519,265017.71765971,101.16380412,0.73024317,0.00252910,0.46284156,0.39874607,,,0.53674561,0.19282171
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,0.00787086,0.17451634,0.00785142,0.17451886,72389.05497924,40000.00000000,32389.05497924,0.80972637,0.18079391,0.19452003,0.82916520,0.23393343,1.14278170,0.70366156,-0.25693305,609,2017,0.58811777,2016,-0.07346677,344844.29575458,131.01914795,0.97977098,0.00327548,0.47255167,0.39874607,,,0.52700673,0.19269292
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00924184,0.41247029,0.00923649,0.41247327,53907.91110345,40000.00000000,13907.91110345,0.34769778,0.08971745,0.09689506,0.48200631,0.23709378,0.66194960,0.22992298,-0.39020652,837,2017,0.58813666,2016,-0.21986025,498075.41068041,188.38230693,1.64089402,0.00470956,0.51176307,0.39874607,,,0.48774363,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.01316677,0.22512791,0.01314465,0.22513541,79756.40617746,40000.00000000,39756.40617746,0.99391015,0.20843236,0.22717256,0.91831814,0.23734461,1.27301885,0.91465238,-0.22788151,578,2017,0.58812695,2016,-0.02660519,271563.90548346,103.62027420,0.74800886,0.00259051,0.46191392,0.39874607,,,0.53767139,0.19282171
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,sens,sens_2014-07-03,2014-07-03,2019-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,0.01977360,0.34681882,0.01975345,0.34682119,76607.20089271,40000.00000000,36607.20089271,0.91518002,0.19852755,0.21356316,0.88989108,0.23505003,1.23047651,0.87118760,-0.22788151,578,2017,0.58812695,2016,-0.02660519,263435.60520959,100.57524661,0.72829002,0.00251438,0.46852964,0.39874607,,,0.53106059,0.19282171
50/50,sens,sens_2014-07-03,2014-07-03,2019-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00037720,0.00130366,0.00034134,0.00132826,84991.66826789,40000.00000000,44991.66826789,1.12479171,0.23820675,0.24876264,1.06141272,0.22574024,1.49312023,0.85269757,-0.27935667,230,2017,0.47756569,2018,0.01295492,164848.39858411,63.12900764,0.42619786,0.00157823,0.49966236,0.49867174,,,0.49994562,0.49986630
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2014-07-03,2014-07-03,2019-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.01568021,0.18652368,0.01565067,0.18652619,80070.30832089,40000.00000000,40070.30832089,1.00175771,0.21769233,0.22850244,1.03139342,0.21346734,1.44050612,0.91776870,-0.23719738,237,2017,0.47757686,2016,0.04474191,131425.41660478,51.62204073,0.35277987,0.00129055,0.51502239,0.49867174,,,0.48458480,0.31347381
SPY benchmark,sens,sens_2014-07-03,2014-07-03,2019-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00437642,0.01525139,0.00437770,0.01525306,56955.48498840,40000.00000000,16955.48498840,0.42388712,0.10378685,0.11493801,0.80901358,0.13324510,1.13249979,0.53398664,-0.19436226,204,2017,0.21277693,2018,-0.04797647,39764.95617225,2.78354693,0.13182634,0.00006959,,,0.99562230,0.98474694,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00040312,0.00144877,0.00036908,0.00142328,92334.30108306,40000.00000000,52334.30108306,1.30835753,0.25404021,0.27708949,1.06096796,0.24104180,1.47449193,0.98666105,-0.25747465,307,2017,0.58809825,2020,0.01532406,292908.29374108,111.12939411,0.74259185,0.00277823,0.45045825,0.39894059,,,0.54911325,0.25571890
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200,0.01334294,0.22721668,0.01331546,0.22722609,87472.75547344,40000.00000000,47472.75547344,1.18681889,0.22620539,0.25854772,0.98153045,0.23657060,1.35654155,0.98699296,-0.22918643,578,2017,0.58815351,2016,-0.02749456,272369.37558257,104.33647985,0.73483760,0.00260841,0.46338706,0.39894059,,,0.53616892,0.19228394
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200 off0,0.00045610,0.00144877,0.00043958,0.00143682,79874.20079368,40000.00000000,39874.20079368,0.99685502,0.18161357,0.22763505,0.82449896,0.23667924,1.13630645,0.50242659,-0.36147286,681,2017,0.58804840,2016,-0.13949656,370067.43594177,140.83535109,1.10101321,0.00352088,0.50669684,0.39888068,,,0.49280366,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA10M,0.01427811,0.22721668,0.01425051,0.22722609,86349.25475290,40000.00000000,46349.25475290,1.15873137,0.22287980,0.25413227,0.97188786,0.23597646,1.34196088,0.97248254,-0.22918643,578,2017,0.58815351,2016,-0.02749456,266245.47033238,102.04735437,0.72044420,0.00255118,0.46431699,0.39894059,,,0.53523607,0.19228394
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0,0.00829958,0.22721668,0.00826618,0.22722609,85973.72460513,40000.00000000,45973.72460513,1.14934312,0.22157720,0.25264496,0.95923602,0.23863703,1.32297824,0.86043488,-0.25751768,308,2017,0.58815351,2016,-0.02749456,272404.28085571,103.90331884,0.73932712,0.00259758,0.45833302,0.39894059,,,0.54121524,0.22497960
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off30,0.00202036,0.07501007,0.00198858,0.07502040,79596.40419506,40000.00000000,39596.40419506,0.98991010,0.19701961,0.22645566,0.88154305,0.23586073,1.21004080,0.76424191,-0.25779744,617,2017,0.58808698,2016,-0.07376853,336973.83547041,128.04039939,0.95148181,0.00320101,0.46796379,0.39894059,,,0.53154891,0.22497960
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2015-01-05,2015-01-05,2020-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off0,0.00052613,0.00146213,0.00051372,0.00167477,61128.81160203,40000.00000000,21128.81160203,0.52822029,0.10543844,0.13820809,0.54020496,0.23861873,0.73882450,0.27020661,-0.39021414,837,2017,0.58805933,2016,-0.21987405,468392.45833983,177.24196413,1.56553209,0.00443105,0.50421611,0.39883677,,,0.49520282,0.00000000
