label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.08285121,0.36205395,0.08198089,0.35886103,42668.41951409,28000.00000000,14668.41951409,0.52387213,0.24596242,0.21795428,1.26196203,0.18936582,1.82710146,1.07575012,-0.22864271,474,2023,0.39675003,2022,-0.00170026,123045.27940093,0.00000000,0.76102316,0.00000000,0.45044593,0.24261100,0.15043961,0.08041563,,,,,0.39700292,0.21150644
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.06499002,0.42606564,0.06376878,0.42405663,48534.48468640,28000.00000000,20534.48468640,0.73337445,0.30288721,0.28969939,1.23970631,0.23733188,1.75628418,1.55905277,-0.19427643,428,2023,0.44775250,2022,-0.00170026,224954.69232756,0.00000000,1.33048744,0.00000000,0.39614077,0.12930598,0.13127179,0.04784706,,,,,0.47035825,0.22297944
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.10313820,0.48308269,0.10118230,0.47955674,47400.51815931,28000.00000000,19400.51815931,0.69287565,0.30299158,0.27633875,1.19386058,0.24885701,1.69163037,1.32402044,-0.22884207,159,2023,0.44434152,2022,-0.00170026,101201.16770632,0.00000000,0.57807403,0.00000000,0.37591469,0.12913519,0.12509407,0.04778387,,,,,0.49620302,0.24639679
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.08847664,0.33943109,0.08742404,0.33943109,43203.19496795,28000.00000000,15203.19496795,0.54297125,0.23959141,0.22478028,1.31268572,0.17632688,1.89619383,1.35277651,-0.17711086,436,2023,0.33425722,2022,-0.00170026,120950.20932138,0.00000000,0.77897890,0.00000000,0.46736056,0.12983330,0.15561201,0.04701177,,,,,0.37389289,0.21602856
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.09365268,0.42960143,0.09189757,0.42504437,46646.56192565,28000.00000000,18646.56192565,0.66594864,0.29684988,0.26732749,1.30005124,0.21953168,1.88334273,1.20223220,-0.24691560,455,2023,0.47675960,2022,-0.00170026,156280.92494322,0.00000000,0.89337841,0.00000000,0.41486848,0.13868170,0.13888979,0.04889054,,,,,0.44326200,0.20725036
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.02179158,0.33387117,0.02110833,0.33387117,38471.36359986,28000.00000000,10471.36359986,0.37397727,0.18608333,0.16209801,1.03845723,0.18097926,1.46559418,1.21216123,-0.15351368,436,2024,0.28386549,2025,-0.00064236,635484.13432471,0.00000000,4.13510849,0.00000000,0.45265250,0.14963896,0.15035153,0.04921223,,,,,0.39527722,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w,0.03591951,0.35132776,0.03505349,0.35132776,42195.32584786,28000.00000000,14195.32584786,0.50697592,0.22571907,0.21186367,1.19183821,0.18620480,1.72600541,1.45882122,-0.15472703,432,2024,0.31497092,2022,0.01375511,442768.86138920,0.00000000,2.80126089,0.00000000,0.44818901,0.14973237,0.14889585,0.04925964,,,,,0.40096824,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w+1,0.03510461,0.27327789,0.03435912,0.27327789,38960.52413925,28000.00000000,10960.52413925,0.39144729,0.19133204,0.16882991,1.05565870,0.18250803,1.48542575,1.19949969,-0.15950987,280,2024,0.34270903,2025,-0.01580068,477969.34162060,0.00000000,3.06199787,0.00000000,0.45603936,0.14620974,0.15163968,0.04910844,,,,,0.39042827,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,,0.01765966,0.27327789,0.01699979,0.27327789,43424.35327262,28000.00000000,15424.35327262,0.55086976,0.23287497,0.22758530,1.11513498,0.20820925,1.56459075,1.27957466,-0.18199405,447,2023,0.32025324,2022,0.01375511,314260.73653375,0.00000000,2.04188359,0.00000000,0.43956614,0.14973735,0.14607776,0.04946165,,,,,0.41278844,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m,0.10286891,0.36120222,0.10216536,0.35843344,40809.45505794,28000.00000000,12809.45505794,0.45748054,0.21032159,0.19373169,1.11592478,0.18772050,1.60845052,0.92035056,-0.22852335,474,2023,0.27184977,2022,0.01375511,125598.34199541,0.00000000,0.81550016,0.00000000,0.46835023,0.24232848,0.15648828,0.08032978,,,,,0.37287103,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2m+1,0.07808850,0.42618620,0.07673319,0.42383500,46640.13520638,28000.00000000,18640.13520638,0.66571911,0.26857644,0.26725022,1.12919328,0.23664704,1.59633561,1.40936322,-0.19056581,429,2023,0.32179445,2022,0.01375511,220748.89713469,0.00000000,1.36617709,0.00000000,0.40650742,0.12941175,0.13459371,0.04762074,,,,,0.45643119,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m,0.13076288,0.48222315,0.12889873,0.47848292,43327.94412764,28000.00000000,15327.94412764,0.54742658,0.23057338,0.22636379,0.97293324,0.24538328,1.36792428,1.00924360,-0.22846157,159,2024,0.39342660,2022,0.01375511,99139.33125171,0.00000000,0.62495026,0.00000000,0.40067669,0.12958638,0.13347115,0.04772993,,,,,0.46290974,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+1,0.10137075,0.33908339,0.10037152,0.33908339,41749.32777985,28000.00000000,13749.32777985,0.49104742,0.20897748,0.20607632,1.17052825,0.17624907,1.68513929,1.18548651,-0.17627993,436,2024,0.24247890,2022,0.01375511,121252.78075854,0.00000000,0.81560532,0.00000000,0.47734254,0.13002254,0.15870980,0.04665516,,,,,0.36090898,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,3m+2,0.11260332,0.42868077,0.11121261,0.42414130,45101.73303252,28000.00000000,17101.73303252,0.61077618,0.26774953,0.24853019,1.19732714,0.21925308,1.73088084,1.08506416,-0.24675917,455,2023,0.36083513,2022,0.01375511,157288.74571637,0.00000000,0.93588023,0.00000000,0.43085757,0.13911935,0.14424271,0.04900135,,,,,0.42206176,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,1w,0.00805814,0.24906734,0.00732759,0.24906734,41670.05880062,28000.00000000,13670.05880062,0.48821639,0.23833435,0.20504302,1.22479083,0.19023485,1.74340522,1.27973359,-0.18623747,224,2023,0.45576417,2022,-0.00876228,699477.09716399,0.00000000,4.30844101,0.00000000,0.29466410,0.09920692,,,0.29441067,0.09704936,,,0.40915387,0.08348387
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w,0.02581381,0.35231219,0.02492188,0.35231219,43506.95961914,28000.00000000,15506.95961914,0.55381999,0.26013945,0.22863036,1.28506988,0.19579276,1.86016154,1.28334383,-0.20270441,435,2023,0.48774433,2022,-0.00854106,467496.42545166,0.00000000,2.82823116,0.00000000,0.29343396,0.09941729,,,0.29307141,0.09696405,,,0.41152220,0.11117374
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2w+1,0.01621716,0.24908754,0.01532113,0.24908754,41800.01513533,28000.00000000,13800.01513533,0.49285768,0.24338585,0.20673630,1.23395384,0.19248964,1.76202476,1.25070682,-0.19459865,273,2023,0.46351238,2022,-0.00876228,510644.19665617,0.00000000,3.07975115,0.00000000,0.29410956,0.09750823,,,0.29443668,0.09571017,,,0.40950872,0.08367167
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,,0.00157902,0.00326834,0.00083933,0.00198590,44730.76997598,28000.00000000,16730.76997598,0.59752750,0.26459663,0.24394726,1.18776762,0.21889367,1.67908940,1.17756461,-0.22469818,439,2023,0.49812449,2022,-0.00854106,328682.52567241,0.00000000,2.04981088,0.00000000,0.28477521,0.09963406,,,0.28460424,0.09939122,,,0.42904154,0.21651347
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2m,0.08280134,0.35668687,0.08192715,0.35310954,42189.58261875,28000.00000000,14189.58261875,0.50677081,0.24044805,0.21178943,1.19630056,0.19730510,1.73726773,1.05269532,-0.22841181,471,2023,0.42571094,2022,-0.00854106,121453.30946996,0.00000000,0.76056598,0.00000000,0.30007635,0.16170736,,,0.30092115,0.15679291,,,0.39682169,0.21277000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,2m+1,0.06517301,0.42534569,0.06392892,0.42323930,48587.37996156,28000.00000000,20587.37996156,0.73526357,0.30490580,0.29031710,1.21650067,0.24456806,1.72392184,1.40223810,-0.21744224,429,2023,0.48299769,2022,-0.00854106,225422.55593471,0.00000000,1.33620197,0.00000000,0.26433459,0.08584870,,,0.26298789,0.09202430,,,0.47053064,0.22488944
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,3m,0.10339799,0.48393472,0.10149383,0.48005034,47277.14833793,28000.00000000,19277.14833793,0.68846958,0.30322543,0.27487135,1.16668781,0.25644122,1.65615919,1.32617127,-0.22864726,156,2023,0.48128699,2022,-0.00854106,101445.99869086,0.00000000,0.58050665,0.00000000,0.25028169,0.08590002,,,0.25067239,0.09178132,,,0.49625067,0.24639679
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,3m+1,0.08787766,0.33851935,0.08666604,0.33851935,42562.77577158,28000.00000000,14562.77577158,0.52009913,0.23216550,0.21659849,1.22514076,0.18531410,1.76905029,1.14212784,-0.20327453,436,2023,0.36404807,2022,-0.00854106,120150.03871323,0.00000000,0.78530434,0.00000000,0.31182216,0.08660498,,,0.31055870,0.09107826,,,0.37436571,0.21620737
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,3m+2,0.09383519,0.43238514,0.09213240,0.42841840,46506.58557883,28000.00000000,18506.58557883,0.66094948,0.29554618,0.26564295,1.26033203,0.22695752,1.82751902,1.18775230,-0.24882812,455,2023,0.50364845,2022,-0.00854106,155234.63417948,0.00000000,0.89545424,0.00000000,0.27670158,0.09275685,,,0.27709085,0.09615338,,,0.44312976,0.21014603
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,1w,0.02188931,0.33387117,0.02118744,0.33387117,38118.85193257,28000.00000000,10118.85193257,0.36138757,0.18145646,0.15720783,0.98837283,0.18735863,1.39652816,1.07245387,-0.16919745,277,2023,0.31184877,2025,0.00006988,631127.99594675,0.00000000,4.15833157,0.00000000,0.30160523,0.09922479,,,0.30135391,0.09683326,,,0.39519971,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2w,0.03598366,0.35159411,0.03512146,0.35159411,41519.84095881,28000.00000000,13519.84095881,0.48285146,0.21745624,0.20308095,1.12125517,0.19300720,1.62069265,1.19658490,-0.18173072,432,2023,0.31536985,2022,0.00468655,437313.41531784,0.00000000,2.81620188,0.00000000,0.29874422,0.09963961,,,0.29831797,0.09635336,,,0.40097175,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2w+1,0.03501183,0.27327789,0.03424659,0.27327789,38539.20729576,28000.00000000,10539.20729576,0.37640026,0.18614253,0.16303540,1.00414298,0.18862356,1.41691608,1.03355811,-0.18009875,280,2024,0.30046816,2025,-0.01278151,472140.67980448,0.00000000,3.06848453,0.00000000,0.30380530,0.09751012,,,0.30401382,0.09613377,,,0.39018732,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,,0.01755445,0.27327789,0.01687809,0.27327789,42817.94976935,28000.00000000,14817.94976935,0.52921249,0.22693196,0.21986914,1.06399631,0.21499009,1.49630376,1.09161201,-0.20788702,448,2023,0.35461628,2022,0.00468655,311508.01032347,0.00000000,2.04678084,0.00000000,0.29286772,0.09967730,,,0.29267106,0.09967302,,,0.41292092,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2m,0.10269755,0.35593885,0.10184990,0.35305970,40515.07827009,28000.00000000,12515.07827009,0.44696708,0.20745104,0.18982274,1.06934259,0.19495119,1.54161291,0.90809635,-0.22844607,474,2023,0.30602852,2022,0.00468655,124163.42570724,0.00000000,0.81401675,0.00000000,0.31192485,0.16145780,,,0.31251268,0.15601945,,,0.37322421,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2m+1,0.07825742,0.42511433,0.07704109,0.42285544,46758.19364822,28000.00000000,18758.19364822,0.66993549,0.27131811,0.26866830,1.11169198,0.24388632,1.57061882,1.25808090,-0.21566031,429,2023,0.35733343,2022,0.00468655,221242.09537253,0.00000000,1.37174196,0.00000000,0.27123774,0.08605842,,,0.26959303,0.09204595,,,0.45683895,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m,0.13091896,0.48336709,0.12908084,0.47913619,43448.58972702,28000.00000000,15448.58972702,0.55173535,0.23413926,0.22789206,0.96432236,0.25239423,1.35546964,1.02414520,-0.22861921,156,2024,0.37824308,2022,0.00468655,99901.33264153,0.00000000,0.62898268,0.00000000,0.26641725,0.08599174,,,0.26699232,0.09186183,,,0.46372140,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+1,0.10077101,0.33784084,0.09958240,0.33784084,41130.46572589,28000.00000000,13130.46572589,0.46894520,0.20167313,0.19797099,1.09169869,0.18480137,1.56831795,0.99671581,-0.20233765,436,2023,0.24866613,2022,0.00468655,120679.11473169,0.00000000,0.82403949,0.00000000,0.31850291,0.08642587,,,0.31739175,0.09094257,,,0.36113324,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+2,0.11289968,0.43187250,0.11146820,0.42747443,45020.27032090,28000.00000000,17020.27032090,0.60786680,0.26750621,0.24752613,1.16724591,0.22602584,1.68561970,1.07590841,-0.24863288,455,2023,0.39231570,2022,0.00468655,156728.88091852,0.00000000,0.93976397,0.00000000,0.28743342,0.09243446,,,0.28763632,0.09679763,,,0.42202400,0.00000000
TQQQ50/BTAL50 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00179886,0.03619521,0.00156638,0.03619521,51252.35537458,28000.00000000,23252.35537458,0.83044126,0.36621576,0.32083187,1.39679394,0.24608225,2.12706291,1.32927016,-0.27550138,220,2023,0.67144150,2022,-0.01611489,212281.67307028,0.00000000,1.10937376,0.00000000,0.49950423,0.46380479,,,,,,,0.49954970,0.47936507
50/50,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00079428,0.00220897,0.00054792,0.00141402,49239.86289450,28000.00000000,21239.86289450,0.75856653,0.34716965,0.29789732,1.37542301,0.23840745,2.04847135,1.26533744,-0.27436922,240,2023,0.69995231,2022,-0.01591409,91256.40441674,0.00000000,0.48329725,0.00000000,0.49966526,0.49858598,,,,,,,0.49954046,0.49900063
TQQQ50/BTAL50 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.02254254,0.08471674,0.02243960,0.08471674,50274.72713151,28000.00000000,22274.72713151,0.79552597,0.35938362,0.30977311,1.38442568,0.24446762,2.06345816,1.31045382,-0.27424363,234,2023,0.73174237,2022,-0.01591409,72537.38491905,0.00000000,0.38020556,0.00000000,0.48851685,0.41528326,,,,,,,0.50989571,0.44739360
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.02527957,0.50000000,0.02505175,0.50000000,45214.57520751,28000.00000000,17214.57520751,0.61480626,0.27358061,0.24991885,1.20933531,0.22121081,1.77457164,1.13023258,-0.24205691,280,2024,0.40570726,2022,0.01707457,172996.18694894,0.00000000,1.01400604,0.00000000,0.52298498,0.46402991,,,,,,,0.47600283,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.03270202,0.50000000,0.03250738,0.50000000,44378.18411607,28000.00000000,16378.18411607,0.58493515,0.26759034,0.23956582,1.18902950,0.22095708,1.73965518,1.07364366,-0.24923571,288,2023,0.40865369,2022,0.01707457,82713.78133052,0.00000000,0.48551167,0.00000000,0.53165811,0.49888383,,,,,,,0.46759561,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.07644194,0.50000000,0.07632631,0.50000000,41424.15836711,28000.00000000,13424.15836711,0.47943423,0.22034618,0.20182850,1.04892945,0.21229398,1.50841347,0.91305382,-0.24132880,296,2024,0.33813415,2022,0.01707457,55546.34730896,0.00000000,0.34769247,0.00000000,0.55439215,0.44049264,,,,,,,0.44373326,0.00000000
SPY benchmark,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.01378483,0.03109002,0.01378483,0.03109002,42352.13101855,28000.00000000,14352.13101855,0.51257611,0.22128781,0.21388784,1.39629436,0.15211885,2.09969770,1.19353402,-0.18540553,127,2023,0.25345329,2022,0.00627485,27994.95365024,0.00000000,0.18522391,0.00000000,,,,,,,0.98621517,0.96890998,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,1w,0.00888525,0.24631486,0.00800709,0.24631486,34164.45963136,28000.00000000,6164.45963136,0.22015927,0.12194584,0.10004510,0.73423047,0.17936480,0.99450475,0.59798920,-0.20392649,,2024,0.26952574,2026,-0.00757083,612019.65872723,0.00000000,4.36785827,0.00000000,0.43426943,0.14900576,,,0.14417396,0.04758305,,,0.41948354,0.08336227
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w,0.02399439,0.34691433,0.02303303,0.34691433,35948.54661184,28000.00000000,7948.54661184,0.28387666,0.14756965,0.12648345,0.84718027,0.18296950,1.17188722,0.86727948,-0.17015236,435,2024,0.29662216,2026,-0.00438782,407196.16613027,0.00000000,2.82661109,0.00000000,0.43651900,0.14892975,,,0.14477872,0.04780237,,,0.41630926,0.11097958
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w+1,0.01898528,0.24700978,0.01794230,0.24700978,33918.84982702,28000.00000000,5918.84982702,0.21138749,0.12813706,0.09632641,0.74730739,0.18500185,1.01445574,0.59372096,-0.21582035,,2024,0.32651287,2026,-0.03407338,458473.28554234,0.00000000,3.18615565,0.00000000,0.43017128,0.14595354,,,0.14291243,0.04718722,,,0.42449070,0.08329226
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,,0.00200386,0.00492586,0.00109973,0.00239841,38866.72669527,28000.00000000,10866.72669527,0.38809738,0.17817417,0.16772561,0.87691605,0.21396825,1.20644528,0.91626883,-0.19445621,448,2024,0.17160483,2026,0.02318770,290041.80332673,0.00000000,2.00748454,0.00000000,0.40872116,0.14954535,,,0.13565617,0.04970284,,,0.45361880,0.21335659
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m,0.08472412,0.35600188,0.08380306,0.35272321,39223.89758663,28000.00000000,11223.89758663,0.40085349,0.17906307,0.17261629,0.94974500,0.19399367,1.33325137,0.81850983,-0.21876716,474,2024,0.24867560,2025,0.08163457,122036.27673411,0.00000000,0.86055589,0.00000000,0.42979624,0.24259208,,,0.14305717,0.07681889,,,0.42445571,0.21017822
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,0.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m+1,0.07450091,0.42760856,0.07265720,0.42503319,40280.81697856,28000.00000000,12280.81697856,0.43860061,0.21037914,0.18690089,0.91906347,0.24008767,1.27902886,1.02817224,-0.20461469,,2024,0.26990708,2026,-0.02798093,202289.18764296,0.00000000,1.29836000,0.00000000,0.37909002,0.13007022,,,0.12599251,0.04553990,,,0.49219212,0.21327130
