label,kind,window,start,end,is_baseline,feasible,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.35000000,0.80000000,,0.00039997,0.00184879,0.00033935,0.00171969,107632.18612950,40000.00000000,67632.18612950,1.69080465,0.30230726,0.33066758,0.95991324,0.33394966,1.30626749,0.89038750,-0.33952325,,2017,0.83162735,2015,0.01627416,0.32615976,0.19868214,,,0.67344027,0.16060150
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,0.85000000,0.35000000,0.80000000,QQQ<SMA200,0.01425244,0.21679754,0.01419518,0.21679754,102331.84125300,40000.00000000,62331.84125300,1.55829603,0.27076509,0.31302649,0.89373378,0.32962162,1.21092933,0.79747826,-0.33952661,,2017,0.83165282,2015,-0.05758868,0.34003358,0.19834854,,,0.65955812,0.16065751
50/50,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,,,,,0.00042754,0.00196039,0.00037041,0.00190410,100237.62256050,40000.00000000,60237.62256050,1.50594056,0.28197294,0.30583343,1.04393089,0.27430694,1.45681755,0.74743728,-0.37725298,133,2019,0.60441034,2018,0.01078765,0.49963465,0.49809590,,,0.49993781,0.49981481
TQQQ60/BTAL40,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,,,,,0.00039367,0.00141256,0.00032280,0.00137707,112413.53344100,40000.00000000,72413.53344100,1.81033834,0.31931150,0.34593736,0.98736595,0.33982508,1.36945423,0.70733103,-0.45143148,134,2019,0.74289518,2018,-0.02632263,0.39968154,0.39862293,,,0.59992479,0.59982071
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,,,,,0.02130767,0.18890807,0.02125309,0.18890807,87339.99166350,40000.00000000,47339.99166350,1.18349979,0.23466482,0.25834818,0.94955362,0.25720094,1.30222298,0.62202583,-0.37725897,,2017,0.47781769,2016,0.02708167,0.52058654,0.49886641,,,0.47896492,0.31109193
SPY benchmark,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,,,,,0.00483626,0.01680719,0.00483626,0.01680719,52649.30600000,40000.00000000,12649.30600000,0.31623265,0.08579749,0.08925068,0.52846183,0.19018854,0.72140820,0.25265377,-0.33958522,,2019,0.28640389,2018,-0.06306470,,,0.99516374,0.98319281,,
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA70,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.25000000,0.60000000,,0.00045130,0.00205076,0.00038124,0.00196178,89784.60653450,39500.00000000,50284.60653450,1.27302801,0.26907805,0.26980615,1.09830922,0.24444134,1.49832576,1.04442475,-0.25763278,,2017,0.55559709,2018,0.05671776,0.50745069,0.39887334,,,0.49209801,0.14619717
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.25000000,0.60000000,QQQ<SMA200,0.01130127,0.25982394,0.01123705,0.25982394,86866.99669650,39500.00000000,47366.99669650,1.19916447,0.25165323,0.25854356,1.05322285,0.24097428,1.43060647,0.97690598,-0.25760230,,2017,0.55552186,2016,0.03097893,0.51826851,0.39858394,,,0.48123961,0.11549137
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA70,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.25000000,0.70000000,,0.00040866,0.00205076,0.00033758,0.00196178,94091.43437550,39500.00000000,54591.43437550,1.38206163,0.28570002,0.28585294,1.07594769,0.26708280,1.46534052,1.06105482,-0.26926038,427,2017,0.64657558,2018,0.03381150,0.46121391,0.29891535,,,0.53837743,0.14618876
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.25000000,0.70000000,QQQ<SMA200,0.01053199,0.25982394,0.01045812,0.25982394,91178.70142450,39500.00000000,51678.70142450,1.30832156,0.26927286,0.27507357,1.03619522,0.26416476,1.40674009,1.04521077,-0.25762541,,2017,0.64662386,2016,0.03552974,0.47134800,0.29836419,,,0.52823047,0.11549586
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA70,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.25000000,0.80000000,,0.00038416,0.00205076,0.00031273,0.00196178,96759.38712250,39500.00000000,57259.38712250,1.44960474,0.29833554,0.29547093,1.05828919,0.28573175,1.44069780,0.99756786,-0.29906290,451,2017,0.73248341,2018,0.01566599,0.42571088,0.19878385,,,0.57390497,0.14619151
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.25000000,0.80000000,QQQ<SMA200,0.01057081,0.25982394,0.01050470,0.25982394,93738.78227000,39500.00000000,54238.78227000,1.37313373,0.28183801,0.28456367,1.02055656,0.28299582,1.38552836,1.06086436,-0.26566828,445,2017,0.73246296,2016,0.04852015,0.43578491,0.19848281,,,0.56375368,0.11550052
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA70,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.30000000,0.60000000,,0.00045657,0.00179577,0.00039156,0.00166909,99163.35786400,39500.00000000,59663.35786400,1.51046476,0.29878861,0.30393911,1.12279617,0.26429136,1.53100827,1.12328986,-0.26599422,308,2017,0.58230726,2018,0.04873253,0.47455905,0.39833091,,,0.52498438,0.17540528
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.30000000,0.60000000,QQQ<SMA200,0.01391287,0.29388836,0.01383815,0.29388836,94559.63659550,39500.00000000,55059.63659550,1.39391485,0.27607854,0.28755808,1.07316554,0.25871084,1.45434581,1.08260454,-0.25501328,,2017,0.58227670,2016,0.03694540,0.48808541,0.39842167,,,0.51146758,0.14105249
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA70,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.30000000,0.70000000,,0.00043094,0.00138516,0.00035682,0.00123389,104494.77911950,39500.00000000,64994.77911950,1.64543745,0.31915679,0.32209341,1.09719688,0.29172222,1.49093620,1.08240924,-0.29485778,329,2017,0.68054304,2018,0.03130870,0.41893312,0.29876611,,,0.58063594,0.17543610
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.30000000,0.70000000,QQQ<SMA200,0.01317641,0.31091449,0.01311664,0.31091449,100712.93381000,39500.00000000,61212.93381000,1.54969453,0.29891308,0.30930235,1.05651535,0.28702662,1.42869218,1.11401618,-0.26832023,,2017,0.68048468,2016,0.04270399,0.43174289,0.29852537,,,0.56784051,0.14116611
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA70,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.30000000,0.80000000,,0.00042408,0.00158531,0.00035530,0.00149573,110081.80842300,39500.00000000,70581.80842300,1.78688123,0.33790524,0.34026638,1.08206681,0.31570235,1.46967424,1.04396908,-0.32367361,436,2017,0.77845745,2018,0.00661001,0.37081690,0.19850427,,,0.62875902,0.17544888
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.30000000,0.80000000,QQQ<SMA200,0.01282870,0.31091449,0.01277187,0.31091449,106169.89999400,39500.00000000,66669.89999400,1.68784557,0.31805416,0.32762966,1.04451549,0.31146135,1.41307147,1.16693066,-0.27255618,432,2017,0.77852858,2016,0.04796767,0.38327139,0.19888007,,,0.61630567,0.14116295
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA70,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.35000000,0.60000000,,0.00044678,0.00228839,0.00038173,0.00214071,105193.56181000,39500.00000000,65693.56181000,1.66312815,0.31385566,0.32441227,1.12208315,0.27812096,1.53063646,1.07103275,-0.29304021,138,2017,0.60012760,2018,0.02794684,0.45369363,0.39859973,,,0.54585959,0.20469733
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.35000000,0.60000000,QQQ<SMA200,0.01448223,0.24214689,0.01441924,0.24214689,100437.16627350,39500.00000000,60937.16627350,1.54271307,0.29299905,0.30835322,1.08461264,0.27122207,1.47147087,0.99997932,-0.29300511,140,2017,0.60016331,2016,0.04213301,0.46783434,0.39892357,,,0.53175202,0.16757837
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA70,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.35000000,0.70000000,,0.00042411,0.00228839,0.00035116,0.00214071,115089.99606800,39500.00000000,75589.99606800,1.91367079,0.34861310,0.35588354,1.11702871,0.31185214,1.51828040,1.08771031,-0.32050179,317,2017,0.70884088,2018,0.02129907,0.38708534,0.29874580,,,0.61249055,0.20462880
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.35000000,0.70000000,QQQ<SMA200,0.01554385,0.34214689,0.01549169,0.34214689,109760.62693750,39500.00000000,70260.62693750,1.77875005,0.32419804,0.33924379,1.07487374,0.30516242,1.45184341,1.08423228,-0.29901161,140,2017,0.70887303,2016,0.04802280,0.40223913,0.29831183,,,0.59734386,0.16774156
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA70,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.35000000,0.80000000,,0.00042494,0.00228839,0.00034905,0.00214071,120640.23880250,39500.00000000,81140.23880250,2.05418326,0.36765178,0.37251344,1.08997283,0.34156465,1.47736297,1.05576789,-0.34823164,432,2017,0.81374800,2018,0.00288736,0.33049027,0.19878679,,,0.66908479,0.20465847
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.70000000,0.35000000,0.80000000,QQQ<SMA200,0.01502674,0.36201070,0.01496339,0.36201070,115971.79487450,39500.00000000,76471.79487450,1.93599481,0.34489951,0.35857167,1.05310136,0.33570834,1.42005254,1.15365429,-0.29896262,138,2017,0.81368456,2016,0.05318130,0.34520936,0.19886481,,,0.65441422,0.16775895
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.25000000,0.60000000,,0.00050389,0.00202845,0.00042976,0.00194787,89351.45717300,39500.00000000,49851.45717300,1.26206221,0.26633081,0.26815480,1.09188852,0.24373076,1.48914291,1.06770090,-0.24944328,,2017,0.55746017,2018,0.06202916,0.50809195,0.39858666,,,0.49140416,0.13514668
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.25000000,0.60000000,QQQ<SMA200,0.01043222,0.22795950,0.01036129,0.22795950,87137.79078200,39500.00000000,47637.79078200,1.20602002,0.25197812,0.25960289,1.05504528,0.24074831,1.43403457,1.01018705,-0.24943709,,2017,0.55744651,2016,0.02746113,0.51815974,0.39847666,,,0.48137517,0.11882045
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.25000000,0.70000000,,0.00042837,0.00202845,0.00036528,0.00194787,92696.65768700,39500.00000000,53196.65768700,1.34675083,0.28050989,0.28072855,1.06449542,0.26583372,1.44945533,1.05621144,-0.26558118,430,2017,0.64888450,2018,0.03945086,0.46305877,0.29869199,,,0.53651286,0.13516996
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.25000000,0.70000000,QQQ<SMA200,0.00974857,0.22795950,0.00967972,0.22795950,90549.28385400,39500.00000000,51049.28385400,1.29238693,0.26722056,0.27270428,1.03236226,0.26336401,1.40236152,1.07128194,-0.24944000,,2017,0.64884143,2016,0.03419555,0.47230867,0.29838536,,,0.52719882,0.11879703
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.25000000,0.80000000,,0.00042410,0.00202845,0.00036142,0.00194787,95755.99884100,39500.00000000,56255.99884100,1.42420250,0.29575103,0.29188148,1.05703282,0.28359597,1.43970463,1.00066333,-0.29555498,453,2017,0.74364958,2018,0.02135046,0.42875904,0.19860394,,,0.57081685,0.13513772
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.25000000,0.80000000,QQQ<SMA200,0.00969580,0.22795950,0.00963203,0.22795950,93505.92515200,39500.00000000,54005.92515200,1.36723861,0.28236319,0.28371002,1.02647865,0.28127423,1.39520794,1.06284885,-0.26566637,452,2017,0.74356658,2016,0.05470737,0.43804886,0.19878265,,,0.56151133,0.11885557
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.30000000,0.60000000,,0.00048626,0.00203821,0.00041565,0.00188386,98794.34563500,39500.00000000,59294.34563500,1.50112267,0.29666943,0.30265106,1.11883177,0.26360982,1.52412340,1.13482105,-0.26142398,307,2017,0.58412275,2018,0.05607175,0.47565990,0.39844743,,,0.52385383,0.16217472
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.30000000,0.60000000,QQQ<SMA200,0.01322260,0.27280525,0.01316499,0.27280525,94900.51109900,39500.00000000,55400.51109900,1.40254458,0.27649858,0.28879482,1.07466128,0.25864389,1.45592272,1.06344980,-0.26000153,139,2017,0.58407536,2016,0.03252754,0.48849808,0.39878611,,,0.51104792,0.14517238
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.30000000,0.70000000,,0.00050531,0.00203821,0.00043383,0.00188386,103871.94502750,39500.00000000,64371.94502750,1.62966949,0.31579390,0.32001510,1.09093680,0.29080581,1.48172354,1.08711063,-0.29048921,329,2017,0.68261848,2018,0.03771909,0.41979082,0.29833824,,,0.57970386,0.16224405
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.30000000,0.70000000,QQQ<SMA200,0.01219172,0.27280525,0.01211939,0.27280525,101058.29775150,39500.00000000,61558.29775150,1.55843792,0.29920767,0.31048780,1.05793781,0.28678295,1.43130881,1.15088598,-0.25998029,138,2017,0.68258550,2016,0.03829878,0.43166180,0.29891076,,,0.56790327,0.14524539
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.30000000,0.80000000,,0.00043773,0.00203821,0.00037148,0.00188386,108399.62321550,39500.00000000,68899.62321550,1.74429426,0.33191814,0.33488134,1.07032565,0.31465923,1.45281023,1.03899689,-0.31946019,440,2017,0.78143367,2018,0.01288808,0.37259076,0.19880658,,,0.62697151,0.16220391
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.30000000,0.80000000,QQQ<SMA200,0.01190792,0.27280525,0.01184462,0.27280525,105523.32836650,39500.00000000,66023.32836650,1.67147667,0.31567836,0.32550189,1.03974801,0.31101123,1.40678018,1.16135107,-0.27181992,436,2017,0.78133011,2016,0.04348940,0.38411815,0.19874305,,,0.61544324,0.14531955
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.35000000,0.60000000,,0.00047932,0.00154646,0.00040589,0.00149950,104982.02140200,39500.00000000,65482.02140200,1.65777269,0.31249389,0.32371172,1.11945158,0.27775651,1.52705554,1.05449867,-0.29634356,140,2017,0.60011810,2018,0.03303960,0.45403622,0.39850050,,,0.54548446,0.18922744
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.35000000,0.60000000,QQQ<SMA200,0.01401284,0.24103658,0.01394799,0.24103658,100935.94274450,39500.00000000,61435.94274450,1.55534032,0.29344258,0.31006823,1.08493667,0.27153510,1.47244203,0.99025564,-0.29633013,140,2017,0.60019771,2016,0.03689000,0.46775776,0.39891742,,,0.53183103,0.17262441
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.35000000,0.70000000,,0.00044268,0.00169842,0.00037032,0.00157084,114580.81260050,39500.00000000,75080.81260050,1.90078007,0.34606980,0.35432313,1.11308487,0.31103879,1.51122710,1.09711334,-0.31543669,315,2017,0.71100910,2018,0.02981904,0.38837152,0.29842916,,,0.61118580,0.18928143
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.35000000,0.70000000,QQQ<SMA200,0.01469940,0.31743087,0.01464373,0.31743087,110212.08685300,39500.00000000,70712.08685300,1.79017941,0.32466806,0.34068042,1.07623873,0.30509001,1.45310823,1.05712394,-0.30712393,140,2017,0.71098260,2016,0.04268500,0.40276714,0.29842016,,,0.59684211,0.17270770
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.35000000,0.80000000,,0.00042553,0.00159663,0.00036201,0.00152586,120029.21154900,39500.00000000,80529.21154900,2.03871422,0.36421151,0.37071567,1.08565802,0.34014741,1.47069484,1.06085405,-0.34331915,432,2017,0.81634519,2018,0.01036463,0.33177270,0.19847414,,,0.66780177,0.18926737
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.75000000,0.35000000,0.80000000,QQQ<SMA200,0.01382639,0.31743087,0.01377620,0.31743087,116651.39938050,39500.00000000,77151.39938050,1.95319998,0.34580931,0.36063129,1.05629525,0.33514338,1.42499802,1.12583475,-0.30715814,140,2017,0.81629876,2016,0.04789956,0.34530967,0.19859990,,,0.65431506,0.17282170
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.60000000,,0.00043244,0.00192751,0.00036405,0.00186936,88438.48706350,39500.00000000,48938.48706350,1.23894904,0.26256003,0.26465080,1.08186522,0.24308011,1.47548400,1.09484232,-0.23981538,,2017,0.56101861,2018,0.06951653,0.50892396,0.39871879,,,0.49064360,0.12422034
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.60000000,QQQ<SMA200,0.00946473,0.19444007,0.00939789,0.19444007,86966.39173450,39500.00000000,47466.39173450,1.20168080,0.25137897,0.25893273,1.05362596,0.24057298,1.43343982,1.04823665,-0.23981128,,2017,0.56100033,2016,0.02560929,0.51802792,0.39863653,,,0.48154401,0.12428262
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.70000000,,0.00045017,0.00192751,0.00037512,0.00186936,91051.16037000,39500.00000000,51551.16037000,1.30509267,0.27557892,0.27459464,1.05460417,0.26426106,1.43642031,1.05104918,-0.26219412,430,2017,0.65301218,2018,0.04705624,0.46600289,0.29867369,,,0.53354694,0.12424339
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.70000000,QQQ<SMA200,0.00873374,0.19444007,0.00867147,0.19444007,89686.02283100,39500.00000000,50186.02283100,1.27053222,0.26549095,0.26943093,1.03051977,0.26220148,1.40133882,1.10732154,-0.23975958,,2017,0.65300108,2016,0.03969773,0.47447472,0.29920994,,,0.52514352,0.12423209
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.80000000,,0.00043364,0.00192751,0.00036338,0.00186936,93520.12138700,39500.00000000,54020.12138700,1.36759801,0.28928770,0.28376211,1.04405773,0.28184271,1.42194368,0.98961079,-0.29232472,469,2017,0.74850141,2018,0.02881696,0.43293048,0.19872704,,,0.56663588,0.12428364
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.25000000,0.80000000,QQQ<SMA200,0.00877757,0.19444007,0.00870805,0.19444007,92088.86456700,39500.00000000,52588.86456700,1.33136366,0.27914611,0.27847418,1.02103115,0.27993419,1.38862057,1.05061923,-0.26569675,453,2017,0.74856035,2016,0.06132529,0.44129588,0.19896122,,,0.55826891,0.12429288
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.60000000,,0.00046523,0.00210197,0.00039440,0.00198520,98134.05328050,39500.00000000,58634.05328050,1.48440641,0.29357663,0.30033568,1.11142788,0.26309969,1.51203290,1.08150464,-0.27145203,140,2017,0.58817388,2018,0.06512586,0.47666548,0.39881190,,,0.52286929,0.14908718
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.01204698,0.23249687,0.01198570,0.23249687,95195.98377200,39500.00000000,55695.98377200,1.41002491,0.27722652,0.28986367,1.07608873,0.25889441,1.45767363,1.02116599,-0.27148037,140,2017,0.58815421,2016,0.03010667,0.48829164,0.39859917,,,0.51123083,0.14911383
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.70000000,,0.00046173,0.00210197,0.00038984,0.00198520,103210.31484850,39500.00000000,63710.31484850,1.61291936,0.31273339,0.31779531,1.08646727,0.28949921,1.47581833,1.09157360,-0.28649776,320,2017,0.68713279,2018,0.04660399,0.42090094,0.29865366,,,0.57863734,0.14911331
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.70000000,QQQ<SMA200,0.01114158,0.23249687,0.01107227,0.23249687,101305.33526050,39500.00000000,61805.33526050,1.56469203,0.29974097,0.31133356,1.06117311,0.28610073,1.43716813,1.10429157,-0.27143282,140,2017,0.68712370,2016,0.03580510,0.43159350,0.29871377,,,0.56792120,0.14909930
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.80000000,,0.00044960,0.00210197,0.00038283,0.00198520,105890.29063950,39500.00000000,66390.29063950,1.68076685,0.32439530,0.32671091,1.05469305,0.31363469,1.43114261,1.02776163,-0.31563281,443,2017,0.78658137,2018,0.02156095,0.37459877,0.19849542,,,0.62495163,0.14909341
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.01094225,0.23249687,0.01087473,0.23249687,103946.07374700,39500.00000000,64446.07374700,1.63154617,0.31159541,0.32026303,1.03082231,0.31053239,1.39524939,1.14572625,-0.27196323,440,2017,0.78656109,2016,0.04285252,0.38512405,0.19868988,,,0.61441584,0.14915082
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.35000000,0.60000000,,0.00045438,0.00184522,0.00038453,0.00179342,105088.31285500,39500.00000000,65588.31285500,1.66046362,0.31249912,0.32406388,1.12149625,0.27708811,1.53004607,1.03435275,-0.30212045,141,2017,0.60017815,2018,0.04294474,0.45515659,0.39820658,,,0.54438902,0.17400887
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,0.80000000,0.35000000,0.60000000,QQQ<SMA200,0.01360640,0.23992864,0.01353758,0.23992864,101482.57341350,39500.00000000,61982.57341350,1.56917907,0.29454717,0.31193924,1.08842114,0.27142266,1.47762306,0.97487850,-0.30213731,141,2017,0.60012711,2016,0.03397724,0.46836296,0.39888893,,,0.53117772,0.17399444
