label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.04225442,0.23495072,0.04178313,0.23495763,45853.54379160,28000.00000000,17853.54379160,0.63762656,0.23466771,0.25761323,1.28450768,0.17682210,1.87591098,1.70397918,-0.13771748,81,2023,0.31861924,2022,-0.05898821,210527.21718558,80.52557604,1.51201618,0.00287591,0.49737817,0.17032595,,,0.16532003,0.05592057,,,0.33592496,0.03832026
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00856791,0.26745128,0.00800561,0.26746294,46586.02957883,28000.00000000,18586.02957883,0.66378677,0.25215008,0.26647264,1.26309130,0.19343260,1.83827739,1.81599069,-0.13884987,354,2021,0.24652775,2022,0.05374500,224285.18592341,85.88149313,1.56052886,0.00306720,0.52649469,0.17023989,,,0.17500886,0.05676914,,,0.29704374,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00157535,0.00459776,0.00090839,0.00256041,47360.11109532,28000.00000000,19360.11109532,0.69143254,0.24290109,0.27572654,1.31331164,0.17820094,1.94925019,1.34593729,-0.18046984,553,2023,0.46432763,2022,-0.15248017,232030.59219573,76.35933282,1.67196966,0.00272712,0.46642755,0.17009137,0.15503788,0.05607048,,,,,0.37691805,0.13855441
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.03956585,0.23506378,0.03918954,0.23506843,47021.21291393,28000.00000000,19021.21291393,0.67932903,0.24431780,0.27168865,1.31934782,0.17826549,1.94342785,1.72928636,-0.14128244,552,2023,0.33950301,2022,-0.07047045,218775.86953949,73.06364574,1.56761336,0.00260942,0.49538462,0.17030014,0.16478590,0.05651482,,,,,0.33846659,0.03820947
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0,0.04376805,0.28823980,0.04329544,0.28824661,42987.09282211,28000.00000000,14987.09282211,0.53525332,0.19120953,0.22192626,1.09358033,0.17441872,1.59194923,1.00937533,-0.18943353,752,2023,0.25826304,2022,-0.13179878,202367.18707445,67.95586194,1.55484155,0.00242700,0.49840010,0.17011004,0.16563855,0.05647117,,,,,0.33437574,0.05370649
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0 off0,0.00148017,0.00459776,0.00088446,0.00256041,43492.67334722,28000.00000000,15492.67334722,0.55330976,0.20038882,0.22834331,1.05165923,0.19171169,1.52387844,1.06514436,-0.18813301,725,2021,0.24854464,2022,-0.07754239,222516.39244184,74.61419950,1.68397403,0.00266479,0.52111273,0.16983655,0.17325638,0.05658312,,,,,0.30410694,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.05377929,0.30748653,0.05342031,0.30749303,44417.03413882,28000.00000000,16417.03413882,0.58632265,0.21439299,0.23993728,1.19672801,0.17574501,1.74675866,1.51879316,-0.14116010,606,2021,0.24854464,2022,-0.07047045,205512.99280057,69.23524941,1.52645468,0.00247269,0.50607303,0.17024536,0.16832428,0.05610793,,,,,0.32425138,0.03820947
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.04221851,0.23506378,0.04185030,0.23506843,46110.41815592,28000.00000000,18110.41815592,0.64680065,0.23401078,0.26073168,1.28246289,0.17666306,1.88093736,1.66368739,-0.14065790,560,2023,0.30658781,2022,-0.07047045,209722.93143676,70.24258520,1.52131536,0.00250866,0.49737199,0.16986487,0.16541741,0.05618247,,,,,0.33580929,0.03820947
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00852570,0.26745385,0.00807146,0.26746294,46669.80975126,28000.00000000,18669.80975126,0.66677892,0.24948628,0.26747953,1.26376975,0.19131034,1.84710516,1.77370964,-0.14065790,171,2021,0.24854464,2022,0.04036427,222120.15459465,74.73024295,1.56516555,0.00266894,0.52663701,0.16995582,0.17508468,0.05621255,,,,,0.29693428,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,,0.00167048,0.00409809,0.00089753,0.00237072,47045.66464798,28000.00000000,19045.66464798,0.68020231,0.24725903,0.27198069,1.27930390,0.18693616,1.87825114,1.47252820,-0.16791463,543,2023,0.49686352,2022,-0.13072300,236607.03830637,88.77111090,1.66740425,0.00317040,0.31080942,0.11322511,,,0.31053479,0.11300984,,,0.37693810,0.13813500
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200,0.04050051,0.23546276,0.03996791,0.23546996,46861.29680794,28000.00000000,18861.29680794,0.67361774,0.25089291,0.26977599,1.29746738,0.18651736,1.88046067,1.66660260,-0.15054153,524,2023,0.37313755,2022,-0.04407304,224086.74906761,85.69181601,1.56454107,0.00306042,0.33052878,0.11314735,,,0.33027059,0.11348582,,,0.33768858,0.03780794
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0,0.04380093,0.28721458,0.04322199,0.28722183,42760.38851164,28000.00000000,14760.38851164,0.52715673,0.19661188,0.21903105,1.07817994,0.18246481,1.54128855,1.11089242,-0.17698553,725,2023,0.29262808,2022,-0.11127142,206557.56617386,79.04609154,1.55006862,0.00282307,0.33195426,0.11333242,,,0.33181004,0.11261537,,,0.33451368,0.05543119
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0 off0,0.00163098,0.00409809,0.00089899,0.00237072,43349.02199939,28000.00000000,15349.02199939,0.54817936,0.20721596,0.22652555,1.05656609,0.19724497,1.50439089,1.31325672,-0.15778786,602,2023,0.24529266,2022,-0.05261059,227862.73784973,87.12844061,1.68005490,0.00311173,0.34716694,0.11344936,,,0.34700216,0.11286193,,,0.30414973,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.05467497,0.30877166,0.05422641,0.30877840,44283.81531761,28000.00000000,16283.81531761,0.58156483,0.22124463,0.23827720,1.18561252,0.18331178,1.69892731,1.46965842,-0.15054153,570,2023,0.27765109,2022,-0.04407304,210365.32193872,80.74519204,1.52200307,0.00288376,0.33767553,0.11322675,,,0.33742708,0.11312184,,,0.32344307,0.03780794
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.04312309,0.23546276,0.04263580,0.23546996,45940.64411660,28000.00000000,17940.64411660,0.64073729,0.24043979,0.25867204,1.26166627,0.18489791,1.82037571,1.59716579,-0.15054153,545,2023,0.33905250,2022,-0.04407304,214061.47246911,81.96730464,1.51334577,0.00292740,0.33186374,0.11332465,,,0.33163309,0.11321965,,,0.33503533,0.03780794
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00865495,0.26745390,0.00808963,0.26746294,46577.74872656,28000.00000000,18577.74872656,0.66349103,0.25667644,0.26637304,1.26529383,0.19643118,1.81715148,1.70502081,-0.15054153,159,2023,0.24513096,2022,0.06875790,227560.43535420,87.29068816,1.56029870,0.00311752,0.35093591,0.11334448,,,0.35062677,0.11335103,,,0.29696692,0.00000000
50/50,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00111389,0.00321693,0.00081019,0.00229827,45738.21451787,28000.00000000,17738.21451787,0.63350766,0.18460877,0.25620903,0.74653938,0.28034497,1.07144921,0.41271883,-0.44729913,752,2023,0.69906779,2022,-0.42484210,77248.91197345,29.23815044,0.62080402,0.00104422,0.49948983,0.49857540,,,,,,,0.49937409,0.49770173
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.09329671,0.40484730,0.09311067,0.40485554,48319.32223696,28000.00000000,20319.32223696,0.72569008,0.23098554,0.28704355,1.14226479,0.20000492,1.71011089,0.75713731,-0.30507748,680,2023,0.46316941,2022,-0.25060475,74399.42673963,29.76371495,0.56116786,0.00106299,0.59208368,0.49857540,,,,,,,0.40699396,0.09514446
SPY benchmark,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01305644,0.03356229,0.01305829,0.03356354,36798.47644478,28000.00000000,8798.47644478,0.31423130,0.10958263,0.13853035,0.69665576,0.17059980,1.00066295,0.45487298,-0.24090819,709,2023,0.25564345,2022,-0.17936457,27684.44040194,1.93791083,0.22648326,0.00006921,,,,,,,0.98694171,0.96643646,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,,0.00181126,0.00466594,0.00103588,0.00228665,40899.00752245,28000.00000000,12899.00752245,0.46067884,0.15706252,0.19498912,0.87546468,0.18713274,1.22910221,0.95892149,-0.16379080,,2023,0.47534726,2022,-0.14159765,254678.95439220,96.41076564,1.85519701,0.00344324,0.47918728,0.17033290,,,0.15904160,0.05644832,,,0.35990870,0.13854390
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200,0.04092438,0.23932664,0.04051504,0.23933626,40589.27848505,28000.00000000,12589.27848505,0.44961709,0.15946532,0.19088031,0.87817856,0.18942490,1.22310001,0.97338028,-0.16382633,,2023,0.34756325,2022,-0.05423403,245819.80690349,94.49704542,1.78859527,0.00337489,0.50917134,0.16976586,,,0.16910254,0.05583821,,,0.32006296,0.03394163
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ:MOMM1-3-6-12U<=0,0.04503579,0.29474074,0.04457598,0.29475031,37694.40405074,28000.00000000,9694.40405074,0.34622872,0.10999830,0.15132761,0.65624064,0.18583374,0.90227066,0.61496211,-0.17887005,685,2023,0.26985307,2022,-0.11941252,227274.47223305,87.50802982,1.78182193,0.00312529,0.51210732,0.17026394,,,0.17012044,0.05614267,,,0.31602125,0.04938167
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ:MOMM1-3-6-12U<=0 off0,0.00156999,0.00369505,0.00102726,0.00221721,38100.51313090,28000.00000000,10100.51313090,0.36073261,0.11980897,0.15700700,0.66037325,0.20313910,0.91271777,0.68258867,-0.17552147,566,2023,0.22858180,2022,-0.06544748,242419.07106989,93.16356646,1.87174957,0.00332727,0.53386615,0.16959682,,,0.17739261,0.05663051,,,0.28711639,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.05550187,0.31361749,0.05511202,0.31362664,38719.44845487,28000.00000000,10719.44845487,0.38283744,0.13285913,0.16557831,0.76022757,0.18778840,1.04937514,0.81196791,-0.16362608,,2023,0.25704805,2022,-0.05423403,232200.61018097,89.57582763,1.76027301,0.00319914,0.52010735,0.17000179,,,0.17268611,0.05671322,,,0.30547344,0.03394163
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.04363036,0.23932664,0.04321821,0.23933626,39930.31215153,28000.00000000,11930.31215153,0.42608258,0.15019231,0.18206212,0.84061890,0.18798922,1.16550885,0.91676491,-0.16382860,,2023,0.31537145,2022,-0.05423403,237066.43846781,91.23496558,1.74967725,0.00325839,0.51116656,0.17028144,,,0.16974349,0.05580626,,,0.31742171,0.03394163
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00871462,0.26744996,0.00816706,0.26746294,40268.64775635,28000.00000000,12268.64775635,0.43816599,0.16566690,0.18660279,0.85853171,0.20313403,1.19608709,1.01208263,-0.16368910,,2023,0.22843412,2021,0.02437291,246830.58450391,95.09051364,1.78139997,0.00339609,0.53934343,0.17000730,,,0.17918871,0.05638167,,,0.27987859,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00172242,0.00566961,0.00094632,0.00312555,40911.53474569,28000.00000000,12911.53474569,0.46112624,0.15431256,0.19515482,0.85589689,0.18905103,1.19898418,0.87337305,-0.17668574,512,2023,0.46397047,2022,-0.15230125,254766.01962911,84.66378089,1.86591826,0.00302371,0.47923300,0.17017507,0.15925802,0.05651669,,,,,0.35974161,0.13802608
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.04114125,0.23968615,0.04073958,0.23969312,40639.21499055,28000.00000000,12639.21499055,0.45140054,0.15732160,0.19154429,0.86747600,0.18968257,1.20803842,0.93543237,-0.16818063,,2023,0.33653273,2022,-0.06445245,245956.07408714,82.78566604,1.79804412,0.00295663,0.50935136,0.17016577,0.16921726,0.05604845,,,,,0.31978643,0.03358477
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0,0.04491293,0.29422269,0.04438651,0.29423136,37609.32871883,28000.00000000,9609.32871883,0.34319031,0.10573418,0.15013219,0.63557365,0.18579937,0.87441668,0.56656503,-0.18662320,712,2023,0.25451172,2022,-0.13020093,226759.50557690,76.66607029,1.79158013,0.00273807,0.51204373,0.16962418,0.17023457,0.05635904,,,,,0.31609256,0.04966733
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0 off0,0.00157930,0.00566961,0.00096114,0.00312555,37967.73390929,28000.00000000,9967.73390929,0.35599050,0.11468222,0.15515499,0.64053021,0.20183896,0.88560867,0.62033943,-0.18487011,685,2023,0.21181967,2022,-0.07789014,241390.11277784,81.50502427,1.88090256,0.00291089,0.53389618,0.17005986,0.17741588,0.05675369,,,,,0.28706041,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.05562678,0.31394099,0.05527845,0.31394926,38627.48011313,28000.00000000,10627.48011313,0.37955286,0.12869388,0.16431105,0.74161761,0.18743558,1.02357606,0.76458580,-0.16831843,,2023,0.24031397,2022,-0.06445245,231908.07975928,78.58000183,1.77161563,0.00280643,0.52036960,0.17025836,0.17281433,0.05656069,,,,,0.30521743,0.03358477
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.04374231,0.23968615,0.04336529,0.23969312,39951.62667928,28000.00000000,11951.62667928,0.42684381,0.14765976,0.18234900,0.82823878,0.18817700,1.14833481,0.87741224,-0.16829006,,2023,0.30371199,2022,-0.06445245,237628.23419144,80.16794657,1.76304776,0.00286314,0.51139841,0.17002681,0.16991136,0.05623603,,,,,0.31712245,0.03358477
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00858555,0.26745018,0.00813483,0.26746294,40110.61639148,28000.00000000,12110.61639148,0.43252201,0.16041445,0.18448539,0.84148933,0.20146695,1.17184844,0.95408343,-0.16813461,,2023,0.21172808,2021,0.02709413,246027.57828596,83.27287504,1.79248091,0.00297403,0.53945491,0.16996314,0.17933582,0.05597778,,,,,0.27978482,0.00000000
