label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EWJ.avg,exposure.EWJ.min,exposure.GLD.avg,exposure.GLD.min,exposure.HYG.avg,exposure.HYG.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VGK.avg,exposure.VGK.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2008-08-01,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00282420,0.01176237,0.00142483,0.00626947,186359.22207211,96000.00000000,90359.22207211,0.94124190,0.07499931,0.07906342,0.73238965,0.10660426,1.02761730,0.46115061,-0.16263516,448,2020,0.17424849,2015,-0.01777878,8202176.35199014,1144.61368192,3.60340065,0.01192306,0.03456195,0.00000000,0.17518953,0.00000000,0.08665684,0.00000000,0.02194064,0.00000000,0.02412219,0.00000000,0.01152389,0.00000000,0.09598097,0.00000000,0.04372071,0.00000000,0.07728032,0.00000000,0.07022761,0.00000000,0.05391111,0.00000000,0.05187184,0.00000000,0.11517265,0.00000000,0.04038391,0.00000000,0.04498455,0.00000000,0.04960089,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2008-08-01,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00298751,0.01188529,0.00137422,0.00626947,183194.13226194,96000.00000000,87194.13226194,0.90827221,0.08210749,0.07710494,0.85665565,0.09778566,1.21903222,0.65953102,-0.12449375,121,2020,0.16338730,2015,-0.02893133,10911797.88130634,1517.06662687,4.52739302,0.01580278,0.03264651,0.00000000,0.15979060,0.00000000,0.09147037,0.00000000,0.02211571,0.00000000,0.03052740,0.00000000,0.02880609,0.00000000,0.09413481,0.00000000,0.04027091,0.00000000,0.09126299,0.00000000,0.05942435,0.00000000,0.05163762,0.00000000,0.06148085,0.00000000,0.11615278,0.00000000,0.03651148,0.00000000,0.04323601,0.00000000,0.03748868,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2008-08-01,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.00313804,0.01176237,0.00152790,0.00626947,187875.56771952,96000.00000000,91875.56771952,0.95703716,0.07734812,0.07998878,0.77791088,0.10264193,1.09375603,0.51571869,-0.14998122,398,2020,0.17590862,2015,-0.01244170,8138372.50769320,1127.77277851,3.53068362,0.01174763,0.03458344,0.00000000,0.17518374,0.00000000,0.08569165,0.00000000,0.02595580,0.00000000,0.02574302,0.00000000,0.01823035,0.00000000,0.09598146,0.00000000,0.04884965,0.00000000,0.07785292,0.00000000,0.06325863,0.00000000,0.05537418,0.00000000,0.05188016,0.00000000,0.11329491,0.00000000,0.03748145,0.00000000,0.04419648,0.00000000,0.04325999,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2008-08-01,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.00334617,0.01222519,0.00147178,0.00626947,183779.85514407,96000.00000000,87779.85514407,0.91437349,0.08082671,0.07747017,0.85917587,0.09590696,1.22451732,0.65006549,-0.12433626,119,2020,0.16300573,2015,-0.02897310,10537261.81451892,1476.24417137,4.41539104,0.01537754,0.03265587,0.00000000,0.15978763,0.00000000,0.09463481,0.00000000,0.02635704,0.00000000,0.02853321,0.00000000,0.03536653,0.00000000,0.09410460,0.00000000,0.04020501,0.00000000,0.09712801,0.00000000,0.05262177,0.00000000,0.05070014,0.00000000,0.06147257,0.00000000,0.11678442,0.00000000,0.03211266,0.00000000,0.03870709,0.00000000,0.03542845,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),fit,fit,2008-08-01,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.00329798,0.01208816,0.00148250,0.00626947,185896.74142348,96000.00000000,89896.74142348,0.93642439,0.07507052,0.07877954,0.77227644,0.10034617,1.08510548,0.52135066,-0.14399238,185,2020,0.15802616,2015,-0.01624217,7795737.57586491,1087.46768005,3.44025781,0.01132779,0.03456598,0.00000000,0.17518800,0.00000000,0.08913837,0.00000000,0.02965538,0.00000000,0.02449358,0.00000000,0.02632121,0.00000000,0.09597866,0.00000000,0.04512393,0.00000000,0.08727407,0.00000000,0.05498356,0.00000000,0.05320918,0.00000000,0.05187306,0.00000000,0.11352611,0.00000000,0.03544605,0.00000000,0.03950567,0.00000000,0.04037628,0.00000000
EW-12,fit,fit,2008-08-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00850269,0.03359513,0.00216999,0.00828532,152670.47201213,96000.00000000,56670.47201213,0.59031742,0.05405126,0.05604100,0.43897377,0.14353246,0.61247702,0.14502890,-0.37269300,588,2009,0.24245434,2008,-0.22277463,351468.49720442,53.12012699,0.15575704,0.00055333,,,,,0.08308821,0.08058020,0.08294847,0.08033975,0.08194765,0.07595711,0.08286407,0.08080046,,,0.08241537,0.07864276,0.08245255,0.07778790,0.08253791,0.08106165,0.08185582,0.07504802,,,0.08246418,0.07742104,0.08295922,0.08108412,0.08296104,0.08102350,0.08300026,0.08099006
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),fit,fit,2008-08-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00118897,0.00577868,0.00121004,0.00578100,260909.61329191,96000.00000000,164909.61329191,1.71780847,0.10682673,0.11694120,0.89099508,0.12246838,1.24518998,0.53656182,-0.19909492,690,2021,0.28440292,2011,-0.00690719,7243865.91902269,626.78761764,2.65015045,0.00652904,,,0.18486489,0.00000000,,,,,,,,,0.17894525,0.00000000,,,,,,,0.63497983,0.00000000,,,,,,,,,,
SPY benchmark,fit,fit,2008-08-01,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00130421,0.00889012,0.00130478,0.00889171,247061.64983602,96000.00000000,151061.64983602,1.57355885,0.09838770,0.11087006,0.55725352,0.20710070,0.78184460,0.20888222,-0.47101999,858,2013,0.31890063,2008,-0.27440154,95996.56474238,6.71975953,0.03060153,0.00007000,,,,,,,,,,,,,,,,,,,,,0.99869522,0.99110829,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.01745881,0.06030283,0.00894109,0.02985697,35041.08179532,31500.00000000,3541.08179532,0.11241530,0.03545379,0.04485121,0.38517583,0.10538147,0.52646905,0.31909013,-0.11110903,,2025,0.06278021,2024,-0.01601575,1052226.35409775,140.27255277,6.70766328,0.00445310,0.02261490,0.00000000,0.29440042,0.00000000,0.04687051,0.00000000,0.07211734,0.00000000,0.09663892,0.00000000,0.00452779,0.00000000,0.01504687,0.00000000,0.06231552,0.00000000,0.03758701,0.00000000,0.09540953,0.00000000,0.06796631,0.00000000,0.02266284,0.00000000,0.00000000,0.00000000,0.05859751,0.00000000,0.02695259,0.00000000,0.05875738,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.01867555,0.05695396,0.00932734,0.02952473,39585.60552729,31500.00000000,8085.60552729,0.25668589,0.08756762,0.09721599,0.82440154,0.10969472,1.16093052,0.79280480,-0.11045294,71,2025,0.13375672,2024,0.01926335,783066.26691336,109.80811610,4.63646041,0.00348597,0.00755065,0.00000000,0.24920675,0.00000000,0.04387001,0.00000000,0.08581510,0.00000000,0.11452619,0.00000000,0.00904690,0.00000000,0.00751480,0.00000000,0.06682811,0.00000000,0.01501424,0.00000000,0.11181644,0.00000000,0.08198129,0.00000000,0.00748785,0.00000000,0.00000000,0.00000000,0.07215661,0.00000000,0.03147755,0.00000000,0.07697618,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.02115155,0.06011885,0.00986293,0.03068028,37466.83484040,31500.00000000,5966.83484040,0.18942333,0.05497424,0.07345386,0.59623245,0.09837769,0.82142862,0.51784911,-0.10615880,353,2026,0.11447266,2024,-0.01867883,971696.02663463,129.96743022,6.14196483,0.00412595,0.02258412,0.00000000,0.29453748,0.00000000,0.05669189,0.00000000,0.07499708,0.00000000,0.07999151,0.00000000,0.01871771,0.00000000,0.01508423,0.00000000,0.06260279,0.00000000,0.04121702,0.00000000,0.07782731,0.00000000,0.06550894,0.00000000,0.02257653,0.00000000,0.00000000,0.00000000,0.06372580,0.00000000,0.02237382,0.00000000,0.06033991,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.02169605,0.06144827,0.01046503,0.03028645,42842.19817188,31500.00000000,11342.19817188,0.36006978,0.11257453,0.13178569,1.08793734,0.10353415,1.54999390,1.19500629,-0.09420413,240,2026,0.15658237,2024,0.03330409,688147.57998252,95.44322114,4.00700319,0.00302994,0.00749428,0.00000000,0.24916834,0.00000000,0.05292594,0.00000000,0.09017525,0.00000000,0.09555548,0.00000000,0.01874988,0.00000000,0.00751142,0.00000000,0.07028909,0.00000000,0.02268083,0.00000000,0.09191577,0.00000000,0.08013110,0.00000000,0.00749745,0.00000000,0.00000000,0.00000000,0.07883110,0.00000000,0.02987830,0.00000000,0.07544848,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.02283852,0.06450276,0.01075783,0.03133826,36436.29727683,31500.00000000,4936.29727683,0.15670785,0.04561130,0.06149481,0.51860316,0.09522700,0.71307570,0.47942151,-0.09513820,353,2026,0.08956943,2024,-0.02603243,950160.25452224,128.15591055,6.05975597,0.00406844,0.02266058,0.00000000,0.29462783,0.00000000,0.05723785,0.00000000,0.06742170,0.00000000,0.07130021,0.00000000,0.02879797,0.00000000,0.01504519,0.00000000,0.05965991,0.00000000,0.04370471,0.00000000,0.06864287,0.00000000,0.07108184,0.00000000,0.02262519,0.00000000,0.00000000,0.00000000,0.06734407,0.00000000,0.02563012,0.00000000,0.06130994,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.02306494,0.05358663,0.01103111,0.02349943,41908.64112592,31500.00000000,10408.64112592,0.33043305,0.10506218,0.12210121,1.05272043,0.10020081,1.49925531,1.30741548,-0.08035868,224,2025,0.14609698,2024,0.03336999,653414.02954805,91.96458737,3.82762819,0.00291951,0.00750441,0.00000000,0.24894519,0.00000000,0.05294384,0.00000000,0.08042366,0.00000000,0.08518833,0.00000000,0.03854832,0.00000000,0.00752801,0.00000000,0.06935545,0.00000000,0.02465955,0.00000000,0.08061798,0.00000000,0.08400902,0.00000000,0.00752671,0.00000000,0.00000000,0.00000000,0.08031055,0.00000000,0.03512005,0.00000000,0.07420485,0.00000000
EW-12,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.04407028,0.07370511,0.01595486,0.02737545,44723.17216739,31500.00000000,13223.17216739,0.41978324,0.14545865,0.15078871,1.41999825,0.09966971,2.12475972,1.42245145,-0.10225913,84,2025,0.17673278,2024,0.08563950,43071.48306484,6.38639067,0.23394689,0.00020274,,,,,0.08279037,0.08168023,0.08201905,0.07985774,0.07729362,0.06842400,0.08181675,0.07778886,,,0.07852596,0.06693848,0.08115299,0.07431850,0.07319302,0.06322549,0.07178608,0.05595788,,,0.08143381,0.07657679,0.08206524,0.07904260,0.08154292,0.07836919,0.08230601,0.07983936
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00874667,0.02127131,0.00876741,0.02127131,45557.22711661,31500.00000000,14057.22711661,0.44626118,0.15135233,0.15900812,1.36587846,0.10804188,1.99356338,1.38106421,-0.10959109,202,2024,0.18910934,2023,0.09960898,490309.15290281,41.71859816,2.62267527,0.00132440,,,0.29446822,0.00000000,,,,,,,,,0.00000000,0.00000000,,,,,,,0.69676437,0.00000000,,,,,,,,,,
SPY benchmark,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01118127,0.02889993,0.01118276,0.02890110,51462.51865568,31500.00000000,19962.51865568,0.63373075,0.22151929,0.21396638,1.42521974,0.14894780,2.14327329,1.18927495,-0.18626415,127,2023,0.26134206,2026,0.12377263,31218.24766906,2.18527734,0.14948196,0.00006937,,,,,,,,,,,,,,,,,,,,,0.98881724,0.97109890,,,,,,,,,,
