label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 3m+2,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.20000000,3m+2,0.09416235,0.40432108,0.09140702,0.40432499,22795.14288257,19500.00000000,3295.14288257,0.16898169,0.11619451,0.13357706,0.74191831,0.16820953,1.03291572,0.72626672,-0.15998876,189,2026,0.12385815,2025,0.06428461,38693.88600260,13.69896238,0.76216065,0.00070251,0.46250333,0.28543876,0.15690872,0.11369673,,,0.37567834,0.22052119
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 1w,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,1w,0.01205107,0.15353518,0.01098202,0.15353603,22191.04003587,19500.00000000,2691.04003587,0.13800205,0.09164995,0.10964737,0.47821389,0.25070039,0.63889176,0.39405746,-0.23258017,208,2025,0.07838703,2026,0.06970496,147458.73193483,49.23876679,2.92146389,0.00252506,0.34917016,0.14717373,0.11559417,0.04625206,,,0.53218504,0.13891322
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 2w,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,2w,0.01560410,0.14860901,0.01422981,0.14617359,22956.11972767,19500.00000000,3456.11972767,0.17723691,0.11228116,0.13991425,0.54427734,0.25857520,0.73123210,0.43961598,-0.25540736,212,2026,0.09770345,2025,0.08342662,114015.82915315,37.58224653,2.25651314,0.00192729,0.33996650,0.14924909,0.11233764,0.04707662,,,0.54424591,0.17721520
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 2w+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,2w+1,0.01826746,0.17935371,0.01701371,0.17935700,22238.13573167,19500.00000000,2738.13573167,0.14041722,0.09325755,0.11152144,0.48194815,0.25311385,0.64192853,0.38984856,-0.23921482,191,2025,0.08313604,2026,0.06757094,109276.22381346,36.34145649,2.16561899,0.00186366,0.35221794,0.14497488,0.11665911,0.04772543,,,0.52753245,0.14739989
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,,0.00375777,0.03134672,0.00284970,0.03135738,24891.91740141,19500.00000000,5391.91740141,0.27650858,0.19036269,0.21488732,0.76886463,0.27888916,1.06170448,0.78732186,-0.24178510,204,2025,0.17714085,2026,0.12837841,78541.45619145,26.31771891,1.47349287,0.00134963,0.33611651,0.14986013,0.11122748,0.04829956,,,0.55031091,0.23765719
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 2m,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,2m,0.03695844,0.16060902,0.03564634,0.15876272,25656.24454999,19500.00000000,6156.24454999,0.31570485,0.20611497,0.24389491,0.81050611,0.28194791,1.12523428,0.83144614,-0.24789937,212,2026,0.20590371,2025,0.12530773,67440.90145457,22.63907335,1.27309968,0.00116098,0.33725517,0.14373465,0.11184834,0.05091436,,,0.54724120,0.23631315
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 2m+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,2m+1,0.06546358,0.27450133,0.06326248,0.26808238,22240.20186214,19500.00000000,2740.20186214,0.14052317,0.10900021,0.11160362,0.49715583,0.30058822,0.68201379,0.39769346,-0.27408098,209,2025,0.17243377,2026,0.00949985,61254.98886510,20.16097155,1.17087712,0.00103390,0.32310358,0.13053651,0.10835518,0.04628786,,,0.56386070,0.35192622
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 3m,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,3m,0.06414094,0.32215224,0.06087272,0.31054534,23642.13391889,19500.00000000,4142.13391889,0.21241712,0.15026769,0.16673981,0.61407180,0.30593424,0.83819624,0.53735247,-0.27964456,211,2025,0.15895031,2026,0.08387180,46999.02362129,15.66013528,0.89541125,0.00080308,0.30886651,0.13006069,0.10510326,0.04639042,,,0.58058048,0.26706917
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 3m+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,3m+1,0.07733650,0.33616082,0.07489658,0.33616560,24121.06952239,19500.00000000,4621.06952239,0.23697792,0.15605649,0.18529863,0.63871162,0.29833501,0.89408827,0.60012498,-0.26003999,177,2026,0.15280397,2025,0.09859788,60703.41076678,20.23207299,1.16480582,0.00103754,0.32931881,0.12736019,0.11047421,0.04548081,,,0.55487547,0.23807806
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200 rb 3m+2,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.90000000,0.30000000,3m+2,0.10415393,0.27369676,0.10182889,0.27217752,26059.66193220,19500.00000000,6559.66193220,0.33639292,0.22989772,0.25907705,0.85720220,0.29326130,1.20971776,0.92738327,-0.24789937,205,2026,0.20979721,2025,0.15793965,47280.04887672,15.55929617,0.86554099,0.00079791,0.32729633,0.12571961,0.11034916,0.04822926,,,0.55803000,0.34557621
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 1w,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,1w,0.00738249,0.05931169,0.00633628,0.05931710,20091.53767663,19500.00000000,591.53767663,0.03033527,0.01158897,0.02455460,0.15278666,0.15038246,0.19910820,0.06764414,-0.17132259,236,2026,0.03234268,2025,-0.01297562,90320.87881533,31.52223766,1.90707596,0.00161653,0.48342466,0.22498106,0.16034672,0.07372651,,,0.35311641,0.10965056
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2w,0.01018775,0.07493624,0.00883760,0.07494023,20521.43174364,19500.00000000,1021.43174364,0.05238112,0.02587953,0.04223372,0.24418126,0.15430699,0.32336745,0.16549568,-0.15637587,197,2026,0.04473837,2025,-0.00214217,71935.55076246,24.89808946,1.50942018,0.00127683,0.47868248,0.22542815,0.15862303,0.07454766,,,0.35901969,0.12837266
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2w+1,0.01225521,0.11012172,0.01121905,0.11012713,20344.54197825,19500.00000000,844.54197825,0.04330985,0.02105175,0.03497581,0.21522759,0.14986543,0.28190144,0.12490863,-0.16853718,236,2026,0.03822145,2025,-0.00356497,70344.37859492,24.54244394,1.47692635,0.00125859,0.48535950,0.26437992,0.16127177,0.08707486,,,0.35002023,0.11657681
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,,0.00379448,0.02045214,0.00280350,0.02046279,21913.46092336,19500.00000000,2413.46092336,0.12376723,0.08107303,0.09857192,0.55315674,0.16715469,0.75597111,0.50553418,-0.16037101,197,2026,0.07235710,2025,0.05879318,62272.30759509,21.55862781,1.25855402,0.00110557,0.47346192,0.24896688,0.15728041,0.08223866,,,0.36647406,0.15116440
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2m,0.03637547,0.20475537,0.03470350,0.20476084,21856.68309982,19500.00000000,2356.68309982,0.12085554,0.07396313,0.09630016,0.53039692,0.15938966,0.72441989,0.47656629,-0.15520009,190,2026,0.10202037,2025,0.01927816,45537.45713917,16.24966260,0.93165560,0.00083332,0.48255867,0.33080391,0.16094233,0.11894209,,,0.35216981,0.15192806
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,2m+1,0.05011184,0.29937516,0.04812296,0.29418771,21359.89108809,19500.00000000,1859.89108809,0.09537903,0.06828270,0.07632958,0.45201482,0.18503875,0.61578417,0.35653516,-0.19151743,211,2025,0.06975958,2026,0.04098443,52016.73490841,18.34467480,1.04549790,0.00094075,0.45319566,0.22055457,0.15306494,0.08006206,,,0.39010907,0.21926853
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,3m,0.07444999,0.33727131,0.07215517,0.33096534,21761.29652349,19500.00000000,2261.29652349,0.11596392,0.07762680,0.09247872,0.48247714,0.19586070,0.64750959,0.41043861,-0.18913134,209,2026,0.08339680,2025,0.04256739,45167.10155954,16.28300072,0.91416589,0.00083503,0.44627808,0.22081414,0.15288880,0.08140385,,,0.39541121,0.18284299
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,3m+1,0.04599801,0.18746175,0.04373341,0.18087869,21572.75708612,19500.00000000,2072.75708612,0.10629524,0.07072200,0.08490722,0.48287621,0.17373519,0.66649271,0.41665653,-0.16973693,188,2026,0.06584727,2025,0.04869462,49410.59324153,17.53343730,0.99683898,0.00089915,0.46333239,0.26627744,0.15632353,0.09646980,,,0.37582317,0.15024137
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+2,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.20000000,3m+2,0.07508916,0.28171169,0.07198174,0.28171703,22453.93037298,19500.00000000,2953.93037298,0.15148361,0.09897867,0.12008997,0.65823239,0.16500536,0.91647559,0.62095608,-0.15939721,189,2026,0.12982632,2025,0.03219248,40811.49172336,14.58626285,0.81871189,0.00074801,0.47066373,0.29497826,0.15988546,0.11679506,,,0.36375346,0.23629260
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 1w,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,1w,0.00861341,0.07329578,0.00745031,0.07329663,22128.16339371,19500.00000000,2628.16339371,0.13477761,0.08236246,0.10714305,0.44247800,0.25241872,0.59279114,0.33747537,-0.24405472,224,2026,0.08812275,2025,0.04548065,114533.91647812,38.54365267,2.31323695,0.00197660,0.35653586,0.14676996,0.11807323,0.04664101,,,0.52219202,0.16529485
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2w,0.01069138,0.11539097,0.00928311,0.11225940,22649.33259762,19500.00000000,3149.33259762,0.16150424,0.09682567,0.12782275,0.48981360,0.25840199,0.66023831,0.37596456,-0.25753936,229,2026,0.10900064,2025,0.04822187,88557.46829617,29.19175548,1.78413947,0.00149701,0.34886297,0.14873272,0.11530761,0.04717842,,,0.53240498,0.19309769
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2w+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2w+1,0.01442456,0.10689948,0.01310114,0.10690311,22365.25054922,19500.00000000,2865.25054922,0.14693593,0.09076643,0.11657244,0.47138612,0.25467552,0.63224711,0.37408327,-0.24263697,191,2026,0.09531300,2025,0.05178652,88157.30943063,29.26627984,1.77346341,0.00150083,0.35963059,0.14703864,0.11913029,0.04641279,,,0.51758938,0.17472919
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,,0.00318346,0.01001786,0.00240684,0.01002889,24214.45816480,19500.00000000,4714.45816480,0.24176709,0.15768736,0.18890163,0.66957381,0.27794792,0.92496212,0.61549333,-0.25619669,214,2026,0.14340831,2025,0.11017186,71692.38487376,24.00037073,1.38926311,0.00123079,0.34582504,0.14941048,0.11479354,0.04883075,,,0.53664189,0.22691622
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2m,0.03917687,0.22590862,0.03728922,0.22591270,24788.28898949,19500.00000000,5288.28898949,0.27119431,0.17081324,0.21092938,0.71319765,0.27617830,0.98765890,0.64698626,-0.26401370,231,2026,0.19984373,2025,0.07756409,58526.37514902,19.63957470,1.13542218,0.00100716,0.35181177,0.15667178,0.11670897,0.05433048,,,0.52740878,0.22836147
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 2m+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,2m+1,0.05665483,0.22180320,0.05458157,0.21768827,22937.89342144,19500.00000000,3437.89342144,0.17630223,0.12538218,0.13919755,0.54968281,0.29638432,0.75910816,0.46279364,-0.27092460,191,2025,0.13219795,2026,0.07064744,60550.13519813,20.45205148,1.16697556,0.00104882,0.32927786,0.13051426,0.11056441,0.04767394,,,0.55636686,0.35174552
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,3m,0.07873614,0.30416912,0.07592642,0.29562439,24071.29184880,19500.00000000,4571.29184880,0.23442522,0.15784399,0.18337608,0.64020516,0.30183980,0.87628914,0.58314690,-0.27067621,211,2026,0.14395541,2025,0.10988550,47215.05706637,15.69853583,0.90919137,0.00080505,0.32558485,0.13042252,0.11081747,0.04671449,,,0.55932947,0.28464228
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,3m+1,0.05955436,0.24813663,0.05624749,0.24051473,23884.86130451,19500.00000000,4384.86130451,0.22486468,0.14657701,0.17616261,0.61543061,0.29411004,0.86008844,0.56866488,-0.25775640,177,2026,0.14949505,2025,0.08708128,59073.95989403,19.69552355,1.14267395,0.00101003,0.33245350,0.12730394,0.11144497,0.04412443,,,0.55026625,0.22781666
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200 rb 3m+2,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.94000000,0.30000000,3m+2,0.09588332,0.34728859,0.09290690,0.34729251,25509.73407478,19500.00000000,6009.73407478,0.30819149,0.20348310,0.23835946,0.78980424,0.28898992,1.11422964,0.77072933,-0.26401370,212,2026,0.22053574,2025,0.10786786,49861.90051671,16.58373315,0.93776944,0.00085045,0.33846666,0.13702416,0.11406009,0.05162513,,,0.54189887,0.35463139
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 1w,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,1w,0.00578320,0.04218530,0.00462401,0.03859199,20192.68096164,19500.00000000,692.68096164,0.03552210,0.01101593,0.02872641,0.14873446,0.14314753,0.19940807,0.06028256,-0.18273826,466,2026,0.05386070,2025,-0.03402103,61920.09018859,22.24113740,1.31882098,0.00114057,0.49953423,0.36933861,0.16570948,0.12261426,,,0.33152450,0.14044615
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2w,0.00826767,0.04179362,0.00693471,0.04179906,20305.84675518,19500.00000000,805.84675518,0.04132547,0.01435319,0.03338505,0.17162979,0.14443903,0.23096428,0.07786052,-0.18434488,466,2026,0.06097171,2025,-0.03533053,50223.83358848,18.24115157,1.06920994,0.00093544,0.49722435,0.36953403,0.16461162,0.12154665,,,0.33438084,0.15608835
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2w+1,0.00892742,0.05352760,0.00756746,0.04764015,20425.96178002,19500.00000000,925.96178002,0.04748522,0.01926418,0.03831938,0.20540280,0.14418841,0.27590870,0.10765213,-0.17894842,454,2026,0.06375614,2025,-0.03025571,51495.51534290,18.45991643,1.09231306,0.00094666,0.49932766,0.38752885,0.16596848,0.12692352,,,0.33098337,0.14882708
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,,0.00378919,0.02417322,0.00273953,0.02418311,21136.76934476,19500.00000000,1636.76934476,0.08393689,0.04564278,0.06730499,0.37364787,0.15057628,0.51037345,0.28263148,-0.16149222,442,2026,0.09041578,2025,-0.01375742,42052.44862640,15.02770586,0.87919528,0.00077065,0.49421378,0.38218291,0.16400567,0.12694059,,,0.33907404,0.16648823
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2m,0.02255425,0.06632285,0.02044992,0.06633001,21109.23279541,19500.00000000,1609.23279541,0.08252476,0.04277608,0.06618880,0.35096397,0.15388773,0.47770854,0.24625306,-0.17370781,442,2026,0.10235155,2025,-0.02878920,36624.06898483,13.38554136,0.76889975,0.00068644,0.49504765,0.41426169,0.16476841,0.14498806,,,0.33578205,0.16479239
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,2m+1,0.03305852,0.12196780,0.03074780,0.11516068,21286.21710137,19500.00000000,1786.21710137,0.09160088,0.05579411,0.07335353,0.42952523,0.15529506,0.59179993,0.33470395,-0.16669690,190,2026,0.09450349,2025,-0.00185434,39502.37426899,14.23385827,0.81509855,0.00072994,0.48312531,0.34233180,0.16309508,0.12627578,,,0.34916359,0.20670463
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,3m,0.05531882,0.16676703,0.05181055,0.16084240,21940.22758607,19500.00000000,2440.22758607,0.12513988,0.07776308,0.09964215,0.51508145,0.17672763,0.70033939,0.48068750,-0.16177471,190,2026,0.12843881,2025,0.00115919,38373.24857234,14.24600189,0.78569786,0.00073056,0.47165986,0.33273791,0.16170453,0.12558082,,,0.36094455,0.20559151
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m+1,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,3m+1,0.03340541,0.16502496,0.03017598,0.15674269,20324.73554509,19500.00000000,824.73554509,0.04229413,0.02032202,0.03416171,0.20921702,0.15215418,0.28547340,0.11688271,-0.17386679,441,2026,0.05967863,2025,-0.02487789,32012.21675736,11.85227187,0.67233589,0.00060781,0.48800817,0.41594119,0.16459205,0.13768918,,,0.34166311,0.16502735
