label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.BND.avg,exposure.BND.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00432728,0.01994235,0.00308691,0.01181997,50581.80492330,40000.00000000,10581.80492330,0.26454512,0.10248216,0.07603040,0.84900391,0.12429195,1.17080291,0.70455221,-0.14545716,,2020,0.27480198,2023,0.00873849,1992462.96760479,267.87568990,6.35825416,0.00669689,0.02179083,0.00000000,0.27277209,0.00000000,0.00000000,0.00000000,0.13647844,0.00000000,0.04860699,0.00000000,0.07028218,0.00000000,0.27731866,0.00000000,,,0.06523505,0.00000000,0.05398597,0.00000000,0.04913775,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00445461,0.01994235,0.00354943,0.01239695,54478.27974408,40000.00000000,14478.27974408,0.36195699,0.11817969,0.10027442,0.90610125,0.13340308,1.25013132,0.57796430,-0.20447577,181,2020,0.26300018,2023,0.03177519,1378510.76274368,181.96918759,4.29285211,0.00454923,0.01622860,0.00000000,0.27276471,0.00000000,0.00000000,0.00000000,0.13649269,0.00000000,0.04328156,0.00000000,0.04881289,0.00000000,0.35848742,0.00000000,,,0.05434336,0.00000000,0.04870895,0.00000000,0.01638150,0.00000000,0.00000000,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00915283,0.02267577,0.00623517,0.01525595,50930.92811957,40000.00000000,10930.92811957,0.27327320,0.07640073,0.07827275,0.55460572,0.15474406,0.76159717,0.28549831,-0.26760485,918,2023,0.20169989,2022,-0.19541478,52165.66028109,7.90524890,0.18485079,0.00019763,,,,,0.24857609,0.24509943,,,,,,,0.24389922,0.23474405,,,,,,,0.24918442,0.24742802,0.24918418,0.24709034
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00481556,0.01882444,0.00483048,0.01882524,64306.34861974,40000.00000000,24306.34861974,0.60765872,0.16103316,0.15492286,1.29567925,0.12118795,1.81896849,1.21599878,-0.13242871,107,2021,0.28247682,2022,-0.00646818,845181.37803927,71.61706414,2.43769770,0.00179043,,,0.32759922,0.00000000,,,,,0.03269102,0.00000000,,,,,0.63487928,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2019-07-03,2019-07-03,2024-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00648914,0.01882444,0.00649037,0.01882524,63889.29601020,40000.00000000,23889.29601020,0.59723240,0.14498274,0.15276562,0.76045722,0.20664864,1.06215380,0.43559571,-0.33283784,173,2021,0.28279000,2022,-0.18309715,39924.31580107,2.79470211,0.12473889,0.00006987,,,,,,,,,,,,,,,0.99350963,0.98117476,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00489337,0.02253773,0.00386842,0.01732614,48119.00224157,40000.00000000,8119.00224157,0.20297506,0.07900052,0.05973683,0.64398797,0.13186347,0.88169318,0.53369563,-0.14802542,846,2020,0.26031883,2025,0.00032806,2021746.94743519,264.95409323,6.92940471,0.00662385,0.02163835,0.00000000,0.30008105,0.00000000,0.00000000,0.00000000,0.11465250,0.00000000,0.03244726,0.00000000,0.06502344,0.00000000,0.27661043,0.00000000,,,0.07599691,0.00000000,0.04305768,0.00000000,0.04914406,0.00000000,0.01638675,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00454333,0.02173527,0.00375829,0.01252058,52592.38816404,40000.00000000,12592.38816404,0.31480970,0.10107328,0.08867927,0.73888562,0.14483912,1.01212404,0.49841298,-0.20279022,181,2020,0.25274912,2025,0.00032799,1451253.38830686,194.24750197,4.72867309,0.00485619,0.01629803,0.00000000,0.30544439,0.00000000,0.00000000,0.00000000,0.11461024,0.00000000,0.02165675,0.00000000,0.03247542,0.00000000,0.35848555,0.00000000,,,0.05967016,0.00000000,0.03764230,0.00000000,0.01637468,0.00000000,0.03275084,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00511523,0.02253773,0.00396606,0.01732614,47734.76603244,40000.00000000,7734.76603244,0.19336915,0.07841303,0.05713401,0.63715282,0.13256764,0.87164388,0.53908654,-0.14545536,851,2020,0.26366278,2025,0.00032798,2074412.20562630,277.40398355,7.07267404,0.00693510,0.02706452,0.00000000,0.28901477,0.00000000,0.00000000,0.00000000,0.13647992,0.00000000,0.03244709,0.00000000,0.05958441,0.00000000,0.27652993,0.00000000,,,0.06504566,0.00000000,0.04313906,0.00000000,0.04912934,0.00000000,0.01637846,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00507588,0.02173527,0.00430918,0.01490321,51695.29302718,40000.00000000,11695.29302718,0.29238233,0.09564450,0.08306537,0.70354821,0.14513510,0.96111710,0.47164255,-0.20279022,181,2020,0.25274912,2025,0.00032804,1408275.36853130,186.78077443,4.63648357,0.00466952,0.01632150,0.00000000,0.28909508,0.00000000,0.00000000,0.00000000,0.13646760,0.00000000,0.02708832,0.00000000,0.03250060,0.00000000,0.37429629,0.00000000,,,0.05417643,0.00000000,0.03215729,0.00000000,0.01638667,0.00000000,0.01638773,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00934302,0.02305839,0.00622263,0.01538490,49305.65235963,40000.00000000,9305.65235963,0.23264131,0.06562397,0.06765321,0.48520161,0.15673406,0.66615112,0.24386280,-0.26910201,919,2023,0.20135090,2022,-0.19742781,52502.51621886,7.83652279,0.18811112,0.00019591,,,,,0.24825511,0.24346830,,,,,,,0.24394413,0.23461510,,,,,,,0.24924093,0.24731592,0.24921354,0.24766489
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00512378,0.01928838,0.00514006,0.01937051,63225.66443337,40000.00000000,23225.66443337,0.58064161,0.15606968,0.14919197,1.24417561,0.12292184,1.74631141,1.16724961,-0.13370720,110,2021,0.28220560,2022,-0.00685093,847699.64342835,71.83291449,2.48415769,0.00179582,,,0.34395090,0.00000000,,,,,0.03271590,0.00000000,,,,,0.61819314,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00727444,0.01837760,0.00727567,0.01837842,64098.60236288,40000.00000000,24098.60236288,0.60246506,0.14320158,0.15373261,0.74743375,0.20874618,1.04471353,0.42536576,-0.33665516,173,2021,0.28286123,2022,-0.18106724,39528.67319861,2.76700712,0.12301764,0.00006918,,,,,,,,,,,,,,,0.99272433,0.98162158,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00511814,0.02229906,0.00431684,0.02234794,39918.23650924,40000.00000000,-81.76349076,-0.00204409,0.02474132,-0.00066014,0.25514332,0.12846811,0.33979893,0.13641537,-0.18136757,,2020,0.11050842,2025,-0.12287452,1991208.43086971,260.19914826,7.35784014,0.00650498,0.01635000,0.00000000,0.31621351,0.00000000,0.00000000,0.00000000,0.12008981,0.00000000,0.01632459,0.00000000,0.04887434,0.00000000,0.29231147,0.00000000,,,0.08662700,0.00000000,0.01614854,0.00000000,0.06548258,0.00000000,0.01638767,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00457956,0.02229906,0.00411320,0.02234794,48177.98183766,40000.00000000,8177.98183766,0.20444955,0.08472416,0.06025454,0.65631420,0.13895497,0.89815786,0.48087591,-0.17618716,,2020,0.21398799,2025,-0.04261165,1478911.51408704,200.17076641,4.96300220,0.00500427,0.00545558,0.00000000,0.30536985,0.00000000,0.00000000,0.00000000,0.12006529,0.00000000,0.00543759,0.00000000,0.02172234,0.00000000,0.35779203,0.00000000,,,0.06503849,0.00000000,0.01623032,0.00000000,0.06551628,0.00000000,0.03274224,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00473344,0.02229906,0.00407967,0.02234794,39529.43223270,40000.00000000,-470.56776730,-0.01176419,0.02396932,-0.00381721,0.24862299,0.12915565,0.33106973,0.13054953,-0.18360329,,2020,0.11450808,2025,-0.12547027,2054608.05693510,272.34257758,7.56555833,0.00680856,0.02172006,0.00000000,0.31065851,0.00000000,0.00000000,0.00000000,0.14189502,0.00000000,0.01091935,0.00000000,0.04340112,0.00000000,0.29264614,0.00000000,,,0.07590802,0.00000000,0.01616193,0.00000000,0.06550505,0.00000000,0.01637509,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00489036,0.02229906,0.00449247,0.02234794,47402.81417547,40000.00000000,7402.81417547,0.18507035,0.07923021,0.05497869,0.61887591,0.13919055,0.84496919,0.45269730,-0.17501808,,2020,0.21398799,2025,-0.04421871,1439092.10667675,193.50330084,4.88172605,0.00483758,0.00543052,0.00000000,0.29445614,0.00000000,0.00000000,0.00000000,0.14191527,0.00000000,0.00545318,0.00000000,0.02169197,0.00000000,0.37383672,0.00000000,,,0.05949407,0.00000000,0.01089016,0.00000000,0.06551330,0.00000000,0.01637956,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01112496,0.02869727,0.00809213,0.02438799,52755.59946141,40000.00000000,12755.59946141,0.31888999,0.08159424,0.08987076,0.66462800,0.13122294,0.96611042,0.30597445,-0.26667010,918,2023,0.20073471,2022,-0.19440664,52706.40959131,7.81241828,0.19054696,0.00019531,,,,,0.24868766,0.24487804,,,,,,,0.24198465,0.22561201,,,,,,,0.24913459,0.24733569,0.24906490,0.24703288
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00651282,0.02579172,0.00653052,0.02579267,62527.97596544,40000.00000000,22527.97596544,0.56319940,0.15967025,0.14581636,1.37633559,0.11249726,2.01375395,1.44461933,-0.11052756,202,2021,0.28090630,2022,-0.00588387,1024181.30463989,86.84785806,3.05454287,0.00217120,,,0.36025524,0.00000000,,,,,0.00000000,0.00000000,,,,,0.63321424,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00821265,0.02579172,0.00821385,0.02579267,64485.81743768,40000.00000000,24485.81743768,0.61214544,0.15825162,0.15604504,0.93254437,0.17415177,1.35268846,0.64639103,-0.24482335,709,2021,0.28090630,2022,-0.18316873,39974.71195154,2.79822984,0.12245502,0.00006996,,,,,,,,,,,,,,,0.99178615,0.97420733,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00435541,0.01947445,0.00352739,0.01962006,39505.82980185,40000.00000000,-494.17019815,-0.01235425,0.01014029,-0.00400774,0.14470479,0.11875374,0.19424038,0.05084539,-0.19943386,,2021,0.08032645,2025,-0.11682200,2039961.36041288,269.77420729,7.94414927,0.00674436,0.01627859,0.00000000,0.31612935,0.00000000,0.00000000,0.00000000,0.12002654,0.00000000,0.01089693,0.00000000,0.04342590,0.00000000,0.26051247,0.00000000,,,0.08116119,0.00000000,0.01613087,0.00000000,0.09824452,0.00000000,0.03275875,0.00000000
