label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.00996446,0.15507687,0.00984580,0.15511159,78048.12675887,40000.00000000,38048.12675887,0.95120317,0.19430662,0.22008824,0.83489172,0.25064704,1.12623458,0.73674133,-0.26373791,571,2017,0.67559244,2015,-0.07449176,864173.33497898,1728.34666996,2.31751965,0.04320867,0.37785039,0.14542290,0.12585541,0.04921293,,,0.49413869,0.09938794
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.01278025,0.19302475,0.01259387,0.19306570,80584.42179882,40000.00000000,40584.42179882,1.01461054,0.19898530,0.23092088,0.86233957,0.24579359,1.15870675,0.72065817,-0.27611606,578,2017,0.57351256,2015,-0.04447329,433959.69250372,867.91938501,1.18669966,0.02169798,0.38327627,0.29532428,0.12780861,0.09882718,,,0.48678805,0.12427386
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.01213692,0.19347490,0.01203359,0.19351940,84206.32424828,40000.00000000,44206.32424828,1.10515811,0.21029276,0.24587098,0.79974574,0.29283977,1.07547235,0.63720937,-0.33002146,578,2017,0.75959989,2015,-0.09673586,807529.28054891,1615.05856110,2.11226744,0.04037646,0.32155618,0.14554011,0.10732307,0.04893474,,,0.56877034,0.12428804
VT TQQQ/BIL75+BTAL25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.60000000,0.01462386,0.23072865,0.01438931,0.23076564,85738.64987098,40000.00000000,45738.64987098,1.14346625,0.21725751,0.25202312,0.88072568,0.26285036,1.18137256,0.70948783,-0.30621738,,2017,0.60170297,2015,-0.03333221,373860.34907157,747.72069814,0.98884688,0.01869302,0.36234228,0.29532428,0.12086153,0.09878076,,,0.51481914,0.14909951
VT TQQQ/BIL75+BTAL25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.80000000,0.01438160,0.23128956,0.01425500,0.23133464,91497.35578063,40000.00000000,51497.35578063,1.28743389,0.23381687,0.27429865,0.81558492,0.32192096,1.09584893,0.64357960,-0.36330684,582,2017,0.79449787,2015,-0.08145941,710502.72997499,1421.00545995,1.78979084,0.03552514,0.28088288,0.14657194,0.09370879,0.04924530,,,0.62332282,0.14910277
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.60000000,0.01014891,0.15521854,0.01031892,0.15525621,72262.82824216,40000.00000000,32262.82824216,0.80657071,0.16635495,0.19413937,0.78598340,0.22959779,1.05189741,0.60258966,-0.27606672,578,2017,0.54975932,2015,-0.07080253,528957.17502534,1057.91435005,1.52083861,0.02644786,0.55617108,0.39578612,,,,,0.44161015,0.09943257
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.80000000,0.00991461,0.15536587,0.01018429,0.15540380,76535.90244386,40000.00000000,36535.90244386,0.91339756,0.18793884,0.21347763,0.79990409,0.25696499,1.07455503,0.66621247,-0.28210046,571,2017,0.68678951,2015,-0.07852993,861243.37220149,1722.48674440,2.32330765,0.04306217,0.50377744,0.19681147,,,,,0.49414412,0.09941585
VT TQQQ/BIL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.60000000,0.01251879,0.19315872,0.01264142,0.19320293,78624.04948479,40000.00000000,38624.04948479,0.96560124,0.19178603,0.22257554,0.82072412,0.25321275,1.09807625,0.65606109,-0.29232952,578,2017,0.57870291,2015,-0.04922276,431280.20892009,862.56041784,1.18706420,0.02156401,0.51136657,0.39376571,,,,,0.48676781,0.12425944
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.80000000,0.01173361,0.19367563,0.01197854,0.19371511,82717.45400106,40000.00000000,42717.45400106,1.06793635,0.20484182,0.23979655,0.77505621,0.29857489,1.03930207,0.59782297,-0.34264628,578,2017,0.76697322,2015,-0.09869918,804804.13720019,1609.60827440,2.11401797,0.04024021,0.42929484,0.19609323,,,,,0.56873693,0.12428061
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.60000000,0.01433725,0.23093164,0.01442620,0.23097010,83573.69407299,40000.00000000,43573.69407299,1.08934235,0.20985009,0.24330177,0.84150795,0.27022409,1.12475760,0.66079684,-0.31757127,,2017,0.60642656,2015,-0.03836410,369868.98516154,739.73797032,0.98476223,0.01849345,0.48359530,0.39376571,,,,,0.51480787,0.14911772
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.80000000,0.01431955,0.23153930,0.01452284,0.23157921,90067.96644901,40000.00000000,50067.96644901,1.25169916,0.22934831,0.26888875,0.79654072,0.32730274,1.06794145,0.61624107,-0.37217304,582,2017,0.79945507,2015,-0.08295342,709060.14339567,1418.12028679,1.79026456,0.03545301,0.37465081,0.19339842,,,,,0.62333925,0.14911680
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.01893328,0.18930229,0.01894413,0.18931338,89773.00234969,40000.00000000,49773.00234969,1.24432506,0.24353812,0.26776287,0.97531202,0.25795403,1.33919088,0.64540654,-0.37734064,,2019,0.50473662,2016,0.04059450,145504.85808258,291.00971617,0.37799787,0.00727524,,,0.51830386,0.49908510,,,0.48126294,0.31068662
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.01767117,0.17073385,0.01766494,0.17074497,81401.08658374,40000.00000000,41401.08658374,1.03502716,0.21246820,0.23434370,0.81747217,0.28654911,1.10038115,0.51801953,-0.41015481,,2019,0.51224563,2018,-0.03016373,129150.08128884,258.30016258,0.34779533,0.00645750,0.51538346,0.49556571,,,,,0.48322268,0.32925503
SPY benchmark,sens,sens_2015-07-06,2015-07-06,2020-07-02,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00420326,0.01285693,0.00423929,0.01288640,55620.97766611,40000.00000000,15620.97766611,0.39052444,0.10381308,0.10725544,0.61632712,0.18959158,0.84439456,0.30839429,-0.33662452,,2019,0.30672179,2018,-0.04850502,39920.29805792,79.84059612,0.12949796,0.00199601,,,,,0.99576071,0.98711360,,
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.60000000,0.00729204,0.15590937,0.00740992,0.15595505,75598.42000463,39500.00000000,36098.42000463,0.91388405,0.21249232,0.21161984,0.99931114,0.21644258,1.36512760,0.90990538,-0.23353233,,2017,0.52099802,2016,0.02679495,521508.54318399,1043.01708637,1.32772048,0.02640550,,,0.56546646,0.39918531,,,0.43378504,0.09791839
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.80000000,0.00738886,0.15590937,0.00762582,0.15595505,78311.48631880,39500.00000000,38811.48631880,0.98256927,0.23268904,0.22346149,0.97930788,0.24439977,1.33696054,0.96545303,-0.24101539,477,2017,0.64163777,2016,0.06729748,823079.26063933,1646.15852128,1.97644225,0.04167490,,,0.51331379,0.19909485,,,0.48571643,0.09789050
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.60000000,0.00953610,0.19428070,0.00962613,0.19432732,85973.45529212,39500.00000000,46473.45529212,1.17654317,0.24754588,0.25502714,1.04089997,0.24056352,1.41509387,1.02964189,-0.24041940,,2017,0.55748538,2016,0.02103517,462682.35479708,925.36470959,1.11993952,0.02342695,,,0.51780894,0.39865160,,,0.48151942,0.12428959
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.80000000,0.00896629,0.19428070,0.00917470,0.19432732,89814.42378555,39500.00000000,50314.42378555,1.27378288,0.27065344,0.26991957,0.99709220,0.27998532,1.35455095,1.01542069,-0.26654316,471,2017,0.73689952,2016,0.05295015,807205.01101061,1614.41002202,1.83734663,0.04087114,,,0.44087981,0.19915369,,,0.55817680,0.12424215
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.60000000,0.01115485,0.23245944,0.01121251,0.23250705,95484.31090224,39500.00000000,55984.31090224,1.41732433,0.27772054,0.29090385,1.07590624,0.25942642,1.45774692,1.01966842,-0.27236357,140,2017,0.58689228,2016,0.02587553,426532.95563299,853.06591127,0.98622381,0.02159661,,,0.48717600,0.39884246,,,0.51218307,0.14909326
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.80000000,0.01102336,0.23245944,0.01118895,0.23250705,101764.91607863,39500.00000000,62264.91607863,1.57632699,0.30438256,0.31290218,1.01297159,0.31056893,1.36997047,1.11062386,-0.27406449,443,2017,0.77916663,2016,0.03594634,756592.87981723,1513.18575963,1.64532546,0.03830850,,,0.38484016,0.19868788,,,0.61437361,0.14911344
VT TQQQ/BIL25+BTAL75 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.60000000,0.00848890,0.15615210,0.00834204,0.15620130,77612.37563910,39500.00000000,38112.37563910,0.96487027,0.21828796,0.22044566,1.03157233,0.21373356,1.40366628,1.10980884,-0.19668970,,2017,0.52835090,2016,0.02997139,525689.40819602,1051.37881639,1.34319665,0.02661719,0.13990183,0.09522522,0.42414562,0.29898090,,,0.43393186,0.09938069
VT TQQQ/BIL25+BTAL75 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.80000000,0.00820607,0.15615210,0.00818967,0.15620130,80802.25091771,39500.00000000,41302.25091771,1.04562661,0.23958698,0.23401404,1.00964954,0.24201183,1.37433085,0.97466659,-0.24581430,477,2017,0.65297341,2016,0.06435012,829043.66246836,1658.08732494,1.99442161,0.04197689,0.12715401,0.04722557,0.38505794,0.14884561,,,0.48591227,0.09940930
VT TQQQ/BIL25+BTAL75 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.60000000,0.01052235,0.19445727,0.01030839,0.19450744,87822.91960909,39500.00000000,48322.91960909,1.22336505,0.25242089,0.26227010,1.05905382,0.24000586,1.43340787,1.08013649,-0.23369351,141,2017,0.56293074,2016,0.02581212,466626.30325267,933.25260651,1.13389765,0.02362665,0.12837623,0.09513009,0.38832696,0.29870155,,,0.48157595,0.12428434
VT TQQQ/BIL25+BTAL75 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.80000000,0.00964694,0.19445727,0.00958623,0.19450744,92207.80379005,39500.00000000,52707.80379005,1.33437478,0.27656661,0.27891637,1.01486492,0.27955168,1.37429342,1.02357521,-0.27019667,474,2017,0.74453941,2018,0.04079672,813116.38408344,1626.23276817,1.85488823,0.04117045,0.10919250,0.04455999,0.33076594,0.14923476,,,0.55835945,0.12427811
VT TQQQ/BIL25+BTAL75 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.60000000,0.01215566,0.23271430,0.01194412,0.23275817,97037.87243172,39500.00000000,57537.87243172,1.45665500,0.28146770,0.29646135,1.08468017,0.26023757,1.46348861,0.99222948,-0.28367198,141,2017,0.59195178,2016,0.03111116,427713.63269683,855.42726539,0.99369247,0.02165639,0.12056967,0.09631952,0.36537547,0.29848245,,,0.51225372,0.14908610
VT TQQQ/BIL25+BTAL75 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.80000000,0.01188596,0.23271430,0.01177314,0.23275817,104128.58105795,39500.00000000,64628.58105795,1.63616661,0.31002561,0.32087278,1.02557019,0.31116544,1.38314715,1.09233491,-0.28381919,141,2017,0.78428870,2016,0.03848840,762140.81931770,1524.28163864,1.65937753,0.03858941,0.09498742,0.04479251,0.28867474,0.14879258,,,0.61443363,0.14915808
VT TQQQ/BIL50+BTAL50 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.60000000,0.00850089,0.15638239,0.00829095,0.15643335,79411.72559361,39500.00000000,39911.72559361,1.01042343,0.22313815,0.22815928,1.04953956,0.21390724,1.42031846,1.10280502,-0.20233690,436,2017,0.53556841,2016,0.03276368,528345.05705184,1056.69011410,1.35619931,0.02675165,0.28153181,0.19449777,0.28253706,0.19889110,,,0.43388791,0.09937283
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.80000000,0.00806815,0.15638239,0.00800884,0.15643335,83089.24805909,39500.00000000,43589.24805909,1.10352527,0.24553333,0.24345067,1.02936864,0.24204720,1.39541309,0.97908672,-0.25077792,477,2017,0.66419036,2018,0.05169228,833396.85494796,1666.79370990,2.01075417,0.04219731,0.25581519,0.09447035,0.25654704,0.09874474,,,0.48589873,0.09936163
VT TQQQ/BIL50+BTAL50 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.60000000,0.01056801,0.19470907,0.01039530,0.19475563,89516.34115623,39500.00000000,50016.34115623,1.26623648,0.25665718,0.26878424,1.06755132,0.24164707,1.43787219,1.04164291,-0.24639652,141,2017,0.56828521,2016,0.03028719,468991.68961438,937.98337923,1.14489226,0.02374641,0.25778976,0.19567182,0.25877798,0.19855683,,,0.48156684,0.12426416
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.80000000,0.00962398,0.19470907,0.00954550,0.19475563,94482.18668216,39500.00000000,54982.18668216,1.39195409,0.28197874,0.28727653,1.02679113,0.28078266,1.38566191,1.01912113,-0.27668815,474,2017,0.75212663,2018,0.02372407,817149.96751050,1634.29993502,1.86888246,0.04137468,0.21953691,0.09492391,0.22035058,0.09865963,,,0.55838616,0.12424478
VT TQQQ/BIL50+BTAL50 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.60000000,0.01237304,0.23293924,0.01215017,0.23299206,98391.66338645,39500.00000000,58891.66338645,1.49092819,0.28448315,0.30124064,1.08607995,0.26267497,1.45947061,0.96462047,-0.29491719,166,2017,0.59683356,2016,0.03576604,428123.24485997,856.24648972,1.00027938,0.02167713,0.24238181,0.19498660,0.24350491,0.19879039,,,0.51217636,0.14914934
VT TQQQ/BIL50+BTAL50 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.80000000,0.01209108,0.23293924,0.01197954,0.23299206,106422.36562674,39500.00000000,66922.36562674,1.69423710,0.31527572,0.32845741,1.03430599,0.31297956,1.39120846,1.06847198,-0.29507158,166,2017,0.78946046,2018,0.02712365,767134.19109059,1534.26838218,1.67301311,0.03884224,0.19134814,0.09523854,0.19235203,0.09898664,,,0.61443120,0.14916558
VT TQQQ/BIL75+BTAL25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.60000000,0.00848358,0.15649295,0.00835752,0.15654041,81091.87961950,39500.00000000,41591.87961950,1.05295898,0.22737965,0.23522218,1.05358436,0.21702935,1.41778647,1.05688053,-0.21514224,443,2017,0.54276981,2018,0.03069913,528943.12271855,1057.88624544,1.36476931,0.02678193,0.42277374,0.29560129,0.14118139,0.09861415,,,0.43391619,0.09937290
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.00838066,0.15649295,0.00833350,0.15654041,85299.49522795,39500.00000000,45799.49522795,1.15948089,0.25099848,0.25235331,1.03924491,0.24457228,1.40278833,0.98170305,-0.25567658,478,2017,0.67529890,2018,0.03242017,835951.90371406,1671.90380743,2.02343492,0.04232668,0.38386882,0.14511083,0.12805770,0.04859248,,,0.48591573,0.09940257
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.01077196,0.19495543,0.01060399,0.19500561,91061.79595958,39500.00000000,51561.79595958,1.30536192,0.26026221,0.27463460,1.06674393,0.24539586,1.43053383,1.00458483,-0.25907440,166,2017,0.57353592,2016,0.03411313,470085.51982898,940.17103966,1.15363747,0.02380180,0.38728417,0.29355499,0.12923979,0.09842498,,,0.48154325,0.12427358
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.00981014,0.19495543,0.00971820,0.19500561,96636.17620305,39500.00000000,57136.17620305,1.44648547,0.28683635,0.29503193,1.03255501,0.28370497,1.38902322,1.00366773,-0.28578816,474,2017,0.75958669,2018,0.00709012,819054.05783884,1638.10811568,1.87913384,0.04147109,0.32982395,0.14557662,0.10994946,0.04874846,,,0.55837315,0.12428417
VT TQQQ/BIL75+BTAL25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.60000000,0.01209798,0.23317853,0.01186517,0.23322759,99641.63210595,39500.00000000,60141.63210595,1.52257296,0.28710983,0.30560229,1.08111177,0.26681322,1.44773422,0.93760777,-0.30621529,168,2017,0.60168685,2016,0.04014758,427555.49071637,855.11098143,1.00491464,0.02164838,0.36455181,0.29522859,0.12155423,0.09898038,,,0.51219278,0.14911881
VT TQQQ/BIL75+BTAL25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.80000000,0.01211441,0.23317853,0.01201298,0.23322759,108577.87386567,39500.00000000,69077.87386567,1.74880693,0.32003628,0.33545541,1.03886045,0.31604679,1.39409950,1.04469371,-0.30634460,168,2017,0.79449038,2018,0.01121068,770067.33899792,1540.13467800,1.68281477,0.03899075,0.28749410,0.14574806,0.09590428,0.04863158,,,0.61448343,0.14914304
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.60000000,0.00828528,0.15676467,0.00842481,0.15680853,82626.29380626,39500.00000000,43126.29380626,1.09180491,0.23094233,0.24155928,1.04479939,0.22288671,1.39978097,1.01332226,-0.22790610,453,2017,0.54966585,2018,0.00919329,528408.49471774,1056.81698944,1.37142225,0.02675486,0.56416556,0.39508622,,,,,0.43391581,0.09940402
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.80000000,0.00819928,0.15676467,0.00846171,0.15680853,87408.66328071,39500.00000000,47908.66328071,1.21287755,0.25589980,0.26065962,1.03968323,0.24940488,1.39854548,0.97968363,-0.26120657,478,2017,0.68667436,2018,0.01330795,835824.74283243,1671.64948566,2.03095372,0.04232024,0.51212079,0.19593157,,,,,0.48591208,0.09940305
VT TQQQ/BIL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.60000000,0.01043715,0.19521323,0.01054842,0.19526518,92502.18378738,39500.00000000,53002.18378738,1.34182744,0.26340393,0.28000865,1.05803691,0.25114881,1.41412635,0.96957203,-0.27167031,169,2017,0.57866717,2018,0.01932543,469565.46405095,939.13092810,1.15890503,0.02377547,0.51687139,0.39646852,,,,,0.48153003,0.12425846
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.80000000,0.00985825,0.19521323,0.01009287,0.19526518,98635.83607775,39500.00000000,59135.83607775,1.49710977,0.29104059,0.30209648,1.03232774,0.28820670,1.38520322,0.98715775,-0.29482683,474,2017,0.76691329,2018,-0.00953027,818663.25624855,1637.32651250,1.88555567,0.04145130,0.43972442,0.19612006,,,,,0.55835624,0.12428910
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.60000000,0.01203387,0.23346221,0.01210508,0.23350741,100706.78918147,39500.00000000,61206.78918147,1.54953897,0.28909168,0.30928123,1.07002818,0.27247459,1.42888345,0.91036427,-0.31755605,169,2017,0.60635472,2018,0.02770897,424370.38596926,848.74077194,1.00410142,0.02148711,0.48620957,0.39576242,,,,,0.51215305,0.14911047
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.80000000,0.01191699,0.23346221,0.01211305,0.23350741,110593.62251280,39500.00000000,71093.62251280,1.79983854,0.32425419,0.34189053,1.03961339,0.32019126,1.39246578,1.02071542,-0.31767345,169,2017,0.79948070,2018,-0.00454265,769827.87642633,1539.65575285,1.68687584,0.03897863,0.38371062,0.19597877,,,,,0.61442070,0.14911989
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.01552850,0.19083095,0.01553558,0.19084404,102025.15858058,39500.00000000,62525.15858058,1.58291541,0.29176702,0.31378767,1.06712381,0.27600510,1.46805544,0.77318475,-0.37735744,138,2019,0.50392269,2018,0.05251803,186347.23047102,372.69446094,0.44623866,0.00943530,,,0.51474269,0.49846343,,,0.48473901,0.30915596
