label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
TQQQ50/BIL50 gate QQQ<SMA200,fit,fit,2000-01-03,2011-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.12497712,0.49957157,0.12483189,0.49957216,122376.73948208,81500.00000000,40876.73948208,0.50155509,0.01283419,0.05858457,0.19186042,0.29654587,0.26555512,0.01992758,-0.64404167,3969,2003,0.65012879,2000,-0.48145055,396084.54904617,37.88808581,0.29673153,0.00046488,0.62307899,0.49431131,,,,,0.37548141,0.00042784
QQQ,fit,fit,2000-01-03,2011-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00077847,0.00764309,0.00077980,0.00769271,107638.39291782,81500.00000000,26138.39291782,0.32071648,-0.04005510,0.04042481,0.03751628,0.32677393,0.05377215,-0.04829430,-0.82939612,,2009,0.54539978,2008,-0.41750481,81492.48732676,8.14924873,0.07595429,0.00009999,,,0.99922020,0.99230729,,,,
SPY benchmark,fit,fit,2000-01-03,2011-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00136770,0.00828507,0.00136848,0.00828626,96152.62479824,81500.00000000,14652.62479824,0.17978681,0.00306235,0.02421908,0.12407263,0.22078484,0.17570451,0.00553231,-0.55353848,,2003,0.27835875,2008,-0.36995912,81465.60761152,5.70259253,0.07067246,0.00006997,,,,,0.99863152,0.99171374,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00064211,0.00582579,0.00062466,0.00584227,571276.67200379,97500.00000000,473776.67200379,4.85924792,0.20604931,0.19765260,0.94957415,0.22454352,1.31203766,0.65646770,-0.31387578,606,2013,0.58228104,2022,-0.26893103,7228506.63012752,722.30214308,1.37893119,0.00740823,0.56721730,0.39415773,,,,,0.43212887,0.09944093
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2012-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.01133610,0.21464191,0.01132065,0.21464197,551137.48178250,97500.00000000,453637.48178250,4.65269212,0.20122454,0.19384661,0.95019558,0.21883343,1.30930255,0.76126100,-0.26433055,574,2013,0.58233129,2022,-0.21557714,6666577.98504441,665.44723035,1.31935254,0.00682510,0.57784510,0.39415773,,,,,0.42145008,0.05863592
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00062427,0.00563378,0.00061511,0.00561049,647913.75587213,97500.00000000,550413.75587213,5.64526929,0.22148053,0.21098588,0.93769373,0.24657571,1.29654836,0.70566405,-0.31386115,606,2017,0.70077618,2022,-0.26891577,10785050.94955585,1078.19713331,1.85770423,0.01105843,0.52710487,0.19707887,,,,,0.47225336,0.09943114
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2012-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.01125506,0.21450569,0.01124435,0.21450574,624274.02982451,97500.00000000,526774.02982451,5.40281056,0.21658975,0.20705144,0.93592651,0.24138966,1.29123558,0.79914190,-0.27102790,708,2017,0.70077067,2022,-0.21563704,10043770.00029945,1003.46807483,1.79680964,0.01029198,0.53776812,0.19707887,,,,,0.46158084,0.05877216
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00051529,0.00459775,0.00050128,0.00458570,985225.85974803,97500.00000000,887725.85974803,9.10488061,0.26539811,0.25529993,0.98877700,0.27807431,1.37616379,0.61789394,-0.42952050,753,2023,0.80005801,2022,-0.38712514,7721449.58622474,771.20754095,0.97678161,0.00790982,0.47310486,0.39541430,,,,,0.52637273,0.14916639
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.01543189,0.31379760,0.01541836,0.31379765,940598.49300830,97500.00000000,843098.49300830,8.64716403,0.25928047,0.25039823,0.99672120,0.26830793,1.38211609,0.73857867,-0.35105329,752,2013,0.70575408,2022,-0.31685137,6704083.40150093,668.83233161,0.89269026,0.00685982,0.48788965,0.39541430,,,,,0.51150271,0.09611919
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00051637,0.00505335,0.00051214,0.00505515,1186843.09428455,97500.00000000,1089343.09428455,11.17274968,0.28799351,0.27500573,0.94880762,0.32286716,1.31452603,0.65437620,-0.44010389,754,2013,0.91240235,2022,-0.38912969,16026579.51023248,1602.41734078,1.75395989,0.01643505,0.38191880,0.19707288,,,,,0.61755079,0.14914983
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.01574416,0.31354992,0.01574026,0.31354995,1131709.36637108,97500.00000000,1034209.36637108,10.60727555,0.28170908,0.26996755,0.95058421,0.31420155,1.31312094,0.77572562,-0.36315558,753,2013,0.91239383,2022,-0.31920703,14466564.71732257,1445.80089691,1.66790192,0.01482873,0.39716100,0.19723219,,,,,0.60230019,0.09636688
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00051759,0.00319084,0.00049817,0.00318998,509634.67269221,97500.00000000,412134.67269221,4.22702228,0.19489011,0.18553493,0.93927777,0.21477504,1.29863171,0.66776031,-0.29185638,601,2013,0.58461455,2022,-0.25385000,3816086.32350454,381.33792484,0.77742415,0.00391116,0.58807814,0.39716142,,,,,0.41139723,0.09045756
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2012-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.00748896,0.16912024,0.00746699,0.16912031,486173.82797943,97500.00000000,388673.82797943,3.98639824,0.18970631,0.18052463,0.93097161,0.21118508,1.28409723,0.66815491,-0.28392564,324,2013,0.58417572,2022,-0.22763651,3579017.42220735,357.01057307,0.75849367,0.00366165,0.59499191,0.39763524,,,,,0.40442437,0.07516608
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00056308,0.00344452,0.00054718,0.00345777,563745.34790056,97500.00000000,466245.34790056,4.78200357,0.20578490,0.19624552,0.96446321,0.21973335,1.33583386,0.70502045,-0.29188501,601,2017,0.69285966,2022,-0.25386020,4676223.40500365,467.52485944,0.86934873,0.00479513,0.57651850,0.19922900,,,,,0.42290995,0.09048412
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2012-01-03,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.00746975,0.16892468,0.00745231,0.16892474,537177.98364331,97500.00000000,439677.98364331,4.50951778,0.20053726,0.19112443,0.95630224,0.21623576,1.32160219,0.70625289,-0.28394540,324,2017,0.69285511,2022,-0.22773165,4393118.23337469,438.63683154,0.85039705,0.00449884,0.58346868,0.19941325,,,,,0.41594971,0.07536165
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00054183,0.00629642,0.00052645,0.00628681,873932.55386488,97500.00000000,776432.55386488,7.96341081,0.25327435,0.24262675,0.95320969,0.27840615,1.32685342,0.62138895,-0.40759391,606,2023,0.78079114,2022,-0.36789661,4481180.18875852,447.09051908,0.61641715,0.00458554,0.47573602,0.39371319,,,,,0.52371727,0.13571000
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.00961746,0.24145930,0.00960199,0.24145934,824986.23141656,97500.00000000,727486.23141656,7.46139725,0.24702653,0.23653455,0.94864505,0.27284412,1.31712480,0.66794544,-0.36983040,196,2013,0.71154628,2022,-0.33561254,4111614.80561583,409.59379605,0.59335776,0.00420096,0.48482024,0.39371319,,,,,0.51460535,0.12497023
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00046821,0.00585447,0.00045772,0.00585445,1038881.46232219,97500.00000000,941381.46232219,9.65519449,0.27487390,0.26090922,0.93182665,0.31500233,1.29155518,0.66686234,-0.41218987,752,2013,0.93090642,2022,-0.36788405,8581300.48160212,858.05797028,1.01976303,0.00880059,0.39950985,0.19671244,,,,,0.60001322,0.13570838
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2012-01-03,2026-08-24,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.00983477,0.24121649,0.00982356,0.24121653,971274.43025126,97500.00000000,873774.43025126,8.96178903,0.26768479,0.25379169,0.92353521,0.30999093,1.27708719,0.67207613,-0.39829534,336,2013,0.93060922,2022,-0.33565785,7922438.89873338,791.60449038,0.99702419,0.00811902,0.40891741,0.19690226,,,,,0.59061246,0.12521305
TQQQ buy-and-hold,test,test,2012-01-03,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00000970,0.00008288,0.00001047,0.00015787,4285817.80368505,97500.00000000,4188317.80368505,42.95710568,0.43233200,0.41312199,0.89975036,0.60865675,1.27734139,0.52933967,-0.81673834,1111,2023,1.97287978,2022,-0.79106019,97467.87219946,14.62018083,0.00369006,0.00014995,,,,,,,0.99998953,0.99984213
TQQQ50/BIL50 gate QQQ<SMA200,test,test,2012-01-03,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.02230287,0.33284110,0.02228416,0.33284114,844682.36212246,97500.00000000,747182.36212246,7.66340884,0.24585779,0.23902840,0.95124599,0.27043447,1.32659113,0.59315988,-0.41448824,791,2023,0.67195212,2022,-0.38770500,2128803.23523088,211.19208797,0.30696092,0.00216607,0.52114871,0.49339173,,,,,0.47822810,0.16715886
QQQ,test,test,2012-01-03,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00094541,0.00389688,0.00094609,0.00389844,561292.88580357,97500.00000000,463792.88580357,4.75685011,0.19628203,0.19578319,0.97840571,0.20525305,1.39675108,0.55832086,-0.35155777,754,2023,0.54664301,2022,-0.32631533,97068.10942447,9.70681094,0.01942081,0.00009956,,,0.99905391,0.99610156,,,,
SPY benchmark,test,test,2012-01-03,2026-08-24,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00165763,0.00887397,0.00165813,0.00887535,353051.02493906,97500.00000000,255551.02493906,2.62103615,0.14643292,0.14631590,0.91192795,0.16527492,1.29098146,0.43404677,-0.33736669,173,2013,0.31819168,2022,-0.18365542,97233.05567962,6.80631390,0.02779235,0.00006981,,,,,0.99834187,0.99112465,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00232885,0.01035393,0.00209848,0.00734422,39312.75338197,40000.00000000,-687.24661803,-0.01718117,-0.07536190,-0.00557864,-0.24254768,0.22229563,-0.33691437,-0.12406280,-0.60744961,,2003,0.31423113,2002,-0.23634135,202849.57730460,20.06843808,1.03439637,0.00050171,0.75024310,0.39890580,,,,,0.24742086,0.07854543
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.08026459,0.29714857,0.08003475,0.29714909,48017.85506614,40000.00000000,8017.85506614,0.20044638,0.01713078,0.05905390,0.18646757,0.16088117,0.26010305,0.06275751,-0.27296775,1382,2003,0.30053845,2000,-0.20785369,208628.85612620,19.65471412,0.84324470,0.00049137,0.82949557,0.39857478,,,,,0.16837538,0.00015691
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00232396,0.01035393,0.00209381,0.00734422,39168.13857424,40000.00000000,-831.86142576,-0.02079654,-0.07603628,-0.00676453,-0.24503340,0.22267924,-0.34029847,-0.12517298,-0.60744961,,2003,0.31423113,2002,-0.23634135,216083.70130090,21.44212961,1.10179124,0.00053605,0.74634874,0.19901312,,,,,0.25131982,0.07854543
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.08025871,0.29714857,0.08002919,0.29714909,47841.57961495,40000.00000000,7841.57961495,0.19603949,0.01638916,0.05785987,0.18184987,0.16141216,0.25355869,0.06004065,-0.27296775,1382,2003,0.30053845,2000,-0.20785369,224647.02141118,21.31163619,0.90791537,0.00053279,0.82560209,0.19990104,,,,,0.17227446,0.00015691
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00270138,0.01166646,0.00223916,0.01101633,37901.00385293,40000.00000000,-2098.99614707,-0.05247490,-0.13206721,-0.01734064,-0.28399038,0.32003343,-0.39362300,-0.17074502,-0.77347623,,2003,0.50630204,2002,-0.34933457,158364.46318142,15.73883402,0.91086338,0.00039347,0.65130256,0.39806101,,,,,0.34598864,0.11285581
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.11641713,0.44573292,0.11619311,0.44573348,51656.76158221,40000.00000000,11656.76158221,0.29141904,0.01411087,0.08282284,0.17545274,0.22625396,0.24467940,0.03422387,-0.41231073,1389,2003,0.48302046,2000,-0.31851046,172025.46170716,16.12525694,0.70489419,0.00040313,0.76702747,0.39858217,,,,,0.23086285,0.00022908
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00272319,0.01166646,0.00226373,0.01101633,38093.21964018,40000.00000000,-1906.78035982,-0.04766951,-0.13178132,-0.01571445,-0.26209376,0.33139502,-0.36428226,-0.17037540,-0.77347623,,2003,0.48995197,2002,-0.34933457,252090.17558577,25.16175595,1.45731675,0.00062904,0.63081130,0.19844895,,,,,0.36645546,0.11285581
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.11960595,0.44573292,0.11938389,0.44573348,50728.84084738,40000.00000000,10728.84084738,0.26822102,0.00979449,0.07691495,0.16073038,0.23931476,0.22436456,0.02375511,-0.41231073,1385,2003,0.46691925,2000,-0.31851046,285133.56949140,27.43340509,1.17725152,0.00068584,0.74973770,0.19885941,,,,,0.24814591,0.00022908
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00251098,0.01415654,0.00214932,0.01114673,41297.90726999,40000.00000000,1297.90726999,0.03244768,-0.04803580,0.01028801,-0.14591592,0.20066444,-0.20448322,-0.09017832,-0.53267571,,2003,0.31337542,2002,-0.20209845,112172.32465432,11.13427528,0.53707831,0.00027836,0.77446520,0.43152107,,,,,0.22301946,0.08439342
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.07062925,0.21033709,0.07042890,0.21033758,49044.38295350,40000.00000000,9044.38295350,0.22610957,0.02746598,0.06592618,0.26004618,0.14503790,0.36450948,0.11563858,-0.23751568,1263,2003,0.29955214,2000,-0.17396110,105067.40432949,9.36672570,0.41631040,0.00023417,0.84433560,0.43199836,,,,,0.15364543,0.00015377
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00251098,0.01415654,0.00214932,0.01114673,41297.90726999,40000.00000000,1297.90726999,0.03244768,-0.04803580,0.01028801,-0.14591592,0.20066444,-0.20448322,-0.09017832,-0.53267571,,2003,0.31337542,2002,-0.20209845,112172.32465432,11.13427528,0.53707831,0.00027836,0.77446520,0.43152107,,,,,0.22301946,0.08439342
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.07062925,0.21033709,0.07042890,0.21033758,49044.38295350,40000.00000000,9044.38295350,0.22610957,0.02746598,0.06592618,0.26004618,0.14503790,0.36450948,0.11563858,-0.23751568,1263,2003,0.29955214,2000,-0.17396110,105067.40432949,9.36672570,0.41631040,0.00023417,0.84433560,0.43199836,,,,,0.15364543,0.00015377
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00251781,0.01202697,0.00223746,0.01101151,40757.71511190,40000.00000000,757.71511190,0.01894288,-0.09131390,0.00604447,-0.17266607,0.29853333,-0.24198343,-0.12982003,-0.70338840,,2003,0.48998033,2000,-0.30428204,116212.90536590,11.71259197,0.61733496,0.00029281,0.67129764,0.39834237,,,,,0.32617904,0.13031343
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2005-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.10384513,0.31548779,0.10367207,0.31548832,52483.49188821,40000.00000000,12483.49188821,0.31208730,0.02343115,0.08800333,0.21572277,0.21619725,0.30249538,0.06202612,-0.37776255,1383,2003,0.46669360,2000,-0.28570061,116830.25089076,10.68993402,0.47225478,0.00026725,0.77414576,0.39892966,,,,,0.22364975,0.00024612
