label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL25+BTAL75 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.80000000,0.01019069,0.22065542,0.00995171,0.22065794,82211.40139509,40000.00000000,42211.40139509,1.05528503,0.24652441,0.23740639,0.90418383,0.29163555,1.25837359,0.75072645,-0.32838114,576,2013,0.84503467,2015,-0.08137494,600211.56245337,184.11593190,1.46983179,0.00460290,0.07536821,0.04502108,0.22937773,0.14911894,,,0.69372086,0.23226459
VT TQQQ/BIL50+BTAL50 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.60000000,0.00747280,0.14897097,0.00722686,0.14897309,66062.03942364,40000.00000000,26062.03942364,0.65155099,0.16736852,0.16394311,0.86127953,0.20449493,1.19250334,0.74450840,-0.22480407,574,2013,0.52098278,2015,-0.06941073,472633.91333687,111.85574926,1.37435765,0.00279639,0.25255859,0.19675108,0.25349992,0.19910021,,,0.49241007,0.15434072
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.80000000,0.00751523,0.14903996,0.00727904,0.14904208,70686.33507241,40000.00000000,30686.33507241,0.76715838,0.18440323,0.18651003,0.83720750,0.23608699,1.15940024,0.76947559,-0.23964793,802,2013,0.60187742,2015,-0.09238840,804810.41420618,190.32867042,2.32493152,0.00475822,0.21981313,0.09667455,0.22078500,0.09908405,,,0.55776954,0.15429882
VT TQQQ/BIL50+BTAL50 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.60000000,0.00858844,0.18495186,0.00838044,0.18495373,73100.07329547,40000.00000000,33100.07329547,0.82750183,0.20636398,0.19776076,0.95775452,0.22228196,1.33599313,0.83905819,-0.24594716,575,2013,0.63763104,2015,-0.02987371,339667.35046045,80.53233373,0.89553329,0.00201331,0.22834042,0.19513892,0.22936169,0.19898311,,,0.54073912,0.19403636
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.80000000,0.00886000,0.18516937,0.00860788,0.18517136,76325.73106015,40000.00000000,36325.73106015,0.90814328,0.21666354,0.21228176,0.86266559,0.27056321,1.19602721,0.71655072,-0.30237014,574,2013,0.73284738,2015,-0.10355664,744996.06739480,176.38843364,1.97828048,0.00440971,0.18055302,0.09582585,0.18150865,0.09899629,,,0.63636963,0.19395000
VT TQQQ/BIL50+BTAL50 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.60000000,0.00922580,0.22062761,0.00895574,0.22062936,78868.98313585,40000.00000000,38868.98313585,0.97172458,0.23364207,0.22334509,1.02651739,0.23122096,1.43856798,0.91396816,-0.25563480,575,2013,0.65856789,2012,-0.01349877,237283.52420206,56.74321395,0.58696258,0.00141858,0.21599137,0.19442983,0.21699378,0.19893273,,,0.56532580,0.23405746
VT TQQQ/BIL50+BTAL50 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.80000000,0.01061442,0.22075511,0.01031592,0.22075697,83225.20988935,40000.00000000,43225.20988935,1.08063025,0.25160002,0.24156994,0.91300678,0.29407424,1.27066709,0.74527390,-0.33759403,576,2013,0.86745734,2015,-0.07813629,607829.06122343,143.74811965,1.47371137,0.00359370,0.15157683,0.09522418,0.15279715,0.09860144,,,0.69372418,0.23400764
VT TQQQ/BIL75+BTAL25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.60000000,0.00773458,0.14904091,0.00740420,0.14904219,66853.36896071,40000.00000000,26853.36896071,0.67133422,0.17325167,0.16790503,0.87451714,0.20799860,1.21047127,0.70818735,-0.24464101,574,2013,0.55143581,2015,-0.06726454,479688.87873835,80.11174266,1.37793148,0.00200279,0.37925398,0.29567048,0.12651001,0.09906748,,,0.49242217,0.15564022
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.00773548,0.14911132,0.00740699,0.14911262,71612.65028569,40000.00000000,31612.65028569,0.79031626,0.19117811,0.19086834,0.85388963,0.23899064,1.18239190,0.75127892,-0.25447022,708,2013,0.63685778,2015,-0.08961262,820091.53001789,137.40378964,2.33307359,0.00343509,0.33023322,0.14556832,0.11018628,0.04928012,,,0.55778631,0.15559561
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.00864517,0.18508481,0.00839603,0.18508583,73875.64097733,40000.00000000,33875.64097733,0.84689102,0.21123118,0.20130431,0.96294872,0.22619682,1.34279710,0.80338509,-0.26292643,574,2013,0.66328227,2015,-0.02869322,343420.70386057,57.35073933,0.89708001,0.00143377,0.34316883,0.29521839,0.11450566,0.09904809,,,0.54072562,0.19559710
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.00895573,0.18526202,0.00865605,0.18526320,77223.93526048,40000.00000000,37223.93526048,0.93059838,0.22229046,0.21622647,0.87315399,0.27355730,1.21064696,0.70429774,-0.31562001,574,2013,0.76146084,2015,-0.09986927,756295.93312530,126.82630871,1.98352986,0.00317066,0.27135048,0.14471598,0.09054063,0.04895125,,,0.63638389,0.19549118
VT TQQQ/BIL75+BTAL25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.60000000,0.00931943,0.22078387,0.00898104,0.22078495,79606.97437718,40000.00000000,39606.97437718,0.99017436,0.23789603,0.22649524,1.02740960,0.23531922,1.43950315,0.87783040,-0.27100455,574,2013,0.68220198,2012,-0.00622599,237750.46267443,40.00307282,0.58363486,0.00100008,0.32457621,0.29432173,0.10830100,0.09834704,,,0.56531797,0.23584355
VT TQQQ/BIL75+BTAL25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.80000000,0.01021000,0.22086278,0.00994926,0.22086377,84200.47120867,40000.00000000,44200.47120867,1.10501178,0.25648700,0.24553250,0.92007100,0.29702273,1.28068855,0.73924811,-0.34695658,576,2013,0.88979729,2015,-0.07512218,615848.97319259,103.06196396,1.47877027,0.00257655,0.22855997,0.14633771,0.07624352,0.04831083,,,0.69372068,0.23579182
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.60000000,0.00729681,0.14912722,0.00728693,0.14912755,67582.01063183,40000.00000000,27582.01063183,0.68955027,0.17877957,0.17151540,0.88093588,0.21305157,1.21903116,0.67592063,-0.26449787,574,2013,0.58232416,2015,-0.06557710,485607.61582386,47.96368641,1.37865948,0.00119909,0.50622668,0.39680705,,,,,0.49243747,0.15695095
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.80000000,0.00727987,0.14916195,0.00727744,0.14916229,72489.60799907,40000.00000000,32489.60799907,0.81224020,0.19763195,0.19494751,0.86584887,0.24310393,1.19890826,0.72870971,-0.27120807,708,2013,0.67206253,2015,-0.08721247,834249.16357530,82.99148481,2.33837631,0.00207479,0.44085884,0.19669753,,,,,0.55780035,0.15691884
VT TQQQ/BIL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.60000000,0.00840310,0.18519560,0.00838867,0.18519590,74590.06209862,40000.00000000,34590.06209862,0.86475155,0.21577669,0.20453882,0.96327054,0.23122516,1.34270541,0.77080580,-0.27993652,574,2013,0.68874706,2015,-0.02784998,346553.74615330,34.10309005,0.89736448,0.00085258,0.45802832,0.39419626,,,,,0.54070869,0.19715987
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.80000000,0.00869107,0.18533826,0.00868609,0.18533857,78078.79923427,40000.00000000,38078.79923427,0.95196998,0.22767315,0.21994260,0.88104484,0.27728725,1.22172377,0.69215499,-0.32893376,574,2013,0.79022389,2015,-0.09645833,767481.42162905,76.22524539,1.98877127,0.00190563,0.36220629,0.19386701,,,,,0.63640368,0.19706649
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.60000000,0.00874848,0.22089197,0.00873350,0.22089225,80282.94932439,40000.00000000,40282.94932439,1.00707373,0.24186208,0.22935769,1.02425599,0.24035487,1.43445344,0.84347958,-0.28674325,574,2013,0.70575787,2016,-0.00016059,238407.68210297,23.26967005,0.58105130,0.00058174,0.43348797,0.39566480,,,,,0.56530431,0.23761413
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.80000000,0.01000294,0.22099973,0.00999344,0.22100002,85149.16502950,40000.00000000,45149.16502950,1.12872913,0.26124111,0.24934786,0.92562380,0.30045082,1.28867457,0.73296715,-0.35641584,576,2013,0.91243989,2015,-0.07237606,623286.70282980,61.92876499,1.48249005,0.00154822,0.30502856,0.19673295,,,,,0.69371902,0.23760240
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.00788928,0.10497420,0.00787876,0.10497743,77974.26465169,40000.00000000,37974.26465169,0.94935662,0.21876069,0.21949016,1.11993749,0.19394308,1.58072889,1.33221470,-0.16420829,141,2013,0.46557935,2012,-0.02964104,113856.46906790,45.17254550,0.29366882,0.00112931,,,0.50725247,0.49873321,,,0.49238176,0.39502257
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.00807877,0.08950575,0.00806323,0.08950604,80064.41621291,40000.00000000,40064.41621291,1.00161041,0.23447461,0.22843468,1.11145527,0.20989560,1.57263237,0.99296189,-0.23613656,429,2013,0.56892773,2012,0.00638263,105195.74062819,9.97285941,0.26371226,0.00024932,0.50540199,0.49328394,,,,,0.49315060,0.41049396
SPY benchmark,sens,sens_2012-07-03,2012-07-03,2017-07-03,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,,0.00260592,0.00970890,0.00260714,0.00971039,59584.96777047,40000.00000000,19584.96777047,0.48962419,0.13937750,0.12977229,1.12857229,0.12256502,1.62712006,1.05788608,-0.13175095,334,2013,0.31798024,2015,0.00918003,39976.79686136,2.79837578,0.12194151,0.00006996,,,,,0.99739286,0.99028961,,
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.60000000,0.00447378,0.14906675,0.00449430,0.14907084,75601.98150155,40000.00000000,35601.98150155,0.89004954,0.21144751,0.20890328,1.05270034,0.20180212,1.46885775,1.08430361,-0.19500766,575,2017,0.52684552,2015,-0.07490289,510668.80571543,194.22980637,1.44132440,0.00485575,,,0.50036723,0.39936647,,,0.49929872,0.15155422
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.80000000,0.00456135,0.14917906,0.00460391,0.14918331,83556.02907547,40000.00000000,43556.02907547,1.08890073,0.23649139,0.24272570,1.01980284,0.23571852,1.42305271,1.08517441,-0.21792938,802,2017,0.65328241,2015,-0.09921138,905072.81472408,341.34375011,2.51851543,0.00853359,,,0.42822227,0.19897732,,,0.57132625,0.15151204
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.60000000,0.00587616,0.18511843,0.00587771,0.18512215,84616.61735886,40000.00000000,44616.61735886,1.11541543,0.25753667,0.24701484,1.17251634,0.21552521,1.64643385,1.21210779,-0.21247010,576,2017,0.56056149,2015,-0.03340290,342951.37977169,131.33986876,0.87651378,0.00328350,,,0.45447027,0.39888809,,,0.54521019,0.19071482
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.80000000,0.00557604,0.18540732,0.00560776,0.18541134,92520.74374284,40000.00000000,52520.74374284,1.31301859,0.27859391,0.27754766,1.05879081,0.26592397,1.47618745,1.00771201,-0.27646183,574,2017,0.74660477,2015,-0.11188925,823079.71792681,310.83610971,2.10912183,0.00777090,,,0.35310884,0.19880467,,,0.64645267,0.19060198
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.60000000,0.00688797,0.22085506,0.00688343,0.22085859,92016.10355963,40000.00000000,52016.10355963,1.30040259,0.28707743,0.27566915,1.24650578,0.22264807,1.75479655,1.27405684,-0.22532545,576,2017,0.58815279,2016,-0.02477716,217908.89773523,84.75972823,0.52380592,0.00211899,,,0.43221120,0.39855772,,,0.56745777,0.23023181
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.80000000,0.00665044,0.22104064,0.00666798,0.22104434,101862.91842683,40000.00000000,61862.91842683,1.54657296,0.32027233,0.31077748,1.11580735,0.28619529,1.55841590,1.00218183,-0.31957507,578,2017,0.78543791,2015,-0.08504325,638270.64370456,241.18664562,1.49669750,0.00602967,,,0.29922371,0.19858091,,,0.70041957,0.23018095
VT TQQQ/BIL25+BTAL75 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.60000000,0.00562687,0.14920025,0.00535151,0.14920345,76717.92702477,40000.00000000,36717.92702477,0.91794818,0.21649754,0.21383649,1.07407298,0.20163838,1.49658616,1.05555236,-0.20510355,574,2017,0.53446216,2015,-0.07199439,515618.77187262,158.64204833,1.44617814,0.00396605,0.12396547,0.09471252,0.37517099,0.29858134,,,0.49931309,0.15280945
VT TQQQ/BIL25+BTAL75 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.80000000,0.00589321,0.14926839,0.00560766,0.14927169,84797.88656692,40000.00000000,44797.88656692,1.11994716,0.24228419,0.24774310,1.03963532,0.23573326,1.44908368,1.07301341,-0.22579791,802,2017,0.66519675,2015,-0.09566064,915565.30125242,280.64425300,2.52551683,0.00701611,0.10570447,0.04371347,0.32111513,0.14839671,,,0.57136469,0.15273507
VT TQQQ/BIL25+BTAL75 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.60000000,0.00713264,0.18524001,0.00686158,0.18524292,85688.10321377,40000.00000000,45688.10321377,1.14220258,0.26164394,0.25129947,1.18284960,0.21660602,1.65852654,1.14132914,-0.22924495,576,2013,0.57755543,2015,-0.03153549,344908.97480164,106.81763305,0.87763825,0.00267044,0.11241228,0.09392702,0.34077522,0.29839550,,,0.54520608,0.19220742
VT TQQQ/BIL25+BTAL75 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.80000000,0.00677101,0.18549112,0.00653966,0.18549429,93722.12382272,40000.00000000,53722.12382272,1.34305310,0.28346862,0.28198336,1.06992532,0.26699350,1.49025613,0.97934776,-0.28944634,574,2017,0.75454287,2015,-0.10765635,832313.18527882,255.13297396,2.11731576,0.00637832,0.08703007,0.04368626,0.26480479,0.14830435,,,0.64649184,0.19208313
VT TQQQ/BIL25+BTAL75 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.60000000,0.00816903,0.22101749,0.00793069,0.22102024,93071.60776893,40000.00000000,53071.60776893,1.32679019,0.29080024,0.27958786,1.25223073,0.22422746,1.76100531,1.20872552,-0.24058418,576,2017,0.59322094,2016,-0.01816444,218361.80510104,68.49780523,0.52305052,0.00171245,0.10679457,0.09386390,0.32411482,0.29897515,,,0.56745457,0.23193799
VT TQQQ/BIL25+BTAL75 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.80000000,0.00776397,0.22118177,0.00756452,0.22118464,103156.16221688,40000.00000000,63156.16221688,1.57890406,0.32475818,0.31516295,1.12316417,0.28775305,1.56752383,0.98823074,-0.32862586,576,2017,0.79084717,2015,-0.08150178,644553.55029215,197.53453311,1.50159856,0.00493836,0.07367046,0.04365835,0.22438556,0.14917018,,,0.70043758,0.23188656
VT TQQQ/BIL50+BTAL50 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.60000000,0.00583212,0.14928882,0.00555720,0.14929115,77768.46620411,40000.00000000,37768.46620411,0.94421166,0.22120802,0.21842176,1.08692496,0.20309115,1.51193352,0.98334757,-0.22495405,574,2017,0.54196726,2015,-0.06946575,520278.06464612,123.07124428,1.45098420,0.00307678,0.24889696,0.19471868,0.25002676,0.19891886,,,0.49933370,0.15407761
