label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/cash t40 w0-70 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.70000000,,0.00041023,0.00077934,0.00041576,0.00078069,69189.72869797,28000.00000000,41189.72869797,1.47106174,0.54647838,0.50506098,1.37334529,0.36852459,2.03074873,1.44388390,-0.37847806,235,2023,1.10082022,2022,0.01410504,79757.08905065,11.96356336,0.36092571,0.00042727,,,,,,,0.64385411,0.35660106
VT TQQQ/cash t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.70000000,QQQ<SMA200,0.03991237,0.54655579,0.03991678,0.54655579,63213.39453256,28000.00000000,35213.39453256,1.25762123,0.46227153,0.44872117,1.28205364,0.34424005,1.85313061,1.28994843,-0.35836435,235,2023,0.78687536,2022,0.00422000,62104.79265203,9.31571890,0.31294243,0.00033270,,,,,,,0.60435309,0.00000000
VT TQQQ/cash t40 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.80000000,,0.00035214,0.00074843,0.00036021,0.00074969,71968.42590790,28000.00000000,43968.42590790,1.57030093,0.56806031,0.53008591,1.35036145,0.39175311,1.97679902,1.45599471,-0.39015273,235,2023,1.10826396,2022,0.01410504,127513.40830557,19.12701125,0.57113682,0.00068311,,,,,,,0.69317786,0.35660106
VT TQQQ/cash t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.80000000,QQQ<SMA200,0.03985007,0.54655579,0.03985698,0.54655579,65710.06572125,28000.00000000,37710.06572125,1.34678806,0.48242617,0.47269867,1.25761702,0.36899286,1.80333318,1.30252034,-0.37037899,235,2023,0.79288154,2022,0.00422000,104812.25716808,15.72183858,0.52283535,0.00056149,,,,,,,0.65368108,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-40 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.40000000,,0.00145428,0.00332580,0.00077957,0.00235284,41819.09672944,28000.00000000,13819.09672944,0.49353917,0.22975728,0.20871883,1.42167554,0.15461895,2.07708883,1.42900225,-0.16078161,436,2023,0.35837602,2022,0.00263408,112440.81777118,40.08432751,0.72105746,0.00143158,0.48948466,0.44916040,0.16272448,0.14871693,,,0.34631189,0.17804598
VT TQQQ/BTAL75+DBMF25 t20 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.40000000,QQQ<SMA200,0.02193230,0.27326761,0.02142646,0.27327789,39480.25005680,28000.00000000,11480.25005680,0.41000893,0.18056639,0.17740832,1.15881248,0.15423591,1.64590064,1.27382215,-0.14175165,439,2024,0.26424963,2022,-0.01281589,100366.84424689,36.74431139,0.68977497,0.00131230,0.50514711,0.44904864,0.16792703,0.14911716,,,0.32555313,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-50 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.50000000,,0.00153293,0.00332580,0.00082901,0.00235284,43539.84229041,28000.00000000,15539.84229041,0.55499437,0.24613423,0.23094804,1.35500096,0.17447576,1.93842396,1.35022418,-0.18229138,436,2023,0.37245520,2022,0.00263408,177357.96272102,59.96769443,1.13623431,0.00214170,0.46390159,0.37446094,0.15419145,0.12385221,,,0.38033984,0.17804598
VT TQQQ/BTAL75+DBMF25 t20 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.50000000,QQQ<SMA200,0.02199744,0.27326761,0.02145544,0.27327789,41103.13899601,28000.00000000,13103.13899601,0.46796925,0.19630384,0.19927312,1.12204023,0.17408316,1.57132573,1.20188807,-0.16332955,436,2024,0.24031295,2022,-0.01281589,160900.64544286,55.24135260,1.10442562,0.00197291,0.47957755,0.37429290,0.15937964,0.12411004,,,0.35961239,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.60000000,,0.00155163,0.00332580,0.00083285,0.00235284,44737.75351795,28000.00000000,16737.75351795,0.59777691,0.25890670,0.24604841,1.30514818,0.19139154,1.84792553,1.29231775,-0.20034291,447,2023,0.40576772,2022,0.00263408,239025.23870964,79.73653249,1.52038441,0.00284773,0.44705178,0.29921879,0.14859951,0.09920197,,,0.40275430,0.17804598
VT TQQQ/BTAL75+DBMF25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.60000000,QQQ<SMA200,0.02202334,0.27326761,0.02147072,0.27327789,42230.48909569,28000.00000000,14230.48909569,0.50823175,0.20860699,0.21409310,1.09223977,0.19112880,1.51975658,1.14469044,-0.18223878,447,2023,0.26762709,2022,-0.01281589,218824.43165056,73.70427111,1.49147938,0.00263230,0.46271224,0.29943432,0.15376822,0.09903731,,,0.38204474,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-70 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.70000000,,0.00148131,0.00332580,0.00083564,0.00235284,45583.87735193,28000.00000000,17583.87735193,0.62799562,0.26768375,0.25653825,1.27775326,0.20272379,1.80468534,1.33176973,-0.20099852,447,2023,0.43898286,2022,0.00263408,294486.72469960,98.03517050,1.86683522,0.00350126,0.43694441,0.22464853,0.14519133,0.07407983,,,0.41633279,0.17804598
VT TQQQ/BTAL75+DBMF25 t20 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.70000000,QQQ<SMA200,0.02207103,0.27326761,0.02154409,0.27327789,43002.71638119,28000.00000000,15002.71638119,0.53581130,0.21681388,0.22407903,1.07603180,0.20240901,1.49648163,1.18671174,-0.18270138,447,2023,0.29750773,2022,-0.01281589,270205.82689841,90.72133492,1.83583856,0.00324005,0.45258735,0.22457574,0.15037949,0.07396457,,,0.39550179,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.80000000,,0.00137256,0.00332580,0.00075704,0.00235284,46611.75831251,28000.00000000,18611.75831251,0.66470565,0.27845801,0.26909317,1.27522845,0.21118801,1.79993599,1.38442349,-0.20113644,439,2023,0.46328645,2022,0.00263408,339943.81480957,113.03254272,2.14177668,0.00403688,0.43052857,0.14974485,0.14314473,0.04975660,,,0.42489856,0.17804598
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.20000000,0.80000000,QQQ<SMA200,0.02194664,0.27326761,0.02145176,0.27327789,43978.91767061,28000.00000000,15978.91767061,0.57067563,0.22731946,0.23651749,1.08219250,0.21087873,1.50602466,1.24447104,-0.18266352,447,2023,0.31950063,2022,-0.01281589,313252.20021893,104.91404617,2.11506799,0.00374693,0.44621240,0.14972803,0.14828843,0.04955080,,,0.40412212,0.00000000
VT TQQQ/BTAL75+DBMF25 t25 w0-40 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.40000000,,0.00138822,0.00333391,0.00076088,0.00216233,44676.46059966,28000.00000000,16676.46059966,0.59558788,0.27457757,0.24528295,1.47366456,0.17596951,2.19753111,1.41988480,-0.19338017,277,2023,0.47360333,2022,0.00522664,102057.75610278,36.76103984,0.61293978,0.00131289,0.46595836,0.44891686,0.15486810,0.14876364,,,0.37776271,0.22280155
VT TQQQ/BTAL75+DBMF25 t25 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.40000000,QQQ<SMA200,0.02719634,0.34158709,0.02648658,0.34159737,41542.23746369,28000.00000000,13542.23746369,0.48365134,0.21232795,0.20508029,1.22493821,0.16974024,1.76944750,1.23948261,-0.17130370,280,2024,0.30210039,2022,-0.01281589,87165.50282146,32.65069763,0.57106344,0.00116610,0.48504948,0.44895217,0.16121479,0.14796061,,,0.35200967,0.00000000
VT TQQQ/BTAL75+DBMF25 t25 w0-50 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.50000000,,0.00136091,0.00333391,0.00070782,0.00216233,47577.03174685,28000.00000000,19577.03174685,0.69917971,0.30546712,0.28070214,1.41863132,0.20346918,2.06980659,1.43151132,-0.21338785,270,2023,0.50683607,2022,0.00522664,141732.94479140,49.24136252,0.83376364,0.00175862,0.42453708,0.37408165,0.14106769,0.12423806,,,0.43300686,0.22280155
VT TQQQ/BTAL75+DBMF25 t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.50000000,QQQ<SMA200,0.02689673,0.34158709,0.02636638,0.34159737,44246.54112616,28000.00000000,16246.54112616,0.58023361,0.24212188,0.23989236,1.19885698,0.19818253,1.70864803,1.26198240,-0.19185837,270,2023,0.32482190,2022,-0.01281589,123884.78317385,44.15429274,0.79480877,0.00157694,0.44376869,0.37433892,0.14741147,0.12385426,,,0.40736789,0.00000000
VT TQQQ/BTAL75+DBMF25 t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.60000000,,0.00138442,0.00333391,0.00075042,0.00216233,49353.52492631,28000.00000000,21353.52492631,0.76262589,0.32059598,0.30162973,1.35620858,0.22477879,1.94518206,1.40764539,-0.22775337,399,2023,0.51661193,2022,0.00522664,216166.85946226,72.47119013,1.27401425,0.00258826,0.39817143,0.29944395,0.13228731,0.09909110,,,0.46811878,0.22280155
VT TQQQ/BTAL75+DBMF25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.60000000,QQQ<SMA200,0.02697794,0.34158709,0.02644789,0.34159737,45910.79633672,28000.00000000,17910.79633672,0.63967130,0.25655728,0.26055341,1.15378066,0.21998692,1.62364183,1.24450710,-0.20615172,429,2023,0.33309685,2022,-0.01281589,191954.64058812,65.36064643,1.23364697,0.00233431,0.41739416,0.29930504,0.13864257,0.09911468,,,0.44247044,0.00000000
VT TQQQ/BTAL75+DBMF25 t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.70000000,,0.00123561,0.00333391,0.00068400,0.00216233,50998.46648138,28000.00000000,22998.46648138,0.82137380,0.33638677,0.32052836,1.31936746,0.24347714,1.87463942,1.36599183,-0.24625826,432,2023,0.55250952,2022,0.00522664,289822.68408050,96.19901450,1.69610492,0.00343568,0.37869257,0.22468275,0.12582693,0.07404610,,,0.49419736,0.22280155
VT TQQQ/BTAL75+DBMF25 t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.70000000,QQQ<SMA200,0.02694573,0.34158709,0.02638842,0.34159737,47400.09619469,28000.00000000,19400.09619469,0.69286058,0.27125626,0.27858704,1.12906479,0.23909399,1.57837601,1.20145806,-0.22577255,432,2023,0.36457937,2022,-0.01281589,259298.27732495,87.04488401,1.65540016,0.00310875,0.39783478,0.22449968,0.13211797,0.07435508,,,0.46854224,0.00000000
VT TQQQ/BTAL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.80000000,,0.00139804,0.00333391,0.00076364,0.00216233,52061.13971876,28000.00000000,24061.13971876,0.85932642,0.34671743,0.33250508,1.29068231,0.25767460,1.82825583,1.36083690,-0.25478250,432,2023,0.58841149,2022,0.00522664,357870.31879962,118.73330337,2.08335920,0.00424048,0.36582593,0.14969709,0.12150471,0.04900109,,,0.51121552,0.22280155
VT TQQQ/BTAL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.25000000,0.80000000,QQQ<SMA200,0.02703915,0.34158709,0.02645704,0.34159737,48404.06726808,28000.00000000,20404.06726808,0.72871669,0.28134447,0.29051384,1.11002500,0.25361054,1.54984745,1.20110752,-0.23423754,432,2023,0.39640644,2022,-0.01281589,322458.05084732,107.92017965,2.04754894,0.00385429,0.38498098,0.14919765,0.12778413,0.04924260,,,0.48563832,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-40 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.40000000,,0.00142958,0.00505762,0.00080437,0.00269881,45108.64920277,28000.00000000,17108.64920277,0.61102319,0.28377513,0.25066416,1.40842759,0.19122454,2.10915102,1.25710041,-0.22573784,280,2023,0.50889685,2022,0.00783339,93091.21435607,33.79649870,0.55168490,0.00120702,0.45601917,0.44892247,0.15159736,0.14824482,,,0.39093272,0.26717718
VT TQQQ/BTAL75+DBMF25 t30 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.40000000,QQQ<SMA200,0.03126680,0.39998972,0.03072718,0.40000000,41524.15409601,28000.00000000,13524.15409601,0.48300550,0.21234390,0.20484203,1.16858433,0.17937292,1.68526929,1.04391030,-0.20341202,287,2024,0.30277694,2022,-0.01281589,78153.04756716,29.79518208,0.51208509,0.00106411,0.47859066,0.44878822,0.15899748,0.14824669,,,0.36099292,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-50 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.50000000,,0.00142204,0.00505762,0.00080410,0.00269881,51058.31845561,28000.00000000,23058.31845561,0.82351137,0.35457716,0.32120766,1.45234196,0.22792063,2.15559767,1.42056991,-0.24960205,273,2023,0.64023580,2022,0.00782671,122757.21011887,43.42531551,0.67310975,0.00155090,0.39903762,0.37425432,0.13256135,0.12321905,,,0.46695473,0.26717718
VT TQQQ/BTAL75+DBMF25 t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.50000000,QQQ<SMA200,0.03160146,0.40990656,0.03111062,0.40991684,46807.50781955,28000.00000000,18807.50781955,0.67169671,0.27801315,0.27146134,1.24431929,0.21710211,1.79847407,1.22886925,-0.22623493,273,2023,0.40713715,2022,-0.01281589,102602.05734921,37.78690857,0.62436196,0.00134953,0.42192824,0.37432797,0.14009432,0.12356297,,,0.43659546,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.60000000,,0.00126744,0.00505762,0.00074228,0.00269881,53970.41703596,28000.00000000,25970.41703596,0.92751489,0.38217590,0.35358898,1.40046037,0.25568305,2.04113576,1.42726176,-0.26776861,239,2023,0.66481588,2022,0.00782671,175301.94261139,59.70730557,0.94742239,0.00213240,0.35953650,0.29944553,0.11947636,0.09913481,,,0.51968936,0.26717718
VT TQQQ/BTAL75+DBMF25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.60000000,QQQ<SMA200,0.03168198,0.40990656,0.03110539,0.40991684,49455.04149437,28000.00000000,21455.04149437,0.76625148,0.30411803,0.30280909,1.20790435,0.24608120,1.72333133,1.24187741,-0.24488571,239,2023,0.42882918,2022,-0.01281589,149773.67225910,52.43950409,0.89829611,0.00187284,0.38232113,0.29934455,0.12696095,0.09897526,,,0.48925147,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.70000000,,0.00120568,0.00505762,0.00070784,0.00269881,55898.54566339,28000.00000000,27898.54566339,0.99637663,0.39718972,0.37434468,1.35040717,0.27758702,1.94176594,1.41542438,-0.28061529,239,2023,0.67194230,2022,0.00782671,259192.74888169,86.51447854,1.40544378,0.00308980,0.33273884,0.22456064,0.11052551,0.07399048,,,0.55548813,0.26717718
VT TQQQ/BTAL75+DBMF25 t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.70000000,QQQ<SMA200,0.03179961,0.40990656,0.03120284,0.40991684,51223.52811602,28000.00000000,23223.52811602,0.82941172,0.31820881,0.32307977,1.16831935,0.26871843,1.64958037,1.23404445,-0.25785847,239,2023,0.43540249,2022,-0.01281589,225555.36150243,76.48534271,1.35694960,0.00273162,0.35551643,0.22434951,0.11800941,0.07391443,,,0.52491092,0.00000000
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.80000000,,0.00132495,0.00505762,0.00074717,0.00269881,57940.57570368,28000.00000000,29940.57570368,1.06930628,0.41476271,0.39577484,1.32162212,0.29755849,1.88421414,1.41480295,-0.29315935,239,2023,0.70660776,2022,0.00782671,345440.71980711,114.92911366,1.86331659,0.00410461,0.31068165,0.14951623,0.10313648,0.04919612,,,0.58480448,0.26717718
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.30000000,0.80000000,QQQ<SMA200,0.03169180,0.40990656,0.03114604,0.40991684,53101.56158740,28000.00000000,25101.56158740,0.89648434,0.33492404,0.34406189,1.14911057,0.28931452,1.61240588,1.23736602,-0.27067500,239,2023,0.46480484,2022,-0.01281589,302954.81361522,102.03352094,1.81290167,0.00364405,0.33347708,0.14947079,0.11072638,0.04924427,,,0.55431777,0.00000000
VT TQQQ/BTAL75+DBMF25 t35 w0-40 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,0.35000000,0.40000000,,0.00147174,0.00340219,0.00081405,0.00257811,45718.07093026,28000.00000000,17718.07093026,0.63278825,0.28973741,0.25818891,1.40343427,0.19585290,2.11567011,1.28482998,-0.22550642,273,2023,0.50969789,2022,0.00596245,85439.45301203,31.17021856,0.50512686,0.00111322,0.45190390,0.44855130,0.15021921,0.14742189,,,0.39638547,0.31236130
