label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.SCZ.avg,exposure.SCZ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2016-07-01,2016-07-01,2021-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00311417,0.01413322,0.00321214,0.01413439,65034.21005268,40000.00000000,25034.21005268,0.62585525,0.15235967,0.15891137,1.04584228,0.14605345,1.45211754,0.82601410,-0.18445166,105,2017,0.26992452,2016,0.00135728,1679491.79586698,402.36257283,5.15906000,0.01005906,0.32747456,0.00000000,0.50564964,0.00000000,0.08182318,0.00000000,0.08184049,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2016-07-01,2016-07-01,2021-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00334422,0.01418692,0.00343149,0.01418796,68543.34185244,40000.00000000,28543.34185244,0.71358355,0.16625082,0.17642155,1.09286889,0.15149294,1.53179800,0.90140926,-0.18443433,105,2020,0.28876887,2018,0.04825717,1636160.96408241,376.72083598,4.95191201,0.00941802,0.34389538,0.00000000,0.55450936,0.00000000,0.01636998,0.00000000,0.08179379,0.00000000
SPY60/TLT40,sens,sens_2016-07-01,2016-07-01,2021-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00743010,0.02360755,0.00549649,0.01725051,59862.26947700,40000.00000000,19862.26947700,0.49655674,0.11689457,0.13145545,1.13464522,0.10221812,1.55445638,0.63458565,-0.18420613,104,2019,0.24398527,2018,-0.03202001,65330.14725323,5.59284812,0.21395272,0.00013982,,,0.59476391,0.58274949,,,0.39780401,0.39138740
EW SPY/SCZ/TIP/TLT,sens,sens_2016-07-01,2016-07-01,2021-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00972881,0.02826713,0.00523769,0.01286114,54628.41877247,40000.00000000,14628.41877247,0.36571047,0.08988064,0.10134268,1.06589042,0.08422337,1.42545495,0.46485037,-0.19335391,106,2019,0.19394499,2018,-0.06421169,62321.18293256,13.07136010,0.21604219,0.00032678,0.24901462,0.24670993,0.24538175,0.23713886,0.24794126,0.24211397,0.24792865,0.24229552
SPY benchmark,sens,sens_2016-07-01,2016-07-01,2021-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00458790,0.01413322,0.00458912,0.01413439,70113.15059939,40000.00000000,30113.15059939,0.75282876,0.17219162,0.18399122,0.94835887,0.18622128,1.30757641,0.50999476,-0.33763410,173,2019,0.30723778,2018,-0.04738887,39802.44226504,2.78617096,0.12098762,0.00006965,,,0.99541088,0.98586561,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2017-01-03,2017-01-03,2021-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00294993,0.01698335,0.00304156,0.01698468,64245.72017972,39500.00000000,24745.72017972,0.62647393,0.16143644,0.15752246,1.08399951,0.14823373,1.50677650,0.87384021,-0.18474366,105,2017,0.25977647,2018,0.10756812,1656910.86628962,370.94987638,4.93317940,0.00939114,0.31621907,0.00000000,0.51438876,0.00000000,0.08320666,0.00000000,0.08314396,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2017-01-03,2017-01-03,2021-12-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00352934,0.01698335,0.00360885,0.01698468,70172.47040586,39500.00000000,30672.47040586,0.77651824,0.17507410,0.18676172,1.12560621,0.15388617,1.57788616,0.94614576,-0.18503925,105,2020,0.28804384,2018,0.04785460,1367239.02824600,312.32185250,4.06110328,0.00790688,0.33286468,0.00000000,0.56376065,0.00000000,0.01665682,0.00000000,0.08310901,0.00000000
SPY60/TLT40,sens,sens_2017-01-03,2017-01-03,2021-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00695637,0.01655835,0.00535938,0.01461084,61828.56286477,39500.00000000,22328.56286477,0.56528007,0.13675763,0.14488921,1.30339112,0.10238614,1.79480808,0.74202406,-0.18430349,104,2019,0.24424558,2018,-0.03152252,64673.62885201,5.48958982,0.20284596,0.00013898,,,0.59482342,0.58538916,,,0.39821823,0.39323075
EW SPY/SCZ/TIP/TLT,sens,sens_2017-01-03,2017-01-03,2021-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01030313,0.02491568,0.00570853,0.01623265,54928.21020822,39500.00000000,15428.21020822,0.39058760,0.10157700,0.10616759,1.19600821,0.08384139,1.60689302,0.52805671,-0.19236002,106,2019,0.19196597,2018,-0.06490477,56999.40518732,12.67482474,0.19107491,0.00032088,0.24901388,0.24668332,0.24475505,0.23376735,0.24827737,0.24498683,0.24764569,0.24189271
SPY benchmark,sens,sens_2017-01-03,2017-01-03,2021-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00469486,0.01698335,0.00469610,0.01698468,71503.44814707,39500.00000000,32003.44814707,0.81021388,0.17820674,0.19301987,0.96646366,0.18813023,1.33331137,0.52828060,-0.33733348,173,2019,0.30750436,2018,-0.04757823,39272.78233233,2.74909476,0.11717650,0.00006960,,,0.99530390,0.98301532,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00327805,0.01407953,0.00337131,0.01408070,52782.94444278,40000.00000000,12782.94444278,0.31957361,0.10631232,0.09013724,0.74590014,0.15080216,1.02990057,0.57526259,-0.18480659,105,2021,0.19801980,2022,-0.11613197,1571978.30217375,336.97674419,4.87343019,0.00842442,0.26188825,0.00000000,0.47297934,0.00000000,0.16358096,0.00000000,0.09818015,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00387882,0.01336516,0.00396468,0.01363968,54377.97908070,40000.00000000,14377.97908070,0.35944948,0.11146460,0.09989781,0.74345463,0.15933509,1.02757590,0.58414370,-0.19081709,,2020,0.28943482,2022,-0.17490023,1587588.69378948,324.99819437,4.76652671,0.00812495,0.29460243,0.00000000,0.52138932,0.00000000,0.08185575,0.00000000,0.09818781,0.00000000
SPY60/TLT40,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00854288,0.02176936,0.00658228,0.01951498,47269.61707258,40000.00000000,7269.61707258,0.18174043,0.07222789,0.05412523,0.66797401,0.11426973,0.89139992,0.31004840,-0.23295683,,2019,0.24296105,2022,-0.19761245,61091.13766454,5.22510563,0.19519173,0.00013063,,,0.59366519,0.58048502,,,0.39779001,0.39192827
EW SPY/SCZ/TIP/TLT,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01090788,0.02802442,0.00587990,0.01658879,43559.02638642,40000.00000000,3559.02638642,0.08897566,0.04419379,0.02757800,0.51407743,0.09252639,0.67334525,0.21016178,-0.21028464,,2019,0.19204538,2022,-0.18058532,58258.46612254,12.60576861,0.19963733,0.00031514,0.24885781,0.24578737,0.24470765,0.23341121,0.24781114,0.24420485,0.24771060,0.24265848
SPY benchmark,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00584130,0.01606926,0.00584253,0.01607070,54369.01966217,40000.00000000,14369.01966217,0.35922549,0.11140674,0.09984374,0.62410530,0.20232808,0.85103039,0.33176814,-0.33579697,173,2019,0.30803090,2022,-0.19139933,39932.74426649,2.79529210,0.11962748,0.00006988,,,0.99415747,0.98392930,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2018-01-02,2018-01-02,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00415269,0.01344111,0.00424914,0.01347564,46976.83285448,39500.00000000,7476.83285448,0.18928691,0.07116847,0.05558271,0.51139523,0.15925181,0.71131865,0.31654890,-0.22482614,,2021,0.19769326,2022,-0.15165591,1652429.80331086,328.24125826,5.41098972,0.00830991,0.19968744,0.00000000,0.49669801,0.00000000,0.19962140,0.00000000,0.09974400,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2018-01-02,2018-01-02,2022-12-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00384146,0.01739941,0.00392820,0.01740004,46646.46828272,39500.00000000,7146.46828272,0.18092325,0.06863380,0.05330903,0.48644813,0.16422937,0.66961553,0.26650699,-0.25753095,,2020,0.28804804,2022,-0.23636095,1575239.73754536,313.58237919,4.97700266,0.00793879,0.23301956,0.00000000,0.53016470,0.00000000,0.13312824,0.00000000,0.09975930,0.00000000
SPY60/TLT40,sens,sens_2018-01-02,2018-01-02,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00898715,0.02599558,0.00692748,0.02252233,42711.36763748,39500.00000000,3211.36763748,0.08130045,0.04650841,0.02499666,0.42334401,0.12623314,0.57680519,0.16820136,-0.27650437,,2019,0.24179560,2022,-0.23377135,60489.91776610,5.12976963,0.20156533,0.00012987,,,0.59340475,0.57747767,,,0.39760612,0.39139220
EW SPY/SCZ/TIP/TLT,sens,sens_2018-01-02,2018-01-02,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01204710,0.02953057,0.00680236,0.01575120,40282.59937863,39500.00000000,782.59937863,0.01981264,0.02268187,0.00626497,0.26857936,0.10348546,0.36144297,0.08499261,-0.26686871,,2019,0.19102646,2022,-0.20867505,58950.91881979,12.43389348,0.21032625,0.00031478,0.24885655,0.24513487,0.24355860,0.23424880,0.24785736,0.24154819,0.24767525,0.24251346
SPY benchmark,sens,sens_2018-01-02,2018-01-02,2022-12-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00721403,0.01677079,0.00721529,0.01677208,50610.37332350,39500.00000000,11110.37332350,0.28127527,0.08828665,0.07964978,0.50286575,0.21398252,0.69268082,0.26348056,-0.33507844,173,2019,0.30520928,2022,-0.18335895,39348.23292637,2.75437630,0.12284269,0.00006973,,,0.99278471,0.98322792,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00458357,0.01940152,0.00466898,0.01943584,51706.18331102,39500.00000000,12206.18331102,0.30901730,0.09262371,0.08660437,0.63375303,0.16021988,0.89460897,0.41196625,-0.22483324,,2021,0.19738294,2022,-0.15176979,1450124.52454190,292.21148371,4.80772644,0.00739776,0.23305930,0.00000000,0.49623600,0.00000000,0.16639179,0.00000000,0.09964392,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2018-07-02,2018-07-02,2023-06-30,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00493867,0.01940152,0.00501271,0.01943584,49908.57894864,39500.00000000,10408.57894864,0.26350833,0.09201153,0.07514048,0.62380004,0.16248359,0.86904393,0.35763412,-0.25727840,,2020,0.28768126,2022,-0.23608912,1436968.01763880,286.12750171,4.52617626,0.00724373,0.26643908,0.00000000,0.49583652,0.00000000,0.13313758,0.00000000,0.09957411,0.00000000
SPY60/TLT40,sens,sens_2018-07-02,2018-07-02,2023-06-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00897599,0.02181820,0.00698130,0.02083066,46594.03925654,39500.00000000,7094.03925654,0.17959593,0.06982148,0.05295509,0.59486669,0.12723889,0.82084413,0.25226140,-0.27678227,,2019,0.24380672,2022,-0.23439075,53841.06149623,4.62818602,0.18122546,0.00011717,,,0.59337244,0.57916934,,,0.39764966,0.39174206
EW SPY/SCZ/TIP/TLT,sens,sens_2018-07-02,2018-07-02,2023-06-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01194216,0.03073314,0.00683952,0.01617663,42570.39888506,39500.00000000,3070.39888506,0.07773162,0.03723503,0.02394155,0.40208686,0.10469634,0.54729812,0.13937273,-0.26716153,,2019,0.19092536,2022,-0.20915740,52996.27156657,11.58076173,0.19063742,0.00029318,0.24896503,0.24511713,0.24366142,0.23382337,0.24760230,0.24161084,0.24782414,0.24252708
SPY benchmark,sens,sens_2018-07-02,2018-07-02,2023-06-30,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00670207,0.01940152,0.00670332,0.01943584,56705.50623153,39500.00000000,17205.50623153,0.43558244,0.11805456,0.11664743,0.63201970,0.21277777,0.87933704,0.35229037,-0.33510583,173,2019,0.30468476,2022,-0.18315597,39505.00456708,2.76535032,0.12316995,0.00007001,,,0.99329668,0.98056416,,,,
