label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.rebalance,params.w_min,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.00000000,0.10139974,0.43095303,0.10059596,0.42850451,47032.70086974,28000.00000000,19032.70086974,0.67973932,0.22620963,0.27206930,1.11292268,0.20209764,1.62658252,0.91406312,-0.24747703,,2024,0.38491862,2022,-0.06263001,132551.96893003,45.99174735,0.90616345,0.00164256,0.49703534,0.13862794,0.16543120,0.04949692,,,0.33497971,0.04197361
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.10000000,0.10139974,0.43095303,0.10059596,0.42850451,47032.70086974,28000.00000000,19032.70086974,0.67973932,0.22620963,0.27206930,1.11292268,0.20209764,1.62658252,0.91406312,-0.24747703,,2024,0.38491862,2022,-0.06263001,132551.96893003,45.99174735,0.90616345,0.00164256,0.49703534,0.13862794,0.16543120,0.04949692,,,0.33497971,0.04197361
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.20000000,0.10369875,0.43095303,0.10289497,0.42850451,47032.70086974,28000.00000000,19032.70086974,0.67973932,0.22620963,0.27206930,1.11292268,0.20209764,1.62658252,0.91406312,-0.24747703,,2024,0.38491862,2022,-0.06263001,132551.96893003,45.99174735,0.90616345,0.00164256,0.49703534,0.13862794,0.16543120,0.04949692,,,0.33497971,0.04197361
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.30000000,0.12176311,0.43086888,0.12101643,0.42791035,46500.81610165,28000.00000000,18500.81610165,0.66074343,0.21638550,0.26568344,1.07046811,0.20268618,1.56096910,0.87434620,-0.24748263,,2024,0.38469127,2022,-0.09040387,130854.38462452,45.29484660,0.90655019,0.00161767,0.49227473,0.13877176,0.16371245,0.04934460,,,0.34107639,0.04751614
TQQQ50/BTAL50 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00264006,0.05003282,0.00233647,0.05004202,43719.35469920,28000.00000000,15719.35469920,0.56140552,0.13189503,0.23140188,0.56575768,0.29837749,0.79875597,0.29159137,-0.45232830,753,2023,0.67007439,2022,-0.42672355,155992.81617872,58.55511322,1.21842698,0.00209125,0.49943183,0.46380604,,,,,0.49927431,0.44995798
50/50,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00117132,0.00337941,0.00088732,0.00333093,42993.70696778,28000.00000000,14993.70696778,0.53548953,0.12764707,0.22219985,0.56278053,0.28766795,0.79435130,0.28515170,-0.44764617,752,2023,0.69915155,2022,-0.42407111,71225.42782529,26.77298762,0.55433007,0.00095618,0.49951583,0.49831949,,,,,0.49929132,0.49666907
TQQQ50/BTAL50 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.03398939,0.14821486,0.03389093,0.14822348,43179.27752444,28000.00000000,15179.27752444,0.54211705,0.13697521,0.22456373,0.59898728,0.28070518,0.85264331,0.31432567,-0.43577483,721,2023,0.73141717,2022,-0.41221863,51832.43318930,19.49089606,0.39702968,0.00069610,0.50041043,0.39913482,,,,,0.49738946,0.35177652
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.09678077,0.40850408,0.09663134,0.40851487,44838.10166719,28000.00000000,16838.10166719,0.60136077,0.16532453,0.24537469,0.82124346,0.21493419,1.17871278,0.50968205,-0.32436796,687,2024,0.42846818,2022,-0.26673446,134447.20315708,51.96326245,1.00985965,0.00185583,0.59473532,0.46399127,,,,,0.40434445,0.09148513
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.09851746,0.41954233,0.09838924,0.41955278,45076.54585314,28000.00000000,17076.54585314,0.60987664,0.17813854,0.24832013,0.89013025,0.20926245,1.28557211,0.60534593,-0.29427560,567,2023,0.45437948,2022,-0.23280217,72565.49683271,28.91515943,0.53007390,0.00103268,0.59749246,0.49908558,,,,,0.40168301,0.08044722
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.12898263,0.41953724,0.12895910,0.41954809,42535.32174661,28000.00000000,14535.32174661,0.51911863,0.14689079,0.21632888,0.78621593,0.20032778,1.11666787,0.51335222,-0.28614037,693,2024,0.36227571,2022,-0.23282927,52281.38522074,21.26955358,0.39927142,0.00075963,0.61580795,0.44072207,,,,,0.38235398,0.08045191
SPY benchmark,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.01036235,0.02853707,0.01036423,0.02853833,37154.48737506,28000.00000000,9154.48737506,0.32694598,0.10029625,0.14370727,0.64071401,0.17287560,0.91416688,0.41173444,-0.24359452,709,2023,0.25583662,2022,-0.18197208,27739.70744952,1.94177952,0.22279974,0.00006935,,,,,0.98963577,0.97146167,,
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.00000000,0.05899193,0.33386741,0.05850055,0.33387117,36884.12618537,28000.00000000,8884.12618537,0.31729022,0.14272137,0.14000961,0.83474690,0.17991427,1.19732504,0.92115139,-0.15493801,,2024,0.28043310,2025,-0.07729107,516615.35541709,173.40241352,3.56282896,0.00619294,0.52043739,0.14970071,0.17281565,0.04975540,,,0.30503545,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.10000000,0.05846167,0.33386741,0.05797604,0.33387117,37213.79642286,28000.00000000,9213.79642286,0.32906416,0.14618430,0.14470200,0.85222702,0.17975822,1.22327743,0.99021572,-0.14762874,,2024,0.28043310,2025,-0.06889824,513995.69721949,172.53841257,3.54281334,0.00616209,0.51997884,0.14970071,0.17267008,0.04975540,,,0.30564979,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.20000000,0.05893672,0.33386741,0.05844089,0.33387117,38760.73173448,28000.00000000,10760.73173448,0.38431185,0.16216564,0.16632343,0.92889168,0.17993211,1.33783461,1.13202791,-0.14325234,,2024,0.28043201,2025,-0.02935655,504573.97401588,169.54276537,3.46846102,0.00605510,0.51799963,0.14971816,0.17202695,0.04976120,,,0.30827537,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1w,0.30000000,0.07272979,0.33386741,0.07227664,0.33387117,39538.23397184,28000.00000000,11538.23397184,0.41207978,0.17026415,0.17695347,0.95019365,0.18402640,1.36940260,1.05771248,-0.16097394,,2024,0.30764850,2025,-0.02718099,477442.50567618,161.03068819,3.26417222,0.00575110,0.51275512,0.14993926,0.17024597,0.04983469,,,0.31532307,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.00000000,0.06974223,0.35216395,0.06914109,0.35216639,38142.64643161,28000.00000000,10142.64643161,0.36223737,0.15654995,0.15776144,0.89339087,0.18206488,1.29014555,1.00420986,-0.15589366,,2024,0.31283160,2025,-0.07213273,357196.61367350,119.99260111,2.42425081,0.00428545,0.51514461,0.14939682,0.17100390,0.04991852,,,0.31192515,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.10000000,0.06974223,0.35216395,0.06914109,0.35216639,38142.64643161,28000.00000000,10142.64643161,0.36223737,0.15654995,0.15776144,0.89339087,0.18206488,1.29014555,1.00420986,-0.15589366,,2024,0.31283160,2025,-0.07213273,357196.61367350,119.99260111,2.42425081,0.00428545,0.51514461,0.14939682,0.17100390,0.04991852,,,0.31192515,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.20000000,0.06999302,0.35216395,0.06939293,0.35216639,39733.51651399,28000.00000000,11733.51651399,0.41905416,0.17275913,0.17959942,0.96655454,0.18290785,1.40251715,1.10504733,-0.15633641,,2024,0.31283160,2025,-0.03267228,349185.43043967,117.58911316,2.36281406,0.00419961,0.51342849,0.14939682,0.17043880,0.04991852,,,0.31421581,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w,0.30000000,0.08402625,0.35232682,0.08341004,0.35232926,40833.43840229,28000.00000000,12833.43840229,0.45833709,0.18425645,0.19432844,1.00048155,0.18731929,1.45310127,1.08933539,-0.16914575,,2024,0.34831418,2025,-0.02766183,341420.31747487,116.02389832,2.29169390,0.00414371,0.50907104,0.14968550,0.16897102,0.04892770,,,0.32003859,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.00000000,0.07061357,0.30394073,0.07017601,0.30394208,38385.36962809,28000.00000000,10385.36962809,0.37090606,0.15765653,0.16113574,0.90413242,0.18070335,1.29686389,0.98621428,-0.15986032,,2024,0.34023540,2025,-0.06932690,373568.35849021,125.84929634,2.54760689,0.00449462,0.52437279,0.19350414,0.17402664,0.06435504,,,0.29975294,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.10000000,0.07011132,0.30394073,0.06966007,0.30394208,38643.32747414,28000.00000000,10643.32747414,0.38011884,0.16029743,0.16470480,0.91742041,0.18055164,1.31676623,1.04568462,-0.15329424,,2024,0.34023540,2025,-0.06295913,370956.17907059,124.98786528,2.52860987,0.00446385,0.52387759,0.19350414,0.17384870,0.06435504,,,0.30042074,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.20000000,0.07058655,0.30394073,0.07013352,0.30394208,39710.26921098,28000.00000000,11710.26921098,0.41822390,0.17108377,0.17928493,0.96957216,0.18040134,1.39318015,1.11603853,-0.15329557,,2024,0.34026882,2025,-0.03661164,360322.13920885,121.52200958,2.45148815,0.00434007,0.52181058,0.19351975,0.17318533,0.06436023,,,0.30313407,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2w+1,0.30000000,0.08439141,0.30394073,0.08393777,0.30394208,40191.13835838,28000.00000000,12191.13835838,0.43539780,0.17604477,0.18576300,0.97586679,0.18432499,1.40203353,1.00290704,-0.17553449,,2024,0.36042315,2025,-0.03693970,341303.50381712,115.91913460,2.31222148,0.00413997,0.51644454,0.19371846,0.17136035,0.06442632,,,0.31034105,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00000000,0.04869940,0.27326975,0.04830807,0.27327789,37454.69186246,28000.00000000,9454.69186246,0.33766757,0.14627867,0.14811162,0.79202779,0.19794315,1.10021671,0.79970872,-0.18291494,,2023,0.31849735,2025,-0.02307686,243247.93508075,82.42921280,1.69418962,0.00294390,0.50780908,0.17011082,0.16883641,0.05626382,,,0.32208359,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.10000000,0.04869940,0.27326975,0.04830807,0.27327789,37454.69186246,28000.00000000,9454.69186246,0.33766757,0.14627867,0.14811162,0.79202779,0.19794315,1.10021671,0.79970872,-0.18291494,,2023,0.31849735,2025,-0.02307686,243247.93508075,82.42921280,1.69418962,0.00294390,0.50780908,0.17011082,0.16883641,0.05626382,,,0.32208359,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.20000000,0.05045586,0.27326975,0.05006453,0.27327789,37454.69186246,28000.00000000,9454.69186246,0.33766757,0.14627867,0.14811162,0.79202779,0.19794315,1.10021671,0.79970872,-0.18291494,,2023,0.31849735,2025,-0.02307686,243247.93508075,82.42921280,1.69418962,0.00294390,0.50780908,0.17011082,0.16883641,0.05626382,,,0.32208359,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.06948103,0.29999228,0.06904220,0.30000000,37339.21020222,28000.00000000,9339.21020222,0.33354322,0.14478727,0.14647910,0.77739444,0.20069243,1.07983591,0.72626968,-0.19935744,,2023,0.31749039,2025,-0.02480633,228525.17565231,77.50989236,1.59506405,0.00276821,0.50384963,0.17021495,0.16757770,0.05629826,,,0.32720302,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.00000000,0.11962439,0.36226557,0.11919901,0.35983184,37756.89978855,28000.00000000,9756.89978855,0.34846071,0.15288146,0.15236645,0.84382514,0.19096621,1.20419885,0.66802881,-0.22885459,,2023,0.27128917,2025,-0.03487584,103629.06324229,37.28996096,0.71193588,0.00133178,0.52812945,0.24272197,0.17596651,0.07979971,,,0.29391982,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.10000000,0.11962439,0.36226557,0.11919901,0.35983184,37756.89978855,28000.00000000,9756.89978855,0.34846071,0.15288146,0.15236645,0.84382514,0.19096621,1.20419885,0.66802881,-0.22885459,,2023,0.27128917,2025,-0.03487584,103629.06324229,37.28996096,0.71193588,0.00133178,0.52812945,0.24272197,0.17596651,0.07979971,,,0.29391982,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.20000000,0.12138085,0.36226557,0.12095547,0.35983184,37756.89978855,28000.00000000,9756.89978855,0.34846071,0.15288146,0.15236645,0.84382514,0.19096621,1.20419885,0.66802881,-0.22885459,,2023,0.27128917,2025,-0.03487584,103629.06324229,37.28996096,0.71193588,0.00133178,0.52812945,0.24272197,0.17596651,0.07979971,,,0.29391982,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,2m,0.30000000,0.13825429,0.34030856,0.13783593,0.34031088,37796.90265129,28000.00000000,9796.90265129,0.34988938,0.15317879,0.15292779,0.83995149,0.19250843,1.19771274,0.66867934,-0.22907660,,2023,0.27127100,2025,-0.03409998,101203.74994531,36.46584967,0.69591904,0.00130235,0.52569661,0.24272446,0.17516935,0.07980047,,,0.29712562,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.00000000,0.12276865,0.43033530,0.12157295,0.42718141,42079.27651851,28000.00000000,14079.27651851,0.50283130,0.20589855,0.21066721,0.96795321,0.21911338,1.39362755,0.83246352,-0.24733643,,2023,0.36043204,2025,-0.03988034,151698.64917257,52.90960324,0.96867041,0.00188963,0.49205976,0.13872159,0.16241301,0.04901575,,,0.34233802,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w10-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.10000000,0.12276865,0.43033530,0.12157295,0.42718141,42079.27651851,28000.00000000,14079.27651851,0.50283130,0.20589855,0.21066721,0.96795321,0.21911338,1.39362755,0.83246352,-0.24733643,,2023,0.36043204,2025,-0.03988034,151698.64917257,52.90960324,0.96867041,0.00188963,0.49205976,0.13872159,0.16241301,0.04901575,,,0.34233802,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w20-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.20000000,0.12452511,0.43033530,0.12332941,0.42718141,42079.27651851,28000.00000000,14079.27651851,0.50283130,0.20589855,0.21066721,0.96795321,0.21911338,1.39362755,0.83246352,-0.24733643,,2023,0.36043204,2025,-0.03988034,151698.64917257,52.90960324,0.96867041,0.00188963,0.49205976,0.13872159,0.16241301,0.04901575,,,0.34233802,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w30-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,3m+2,0.30000000,0.14211409,0.43033350,0.14096674,0.42718863,42015.08663530,28000.00000000,14015.08663530,0.50053881,0.20517973,0.20983402,0.96077359,0.22042889,1.38240190,0.82890002,-0.24753254,,2023,0.36041354,2025,-0.04156466,146465.99356463,51.14677624,0.93620020,0.00182667,0.49024790,0.13872292,0.16183152,0.04901622,,,0.34468883,0.00000000
TQQQ50/BTAL50 rb 1w,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00223670,0.05022935,0.00203432,0.05023769,48630.41737766,28000.00000000,20630.41737766,0.73680062,0.29066467,0.29125773,1.04845379,0.28220227,1.58206245,1.05447479,-0.27564877,,2023,0.67016699,2022,-0.09380821,205280.33589260,77.03193281,1.20716595,0.00275114,0.49988263,0.46399813,,,,,0.49920295,0.44976231
50/50,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00064520,0.00177222,0.00050839,0.00135450,46607.93409586,28000.00000000,18607.93409586,0.66456907,0.27062699,0.26726078,1.00919696,0.27608759,1.49359657,0.98575580,-0.27453755,276,2023,0.69951444,2022,-0.10228334,86112.17169214,32.54546594,0.51167373,0.00116234,0.49959092,0.49864550,,,,,0.49974364,0.49913337
