label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200,0.03993505,0.23880910,0.03979947,0.23881806,41142.37038311,28000.00000000,13142.37038311,0.46937037,0.15689654,0.19948053,0.86862110,0.18860160,1.22831986,0.96044922,-0.16335746,,2023,0.32362785,2022,-0.06949646,238181.22887835,90.26865162,1.79168548,0.00322388,0.67624587,0.22651364,,,,,0.32291185,0.03445984
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ:MOMM1-3-6-12U<=0,0.04442050,0.29436388,0.04425027,0.29437323,38280.62984418,28000.00000000,10280.62984418,0.36716535,0.10981599,0.16056591,0.65502415,0.18572445,0.91667201,0.54536185,-0.20136354,712,2023,0.25163246,2022,-0.13120711,221681.18850684,84.07909556,1.78864491,0.00300282,0.68060924,0.22703747,,,,,0.31846630,0.04892145
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ:MOMM1-3-6-12U<=0 off0,0.00101121,0.00285565,0.00084905,0.00249306,38695.20390488,28000.00000000,10695.20390488,0.38197157,0.11923105,0.16633256,0.64839969,0.20717704,0.91293897,0.55569713,-0.21456122,681,2024,0.21700316,2022,-0.07880840,236962.16880027,89.83888801,1.88366570,0.00320853,0.70974150,0.22708141,,,,,0.28919378,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.05438993,0.31230115,0.05428565,0.31231010,39316.17419320,28000.00000000,11316.17419320,0.40414908,0.13183099,0.17488598,0.75112924,0.18897580,1.05617110,0.80797297,-0.16316263,,2023,0.23955927,2022,-0.06949646,226105.19070397,85.99286457,1.76618709,0.00307117,0.69078778,0.22654309,,,,,0.30842201,0.03445984
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.04257046,0.23880910,0.04245306,0.23881806,40522.93200158,28000.00000000,12522.93200158,0.44724757,0.14845239,0.19122927,0.83382001,0.18740075,1.17470422,0.90965407,-0.16319653,,2023,0.29460210,2022,-0.06949646,230253.17350623,87.31514177,1.75423290,0.00311840,0.67893148,0.22641547,,,,,0.32025374,0.03445984
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00810184,0.26745018,0.00795494,0.26746294,40924.69220921,28000.00000000,12924.69220921,0.46159615,0.16442753,0.19659134,0.83670841,0.20821765,1.18803243,1.00713306,-0.16326297,,2024,0.21710563,2021,0.03287593,240684.49927678,91.42107948,1.79011100,0.00326504,0.71699632,0.22649332,,,,,0.28204958,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00169030,0.00605878,0.00095185,0.00356722,41265.04693805,28000.00000000,13265.04693805,0.47375168,0.15230796,0.20110386,0.84627659,0.18895467,1.19883712,0.83960162,-0.18140504,553,2023,0.46399037,2022,-0.15247466,249133.25034676,81.88495960,1.87969653,0.00292446,0.47743662,0.16999474,0.15875306,0.05645305,,,0.36207579,0.13831896
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.04079221,0.23889490,0.04036555,0.23890118,40965.37327979,28000.00000000,12965.37327979,0.46304905,0.15476266,0.19713214,0.85589020,0.18943787,1.20501751,0.91995598,-0.16822833,,2023,0.33719438,2022,-0.06614615,239758.40972433,79.84316765,1.80533530,0.00285154,0.50741318,0.17006286,0.16851200,0.05601837,,,0.32244570,0.03437671
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0,0.04475889,0.29354145,0.04427986,0.29354994,37878.84546720,28000.00000000,9878.84546720,0.35281591,0.10411480,0.15493326,0.62753378,0.18562000,0.87312853,0.54546551,-0.19087329,752,2023,0.25477327,2022,-0.13008764,221414.11103326,74.00736427,1.79820798,0.00264312,0.51022233,0.16978729,0.16965638,0.05640863,,,0.31853702,0.05014542
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0 off0,0.00170895,0.00605878,0.00104677,0.00356722,38238.32367483,28000.00000000,10238.32367483,0.36565442,0.11286231,0.15997487,0.63222819,0.20167001,0.88246638,0.59646206,-0.18921959,725,2024,0.21337539,2022,-0.07757028,236567.20381270,79.00551382,1.89475826,0.00282163,0.53217926,0.17015017,0.17684350,0.05677486,,,0.28922085,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.05530880,0.31289808,0.05487246,0.31290619,38919.53862669,28000.00000000,10919.53862669,0.38998352,0.12650897,0.16943414,0.73149000,0.18713193,1.02091540,0.75200375,-0.16822917,,2023,0.24130818,2022,-0.06614615,226080.41263682,75.77109446,1.77627830,0.00270611,0.51829679,0.17032569,0.17207490,0.05657876,,,0.30794207,0.03437671
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.04352838,0.23889490,0.04307748,0.23890118,40263.40532116,28000.00000000,12263.40532116,0.43797876,0.14519937,0.18774482,0.81702322,0.18789746,1.14543419,0.86350925,-0.16815034,,2023,0.30420829,2022,-0.06614615,231578.56796123,77.27284184,1.76890049,0.00275974,0.50936752,0.17000978,0.16914919,0.05623040,,,0.31975495,0.03437671
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2021-11-08,2021-11-08,2024-11-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00874912,0.26745058,0.00819561,0.26746294,40468.21258855,28000.00000000,12468.21258855,0.44529331,0.15840672,0.19049596,0.83259669,0.20132695,1.17079248,0.94128219,-0.16828824,,2024,0.21341679,2021,0.01633299,240425.04267689,80.52771634,1.80003448,0.00287599,0.53765431,0.16971681,0.17865283,0.05590058,,,0.28209419,0.00000000
50/50,sens,sens_2021-11-08,2021-11-08,2024-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00127427,0.00411619,0.00094709,0.00358315,43334.65061853,28000.00000000,15334.65061853,0.54766609,0.12334176,0.22797426,0.54819371,0.28859716,0.77850067,0.27593506,-0.44699561,752,2023,0.69914184,2022,-0.42460270,68078.72776917,25.23225505,0.55323131,0.00090115,0.49942705,0.49836617,,,,,0.49927786,0.49641685
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-11-08,2021-11-08,2024-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.09816658,0.41835713,0.09797983,0.41836744,45472.40668969,28000.00000000,17472.40668969,0.62401452,0.17312203,0.25476638,0.86453879,0.21067011,1.26324862,0.58854363,-0.29415326,567,2023,0.45482599,2022,-0.23477827,69045.57748066,27.23138095,0.52655625,0.00097255,0.59697375,0.49908581,,,,,0.40207173,0.08163256
SPY benchmark,sens,sens_2021-11-08,2021-11-08,2024-11-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01409848,0.03825520,0.01410038,0.03825654,37718.73373292,28000.00000000,9718.73373292,0.34709763,0.09790052,0.15267641,0.62617213,0.17342312,0.89694367,0.40646705,-0.24085721,709,2024,0.26609368,2022,-0.17969084,27929.63243510,1.95507427,0.23256239,0.00006982,,,,,0.98589962,0.96174346,,
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,,0.00088286,0.00198635,0.00066298,0.00184622,39045.27986568,28000.00000000,11045.27986568,0.39447428,0.17235208,0.17148643,0.95652930,0.18500161,1.34495272,1.05030888,-0.16409657,,2023,0.45309747,2022,-0.03587895,257188.20520973,98.18799771,1.73639396,0.00350671,0.63608716,0.22648554,,,,,0.36297819,0.12890132
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200,0.05275630,0.27326759,0.05260864,0.27327789,38112.96138703,28000.00000000,10112.96138703,0.36117719,0.15852527,0.15851667,0.83436591,0.20166404,1.16645943,0.97113088,-0.16323780,,2023,0.30514971,2025,-0.03117282,239520.64533143,93.24163427,1.65407785,0.00333006,0.68828765,0.22643344,,,,,0.31090818,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ:MOMM1-3-6-12U<=0,0.06926284,0.35625487,0.06919839,0.35626520,36481.39901508,28000.00000000,8481.39901508,0.30290711,0.13054580,0.13524722,0.70776650,0.20356009,0.98464085,0.80015938,-0.16314974,,2023,0.21049524,2025,-0.02937334,227023.79367436,88.58017068,1.64228245,0.00316358,0.70487158,0.22711103,,,,,0.29431991,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ:MOMM1-3-6-12U<=0 off0,0.00076245,0.00154598,0.00070500,0.00175600,36577.63389264,28000.00000000,8577.63389264,0.30634407,0.13155298,0.13664075,0.69869342,0.20909871,0.98081531,0.80633277,-0.16314974,,2023,0.21049524,2025,-0.02677866,256849.40159978,99.76408061,1.85567526,0.00356300,0.71040864,0.22711103,,,,,0.28877419,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.06971124,0.35625487,0.06965083,0.35626520,36417.02966525,28000.00000000,8417.02966525,0.30060820,0.12988001,0.13431360,0.70483365,0.20356980,0.98050967,0.79607852,-0.16314974,,2023,0.21049524,2025,-0.03108600,226754.68982662,88.70048722,1.64036291,0.00316787,0.70534044,0.22711103,,,,,0.29385741,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.05552903,0.27326759,0.05538920,0.27327789,37591.74795410,28000.00000000,9591.74795410,0.34256243,0.14985748,0.15116411,0.80046403,0.20047949,1.11526146,0.91792228,-0.16325726,,2023,0.27620102,2025,-0.03115689,232166.87295695,90.49460028,1.62578976,0.00323195,0.69103341,0.22652923,,,,,0.30808856,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00659830,0.21665273,0.00653997,0.21665678,35772.59687681,28000.00000000,7772.59687681,0.27759275,0.12318493,0.12489897,0.66197738,0.20957722,0.92805211,0.75504210,-0.16314974,,2023,0.21049524,2025,-0.04819637,241983.86982561,94.40987646,1.74863504,0.00337178,0.71625277,0.22711103,,,,,0.28293922,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00173276,0.00434926,0.00088139,0.00196984,38203.94594664,28000.00000000,10203.94594664,0.36442664,0.16255075,0.15979257,0.88434904,0.19206908,1.24235055,0.80714635,-0.20138943,,2023,0.46423480,2022,-0.04893009,258317.14789064,86.62653773,1.75494753,0.00309380,0.47687135,0.16993494,0.15844573,0.05620565,,,0.36290438,0.12890132
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.05291684,0.27327024,0.05257045,0.27327789,37353.79799073,28000.00000000,9353.79799073,0.33406421,0.14979227,0.14778250,0.80112932,0.20017108,1.11634754,0.81865603,-0.18297339,,2023,0.31894566,2025,-0.04674433,241629.41447872,82.14148490,1.67757107,0.00293362,0.51606895,0.16956576,0.17161923,0.05582509,,,0.31105038,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0,0.06964448,0.35625603,0.06921198,0.35626520,35532.75443975,28000.00000000,7532.75443975,0.26902694,0.11818547,0.12136311,0.66397368,0.19896867,0.91739908,0.64528072,-0.18315357,,2023,0.21192413,2025,-0.04543518,227125.91203609,77.54521865,1.66143830,0.00276947,0.52840406,0.16954772,0.17567174,0.05635382,,,0.29441339,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0 off0,0.00144328,0.00343785,0.00087216,0.00195716,35682.25402559,28000.00000000,7682.25402559,0.27436622,0.11977431,0.12356915,0.66785919,0.20034753,0.92773887,0.71163514,-0.16830860,,2023,0.21192413,2025,-0.04136313,256129.30631887,87.05647646,1.87119288,0.00310916,0.53263605,0.16954772,0.17709346,0.05635382,,,0.28877902,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.07001070,0.35625603,0.06959858,0.35626520,35482.41571402,28000.00000000,7482.41571402,0.26722913,0.11765680,0.12061876,0.66158128,0.19897013,0.91405953,0.64239424,-0.18315357,,2023,0.21192413,2025,-0.04678754,226861.52904679,77.66971151,1.65952607,0.00277392,0.52870627,0.16954772,0.17578132,0.05635382,,,0.29401938,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.05574353,0.27327024,0.05537976,0.27327789,36776.34381948,28000.00000000,8776.34381948,0.31344085,0.14004138,0.13950966,0.76263791,0.19865637,1.05852674,0.76472372,-0.18312676,,2023,0.28593746,2025,-0.04677210,233753.68885148,79.65413162,1.64869536,0.00284479,0.51813586,0.16978758,0.17217091,0.05589326,,,0.30824427,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-05-09,2022-05-09,2025-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00728035,0.21665185,0.00671544,0.21665678,34942.47296483,28000.00000000,6942.47296483,0.24794546,0.11197699,0.11258524,0.63199954,0.20072074,0.87717132,0.66530758,-0.16830860,,2023,0.21192413,2025,-0.06123637,241824.97624695,82.61230091,1.76702836,0.00295044,0.53702912,0.16954772,0.17854813,0.05635382,,,0.28293574,0.00000000
50/50,sens,sens_2022-05-09,2022-05-09,2025-05-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00088842,0.00191495,0.00059566,0.00140823,42074.55088988,28000.00000000,14074.55088988,0.50266253,0.20640729,0.21212129,0.80245994,0.28589385,1.16044183,0.75234330,-0.27435253,276,2023,0.69913175,2022,-0.16673619,80241.57569856,30.23048087,0.50787316,0.00107966,0.49955327,0.49859177,,,,,0.49953787,0.49910606
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-05-09,2022-05-09,2025-05-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.12706336,0.49998970,0.12695480,0.50000000,41961.32977323,28000.00000000,13961.32977323,0.49861892,0.21501815,0.21064165,0.95726847,0.23276398,1.38518526,0.86144775,-0.24960092,,2023,0.40713151,2025,-0.09561815,78559.05467118,32.99712168,0.49097729,0.00117847,0.62606876,0.49891702,,,,,0.37318350,0.00000000
SPY benchmark,sens,sens_2022-05-09,2022-05-09,2025-05-08,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01061994,0.02302524,0.01062173,0.02302650,37035.45143388,28000.00000000,9035.45143388,0.32269469,0.13862329,0.14323348,0.80903676,0.18149495,1.19576644,0.74273478,-0.18663902,,2023,0.25707882,2025,-0.03312459,27836.47740957,1.94855342,0.20201069,0.00006959,,,,,0.98937827,0.97697350,,
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,,0.00097310,0.00187944,0.00073883,0.00142010,45976.67239223,28000.00000000,17976.67239223,0.64202401,0.27534065,0.26135998,1.31393552,0.20158261,1.85535609,1.67759693,-0.16412801,448,2023,0.45284171,2022,0.02069255,337363.58159994,127.73031182,2.11373268,0.00456180,0.57420855,0.19993319,,,,,0.42475548,0.17760808
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-11-08,2022-11-08,2025-11-07,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,QQQ<SMA200,0.02159933,0.27326444,0.02145323,0.27327789,43336.21448616,28000.00000000,15336.21448616,0.54772195,0.22432789,0.22835125,1.09902056,0.20413436,1.52854087,1.37359295,-0.16331468,449,2023,0.30485461,2022,0.00982793,309883.99240931,118.77736032,2.08119301,0.00424205,0.59510938,0.19971000,,,,,0.40400381,0.00000000
