label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate.ratio_sma,params.gate.fire,params.gate.hysteresis,params.gate.w_off,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.90<0.80 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.90000000,0.10000000,0.00000000,0.00073163,0.00327200,0.00071095,0.00269581,32450.02226540,40000.00000000,-7549.97773460,-0.18874944,-0.11862043,-0.06730091,-0.49465987,0.21061448,-0.65547152,-0.22428767,-0.52887631,,2024,0.12227074,2020,-0.32602390,88538.58972546,41.53456544,0.44746207,0.00103836,0.96127763,0.39936631,,,0.03796495,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.95,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.95000000,0.00000000,,0.00408427,0.08693197,0.00391277,0.08693440,74480.80400029,40000.00000000,34480.80400029,0.86202010,0.17977950,0.20421777,0.76854311,0.25978640,1.07109460,0.52587594,-0.34186675,561,2023,0.64744395,2022,-0.31091857,333182.84155247,126.80869233,0.96279287,0.00317022,0.52179369,0.39884301,,,0.47745514,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.95 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.95000000,0.00000000,0.30000000,0.00174901,0.03147501,0.00155792,0.03148223,71684.02502178,40000.00000000,31684.02502178,0.79210063,0.17015024,0.19136085,0.73989779,0.25817368,1.02935340,0.49802540,-0.34164972,561,2023,0.64749564,2022,-0.31068137,381459.68607463,144.89673187,1.11186091,0.00362242,0.52535532,0.39884301,,,0.47388917,0.20757476
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.95 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.95000000,0.00000000,0.00000000,0.00079900,0.00271451,0.00061607,0.00175138,56477.21422094,40000.00000000,16477.21422094,0.41193036,0.08707421,0.11222778,0.45133914,0.26178584,0.61715550,0.23741982,-0.36675207,1168,2023,0.64717435,2022,-0.34567642,514310.13738110,194.49297875,1.68981784,0.00486232,0.55380773,0.39868948,,,0.44534344,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.95<0.90,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.95000000,0.05000000,,0.03062452,0.37658459,0.03045903,0.37688423,67901.18298272,40000.00000000,27901.18298272,0.69752957,0.15053996,0.17322669,0.68571732,0.25127157,0.95353690,0.44570025,-0.33776055,533,2023,0.64736136,2022,-0.30665048,283412.55176794,110.50016096,0.84247490,0.00276250,0.54845004,0.39907637,,,0.45087042,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.95<0.90 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.95000000,0.05000000,0.30000000,0.01286159,0.29970036,0.01271955,0.30000000,64393.82430473,40000.00000000,24393.82430473,0.60984561,0.13708553,0.15557084,0.64687138,0.24614967,0.89832191,0.41694219,-0.32878786,532,2023,0.65530014,2022,-0.29728943,389606.55422185,149.96412334,1.16524245,0.00374910,0.56240597,0.39911174,,,0.43686694,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.95<0.90 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.95000000,0.05000000,0.00000000,0.00065611,0.00274765,0.00058518,0.00195517,52604.51729879,40000.00000000,12604.51729879,0.31511293,0.07628460,0.08893243,0.41663458,0.25584563,0.57162988,0.18047989,-0.42267645,988,2023,0.66806305,2020,-0.19981414,705961.43316800,268.51522213,2.11802365,0.00671288,0.63283219,0.39899674,,,0.36644624,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.95<0.85,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.95000000,0.10000000,,0.09303970,0.43995810,0.09290177,0.43997186,54471.85042314,40000.00000000,14471.85042314,0.36179626,0.06308820,0.10035744,0.38118629,0.23173301,0.51794799,0.21284146,-0.29640938,417,2021,0.34467362,2022,-0.24250782,179980.68906895,73.03410200,0.64364780,0.00182585,0.61077453,0.39909703,,,0.38843832,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.95<0.85 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.95000000,0.10000000,0.30000000,0.04400652,0.29998624,0.04385759,0.30000000,52389.99306450,40000.00000000,12389.99306450,0.30974983,0.05256173,0.08759573,0.34006571,0.22764781,0.46180563,0.16773389,-0.31336377,482,2021,0.33346367,2022,-0.23195278,209579.25115008,83.79027166,0.75391076,0.00209476,0.62328055,0.39911644,,,0.37592667,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=0.95<0.85 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,0.95000000,0.10000000,0.00000000,0.00085788,0.00258124,0.00071880,0.00222232,40863.46464879,40000.00000000,863.46464879,0.02158662,-0.01918942,0.00689305,0.04190554,0.24248942,0.05647665,-0.04195780,-0.45735038,1303,2021,0.30066296,2020,-0.32602390,314638.03702613,123.09531982,1.18104915,0.00307738,0.71164030,0.39881885,,,0.28745981,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.00000000,,0.00071649,0.00229980,0.00053596,0.00157101,75033.17459588,40000.00000000,35033.17459588,0.87582936,0.18220060,0.20670527,0.76693524,0.26466934,1.07199069,0.52750296,-0.34540204,533,2023,0.64720436,2022,-0.30452708,359630.28375668,136.27551665,1.03405318,0.00340689,0.51842565,0.39884301,,,0.48082402,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.00000000,0.30000000,0.00071253,0.00229980,0.00053358,0.00157101,74461.65131869,40000.00000000,34461.65131869,0.86154128,0.18036515,0.20413122,0.76125852,0.26455731,1.06375051,0.52218900,-0.34540204,533,2023,0.64720436,2022,-0.30452708,366237.78494644,138.75443621,1.05355222,0.00346886,0.51883586,0.39884301,,,0.48041745,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.00000000,0.00000000,0.00071628,0.00229980,0.00054113,0.00157101,67590.10593834,40000.00000000,27590.10593834,0.68975265,0.15735049,0.17169482,0.68527953,0.26540328,0.95510823,0.45555751,-0.34540204,533,2023,0.64720436,2022,-0.30452708,445692.59751739,168.55095308,1.28948023,0.00421377,0.52374711,0.39884301,,,0.47549838,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.95,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.05000000,,0.00071649,0.00229980,0.00053596,0.00157101,75033.17459588,40000.00000000,35033.17459588,0.87582936,0.18220060,0.20670527,0.76693524,0.26466934,1.07199069,0.52750296,-0.34540204,533,2023,0.64720436,2022,-0.30452708,359630.28375668,136.27551665,1.03405318,0.00340689,0.51842565,0.39884301,,,0.48082402,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.95 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.05000000,0.30000000,0.00071253,0.00229980,0.00053358,0.00157101,74461.65131869,40000.00000000,34461.65131869,0.86154128,0.18036515,0.20413122,0.76125852,0.26455731,1.06375051,0.52218900,-0.34540204,533,2023,0.64720436,2022,-0.30452708,366237.78494644,138.75443621,1.05355222,0.00346886,0.51883586,0.39884301,,,0.48041745,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.95 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.05000000,0.00000000,0.00071628,0.00229980,0.00054113,0.00157101,67590.10593834,40000.00000000,27590.10593834,0.68975265,0.15735049,0.17169482,0.68527953,0.26540328,0.95510823,0.45555751,-0.34540204,533,2023,0.64720436,2022,-0.30452708,445692.59751739,168.55095308,1.28948023,0.00421377,0.52374711,0.39884301,,,0.47549838,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.90,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.10000000,,0.01031344,0.37658459,0.01013027,0.37688423,70703.57693076,40000.00000000,30703.57693076,0.76758942,0.16491454,0.18674585,0.71492334,0.26245041,0.99598842,0.47775150,-0.34518896,533,2023,0.64721799,2022,-0.30428133,349122.75357027,134.00032042,1.01299953,0.00335001,0.52806415,0.39927325,,,0.47119390,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.90 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.10000000,0.30000000,0.00561242,0.29970036,0.00542905,0.30000000,68516.63874183,40000.00000000,28516.63874183,0.71291597,0.15753774,0.17623869,0.69102850,0.26221817,0.96225719,0.45638116,-0.34518896,533,2023,0.64721799,2022,-0.30428133,372948.13952453,142.93313315,1.08314155,0.00357333,0.52994057,0.39927325,,,0.46930837,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.90 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.10000000,0.00000000,0.00071794,0.00249131,0.00054013,0.00156715,57226.87692380,40000.00000000,17226.87692380,0.43067192,0.11602627,0.11656497,0.54975586,0.26369862,0.76226809,0.33612394,-0.34518896,533,2023,0.64721799,2022,-0.30428133,437554.04621006,167.16203144,1.27969983,0.00417905,0.53976713,0.39927325,,,0.45947340,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.00000000,,0.00071649,0.00229980,0.00053596,0.00157101,75033.17459588,40000.00000000,35033.17459588,0.87582936,0.18220060,0.20670527,0.76693524,0.26466934,1.07199069,0.52750296,-0.34540204,533,2023,0.64720436,2022,-0.30452708,359630.28375668,136.27551665,1.03405318,0.00340689,0.51842565,0.39884301,,,0.48082402,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.00000000,0.30000000,0.00071253,0.00229980,0.00053358,0.00157101,74461.65131869,40000.00000000,34461.65131869,0.86154128,0.18036515,0.20413122,0.76125852,0.26455731,1.06375051,0.52218900,-0.34540204,533,2023,0.64720436,2022,-0.30452708,366237.78494644,138.75443621,1.05355222,0.00346886,0.51883586,0.39884301,,,0.48041745,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.00000000,0.00000000,0.00071628,0.00229980,0.00054113,0.00157101,67590.10593834,40000.00000000,27590.10593834,0.68975265,0.15735049,0.17169482,0.68527953,0.26540328,0.95510823,0.45555751,-0.34540204,533,2023,0.64720436,2022,-0.30452708,445692.59751739,168.55095308,1.28948023,0.00421377,0.52374711,0.39884301,,,0.47549838,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<1.00,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.05000000,,0.00071649,0.00229980,0.00053596,0.00157101,75033.17459588,40000.00000000,35033.17459588,0.87582936,0.18220060,0.20670527,0.76693524,0.26466934,1.07199069,0.52750296,-0.34540204,533,2023,0.64720436,2022,-0.30452708,359630.28375668,136.27551665,1.03405318,0.00340689,0.51842565,0.39884301,,,0.48082402,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<1.00 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.05000000,0.30000000,0.00071253,0.00229980,0.00053358,0.00157101,74461.65131869,40000.00000000,34461.65131869,0.86154128,0.18036515,0.20413122,0.76125852,0.26455731,1.06375051,0.52218900,-0.34540204,533,2023,0.64720436,2022,-0.30452708,366237.78494644,138.75443621,1.05355222,0.00346886,0.51883586,0.39884301,,,0.48041745,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<1.00 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.05000000,0.00000000,0.00071628,0.00229980,0.00054113,0.00157101,67590.10593834,40000.00000000,27590.10593834,0.68975265,0.15735049,0.17169482,0.68527953,0.26540328,0.95510823,0.45555751,-0.34540204,533,2023,0.64720436,2022,-0.30452708,445692.59751739,168.55095308,1.28948023,0.00421377,0.52374711,0.39884301,,,0.47549838,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<0.95,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.10000000,,0.00071649,0.00229980,0.00053596,0.00157101,75033.17459588,40000.00000000,35033.17459588,0.87582936,0.18220060,0.20670527,0.76693524,0.26466934,1.07199069,0.52750296,-0.34540204,533,2023,0.64720436,2022,-0.30452708,359630.28375668,136.27551665,1.03405318,0.00340689,0.51842565,0.39884301,,,0.48082402,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<0.95 off30,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.10000000,0.30000000,0.00071253,0.00229980,0.00053358,0.00157101,74461.65131869,40000.00000000,34461.65131869,0.86154128,0.18036515,0.20413122,0.76125852,0.26455731,1.06375051,0.52218900,-0.34540204,533,2023,0.64720436,2022,-0.30452708,366237.78494644,138.75443621,1.05355222,0.00346886,0.51883586,0.39884301,,,0.48041745,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<0.95 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.10000000,0.00000000,0.00071628,0.00229980,0.00054113,0.00157101,67590.10593834,40000.00000000,27590.10593834,0.68975265,0.15735049,0.17169482,0.68527953,0.26540328,0.95510823,0.45555751,-0.34540204,533,2023,0.64720436,2022,-0.30452708,445692.59751739,168.55095308,1.28948023,0.00421377,0.52374711,0.39884301,,,0.47549838,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00071649,0.00229980,0.00053596,0.00157101,75033.17459588,40000.00000000,35033.17459588,0.87582936,0.18220060,0.20670527,0.76693524,0.26466934,1.07199069,0.52750296,-0.34540204,533,2023,0.64720436,2022,-0.30452708,359630.28375668,136.27551665,1.03405318,0.00340689,0.51842565,0.39884301,,,0.48082402,0.20751860
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.03463718,0.34183229,0.03448218,0.34183796,74466.81249724,40000.00000000,34466.81249724,0.86167031,0.18338985,0.20415455,0.79381117,0.25326669,1.10543378,0.68231332,-0.26877660,533,2023,0.44767764,2022,-0.20382079,312674.39491942,120.24461179,0.89658696,0.00300612,0.55241918,0.39884301,,,0.44686279,0.06807887
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00067367,0.00229980,0.00053583,0.00157101,76134.72421301,40000.00000000,36134.72421301,0.90336811,0.20538430,0.21161688,0.84035766,0.26474686,1.17814835,0.81878123,-0.25084149,324,2023,0.40789432,2025,-0.05111209,461816.14602799,176.17019472,1.18556349,0.00440425,0.59251038,0.39884301,,,0.40677980,0.00000000
50/50,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00077863,0.00270076,0.00053802,0.00184580,70706.14582806,40000.00000000,30706.14582806,0.76765365,0.17213414,0.18675802,0.68163947,0.29953515,0.96338490,0.38460068,-0.44756587,752,2023,0.69926733,2022,-0.42519472,173580.16790566,65.67244651,0.51826416,0.00164181,0.49962112,0.49815420,,,0.49958133,0.49860761
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.05682373,0.38937033,0.05662484,0.38937611,72804.32802149,40000.00000000,32804.32802149,0.82010820,0.19017881,0.19656457,0.81842541,0.25221595,1.16119105,0.60513964,-0.31427260,683,2023,0.47212545,2022,-0.26506184,149112.52149478,58.30054668,0.42128979,0.00145751,0.55576933,0.49815420,,,0.44347832,0.11062389
SPY benchmark,sens,sens_2020-07-06,2020-07-06,2025-07-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00821265,0.02579172,0.00821385,0.02579267,64485.81743768,40000.00000000,24485.81743768,0.61214544,0.15825162,0.15604504,0.93254437,0.17415177,1.35268846,0.64639103,-0.24482335,709,2021,0.28090630,2022,-0.18316873,39974.71195154,2.79822984,0.12245502,0.00006996,,,0.99178615,0.97420733,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90,sens,sens_2021-01-04,2021-01-04,2026-01-02,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.00000000,,0.04251843,0.59970028,0.04242170,0.60000000,69222.22959970,40000.00000000,29222.22959970,0.73055574,0.15159585,0.17956081,0.75162563,0.22088571,1.06065067,0.42723350,-0.35483138,713,2023,0.57696682,2022,-0.33452649,295131.03165462,115.25426862,0.87282103,0.00288136,0.54781217,0.39911521,,,0.45157384,0.00000000
